CMDLINE node nsquare.js
MEM 65.996094 1715853675.9629
MEM 65.996094 1715853676.0634
MEM 65.996094 1715853676.1640
MEM 65.996094 1715853676.2645
MEM 65.996094 1715853676.3649
MEM 65.996094 1715853676.4655
MEM 65.996094 1715853676.5660
MEM 65.996094 1715853676.6666
MEM 65.996094 1715853676.7671
MEM 65.996094 1715853676.8677
MEM 65.996094 1715853676.9682
MEM 65.996094 1715853677.0687
MEM 65.996094 1715853677.1691
MEM 65.996094 1715853677.2695
MEM 65.996094 1715853677.3700
MEM 65.996094 1715853677.4704
MEM 65.996094 1715853677.5708
MEM 65.996094 1715853677.6713
MEM 65.996094 1715853677.7718
MEM 65.996094 1715853677.8722
MEM 65.996094 1715853677.9726
MEM 65.996094 1715853678.0730
MEM 65.996094 1715853678.1736
MEM 65.996094 1715853678.2741
MEM 65.996094 1715853678.3747
MEM 65.996094 1715853678.4752
MEM 65.996094 1715853678.5756
MEM 65.996094 1715853678.6761
MEM 65.996094 1715853678.7766
MEM 65.996094 1715853678.8771
MEM 65.996094 1715853678.9776
MEM 65.996094 1715853679.0781
MEM 65.996094 1715853679.1785
MEM 65.996094 1715853679.2791
MEM 65.996094 1715853679.3797
MEM 65.996094 1715853679.4802
MEM 65.996094 1715853679.5806
MEM 65.996094 1715853679.6811
MEM 65.996094 1715853679.7815
MEM 65.996094 1715853679.8820
MEM 65.996094 1715853679.9824
MEM 65.996094 1715853680.0829
MEM 65.996094 1715853680.1833
MEM 65.996094 1715853680.2839
MEM 65.996094 1715853680.3844
MEM 65.996094 1715853680.4849
MEM 65.996094 1715853680.5854
MEM 65.996094 1715853680.6859
MEM 65.996094 1715853680.7864
MEM 65.996094 1715853680.8870
MEM 65.996094 1715853680.9875
MEM 65.996094 1715853681.0879
MEM 65.996094 1715853681.1885
MEM 65.996094 1715853681.2890
MEM 65.996094 1715853681.3895
MEM 65.996094 1715853681.4900
MEM 65.996094 1715853681.5906
MEM 65.996094 1715853681.6911
MEM 65.996094 1715853681.7917
MEM 65.996094 1715853681.8922
MEM 65.996094 1715853681.9927
MEM 65.996094 1715853682.0931
MEM 65.996094 1715853682.1935
MEM 65.996094 1715853682.2939
MEM 65.996094 1715853682.3944
MEM 65.996094 1715853682.4949
MEM 65.996094 1715853682.5954
MEM 65.996094 1715853682.6960
MEM 65.996094 1715853682.7965
MEM 65.996094 1715853682.8970
MEM 65.996094 1715853682.9976
MEM 65.996094 1715853683.0981
MEM 65.996094 1715853683.1985
MEM 65.996094 1715853683.2991
MEM 65.996094 1715853683.3995
MEM 65.996094 1715853683.5000
MEM 65.996094 1715853683.6005
MEM 65.996094 1715853683.7011
MEM 65.996094 1715853683.8016
MEM 65.996094 1715853683.9022
MEM 65.996094 1715853684.0027
MEM 65.996094 1715853684.1033
MEM 65.996094 1715853684.2038
MEM 65.996094 1715853684.3043
MEM 65.996094 1715853684.4047
MEM 65.996094 1715853684.5051
MEM 65.996094 1715853684.6056
MEM 65.996094 1715853684.7060
MEM 65.996094 1715853684.8064
MEM 65.996094 1715853684.9070
MEM 65.996094 1715853685.0075
MEM 65.996094 1715853685.1081
MEM 65.996094 1715853685.2086
MEM 65.996094 1715853685.3091
MEM 65.996094 1715853685.4096
MEM 65.996094 1715853685.5101
MEM 65.996094 1715853685.6106
MEM 65.996094 1715853685.7112
MEM 65.996094 1715853685.8117
MEM 65.996094 1715853685.9122
MEM 65.996094 1715853686.0127
MEM 65.996094 1715853686.1133
MEM 65.996094 1715853686.2139
MEM 65.996094 1715853686.3144
MEM 65.996094 1715853686.4149
MEM 65.996094 1715853686.5154
MEM 65.996094 1715853686.6159
MEM 65.996094 1715853686.7165
MEM 65.996094 1715853686.8170
MEM 65.996094 1715853686.9175
MEM 65.996094 1715853687.0180
MEM 65.996094 1715853687.1185
MEM 65.996094 1715853687.2190
MEM 65.996094 1715853687.3196
MEM 65.996094 1715853687.4202
MEM 65.996094 1715853687.5206
MEM 65.996094 1715853687.6212
MEM 65.996094 1715853687.7217
MEM 65.996094 1715853687.8222
MEM 65.996094 1715853687.9227
MEM 65.996094 1715853688.0232
MEM 65.996094 1715853688.1238
MEM 65.996094 1715853688.2243
MEM 65.996094 1715853688.3248
MEM 65.996094 1715853688.4254
MEM 65.996094 1715853688.5259
MEM 65.996094 1715853688.6264
MEM 65.996094 1715853688.7270
MEM 65.996094 1715853688.8275
MEM 65.996094 1715853688.9281
MEM 65.996094 1715853689.0286
MEM 65.996094 1715853689.1291
MEM 65.996094 1715853689.2296
MEM 65.996094 1715853689.3302
MEM 65.996094 1715853689.4307
MEM 65.996094 1715853689.5312
MEM 65.996094 1715853689.6317
MEM 65.996094 1715853689.7322
MEM 65.996094 1715853689.8327
MEM 65.996094 1715853689.9332
MEM 65.996094 1715853690.0337
MEM 65.996094 1715853690.1343
MEM 65.996094 1715853690.2348
MEM 65.996094 1715853690.3354
MEM 65.996094 1715853690.4360
MEM 65.996094 1715853690.5364
MEM 65.996094 1715853690.6370
MEM 65.996094 1715853690.7375
MEM 65.996094 1715853690.8380
MEM 65.996094 1715853690.9385
MEM 65.996094 1715853691.0390
MEM 65.996094 1715853691.1395
MEM 65.996094 1715853691.2401
MEM 65.996094 1715853691.3407
MEM 65.996094 1715853691.4412
MEM 65.996094 1715853691.5417
MEM 65.996094 1715853691.6421
MEM 65.996094 1715853691.7426
MEM 65.996094 1715853691.8431
MEM 65.996094 1715853691.9437
MEM 65.996094 1715853692.0442
MEM 65.996094 1715853692.1447
MEM 65.996094 1715853692.2453
MEM 65.996094 1715853692.3458
MEM 65.996094 1715853692.4464
MEM 65.996094 1715853692.5469
MEM 65.996094 1715853692.6474
MEM 65.996094 1715853692.7480
MEM 65.996094 1715853692.8485
MEM 65.996094 1715853692.9490
MEM 65.996094 1715853693.0496
MEM 65.996094 1715853693.1501
MEM 65.996094 1715853693.2507
MEM 65.996094 1715853693.3512
MEM 65.996094 1715853693.4516
MEM 65.996094 1715853693.5522
MEM 65.996094 1715853693.6526
MEM 65.996094 1715853693.7531
MEM 65.996094 1715853693.8535
MEM 65.996094 1715853693.9540
MEM 65.996094 1715853694.0544
MEM 65.996094 1715853694.1548
MEM 65.996094 1715853694.2553
MEM 65.996094 1715853694.3558
MEM 65.996094 1715853694.4562
MEM 65.996094 1715853694.5566
MEM 65.996094 1715853694.6570
MEM 65.996094 1715853694.7575
MEM 65.996094 1715853694.8579
MEM 65.996094 1715853694.9583
MEM 65.996094 1715853695.0588
MEM 65.996094 1715853695.1592
MEM 65.996094 1715853695.2597
MEM 65.996094 1715853695.3601
MEM 65.996094 1715853695.4606
MEM 65.996094 1715853695.5610
MEM 65.996094 1715853695.6615
MEM 65.996094 1715853695.7619
MEM 65.996094 1715853695.8623
MEM 65.996094 1715853695.9628
MEM 65.996094 1715853696.0632
MEM 65.996094 1715853696.1637
MEM 65.996094 1715853696.2642
MEM 65.996094 1715853696.3646
MEM 65.996094 1715853696.4650
MEM 65.996094 1715853696.5655
MEM 65.996094 1715853696.6659
MEM 65.996094 1715853696.7663
MEM 65.996094 1715853696.8668
MEM 65.996094 1715853696.9672
MEM 65.996094 1715853697.0676
MEM 65.996094 1715853697.1681
MEM 65.996094 1715853697.2685
MEM 65.996094 1715853697.3689
MEM 65.996094 1715853697.4695
MEM 65.996094 1715853697.5700
MEM 65.996094 1715853697.6705
MEM 65.996094 1715853697.7711
MEM 65.996094 1715853697.8716
MEM 65.996094 1715853697.9722
MEM 65.996094 1715853698.0727
MEM 65.996094 1715853698.1731
MEM 65.996094 1715853698.2737
MEM 65.996094 1715853698.3742
MEM 65.996094 1715853698.4747
MEM 65.996094 1715853698.5753
MEM 65.996094 1715853698.6759
MEM 65.996094 1715853698.7764
MEM 65.996094 1715853698.8769
MEM 65.996094 1715853698.9774
MEM 65.996094 1715853699.0780
MEM 65.996094 1715853699.1784
MEM 65.996094 1715853699.2789
MEM 65.996094 1715853699.3793
MEM 65.996094 1715853699.4797
MEM 65.996094 1715853699.5801
MEM 65.996094 1715853699.6806
MEM 65.996094 1715853699.7810
MEM 65.996094 1715853699.8814
MEM 65.996094 1715853699.9819
MEM 65.996094 1715853700.0823
MEM 65.996094 1715853700.1827
MEM 65.996094 1715853700.2832
MEM 65.996094 1715853700.3836
MEM 65.996094 1715853700.4841
MEM 65.996094 1715853700.5845
MEM 65.996094 1715853700.6849
MEM 65.996094 1715853700.7854
MEM 65.996094 1715853700.8859
MEM 65.996094 1715853700.9864
MEM 65.996094 1715853701.0869
MEM 65.996094 1715853701.1875
MEM 65.996094 1715853701.2880
MEM 65.996094 1715853701.3885
MEM 65.996094 1715853701.4889
MEM 65.996094 1715853701.5894
MEM 65.996094 1715853701.6898
MEM 65.996094 1715853701.7904
MEM 65.996094 1715853701.8909
MEM 65.996094 1715853701.9914
MEM 65.996094 1715853702.0919
MEM 65.996094 1715853702.1924
MEM 65.996094 1715853702.2928
MEM 65.996094 1715853702.3932
MEM 65.996094 1715853702.4937
MEM 65.996094 1715853702.5942
MEM 65.996094 1715853702.6947
MEM 65.996094 1715853702.7951
MEM 65.996094 1715853702.8956
MEM 65.996094 1715853702.9960
MEM 65.996094 1715853703.0964
MEM 65.996094 1715853703.1969
MEM 65.996094 1715853703.2973
MEM 65.996094 1715853703.3978
MEM 65.996094 1715853703.4982
MEM 65.996094 1715853703.5986
MEM 65.996094 1715853703.6991
MEM 65.996094 1715853703.7996
MEM 65.996094 1715853703.9001
MEM 65.996094 1715853704.0005
MEM 65.996094 1715853704.1010
MEM 65.996094 1715853704.2014
MEM 65.996094 1715853704.3018
MEM 65.996094 1715853704.4023
MEM 65.996094 1715853704.5027
MEM 65.996094 1715853704.6031
MEM 65.996094 1715853704.7036
MEM 65.996094 1715853704.8040
MEM 65.996094 1715853704.9044
MEM 65.996094 1715853705.0049
MEM 65.996094 1715853705.1053
MEM 65.996094 1715853705.2058
MEM 65.996094 1715853705.3062
MEM 65.996094 1715853705.4066
MEM 65.996094 1715853705.5071
MEM 65.996094 1715853705.6075
MEM 65.996094 1715853705.7080
MEM 65.996094 1715853705.8084
MEM 65.996094 1715853705.9089
MEM 65.996094 1715853706.0093
MEM 65.996094 1715853706.1098
MEM 65.996094 1715853706.2102
MEM 65.996094 1715853706.3107
MEM 65.996094 1715853706.4111
MEM 65.996094 1715853706.5116
MEM 65.996094 1715853706.6121
MEM 65.996094 1715853706.7126
MEM 65.996094 1715853706.8132
MEM 65.996094 1715853706.9137
MEM 65.996094 1715853707.0141
MEM 65.996094 1715853707.1145
MEM 65.996094 1715853707.2150
MEM 65.996094 1715853707.3155
MEM 65.996094 1715853707.4161
MEM 65.996094 1715853707.5166
MEM 65.996094 1715853707.6172
MEM 65.996094 1715853707.7177
MEM 65.996094 1715853707.8182
MEM 65.996094 1715853707.9187
MEM 65.996094 1715853708.0193
MEM 65.996094 1715853708.1197
MEM 65.996094 1715853708.2201
MEM 65.996094 1715853708.3206
MEM 65.996094 1715853708.4210
MEM 65.996094 1715853708.5214
MEM 65.996094 1715853708.6219
MEM 65.996094 1715853708.7223
MEM 65.996094 1715853708.8228
MEM 65.996094 1715853708.9243
MEM 65.996094 1715853709.0248
MEM 65.996094 1715853709.1253
MEM 65.996094 1715853709.2258
MEM 65.996094 1715853709.3263
MEM 65.996094 1715853709.4268
MEM 65.996094 1715853709.5273
MEM 65.996094 1715853709.6279
MEM 65.996094 1715853709.7283
MEM 65.996094 1715853709.8288
MEM 65.996094 1715853709.9293
MEM 65.996094 1715853710.0298
MEM 65.996094 1715853710.1302
MEM 65.996094 1715853710.2306
MEM 65.996094 1715853710.3311
MEM 65.996094 1715853710.4315
MEM 65.996094 1715853710.5319
MEM 65.996094 1715853710.6324
MEM 65.996094 1715853710.7328
MEM 65.996094 1715853710.8333
MEM 65.996094 1715853710.9337
MEM 65.996094 1715853711.0342
MEM 65.996094 1715853711.1346
MEM 65.996094 1715853711.2351
MEM 65.996094 1715853711.3355
MEM 65.996094 1715853711.4360
MEM 65.996094 1715853711.5364
MEM 65.996094 1715853711.6369
MEM 65.996094 1715853711.7375
MEM 65.996094 1715853711.8381
MEM 65.996094 1715853711.9385
MEM 65.996094 1715853712.0404
MEM 65.996094 1715853712.1420
MEM 65.996094 1715853712.2425
MEM 65.996094 1715853712.3429
MEM 65.996094 1715853712.4433
MEM 65.996094 1715853712.5438
MEM 65.996094 1715853712.6442
MEM 65.996094 1715853712.7446
MEM 65.996094 1715853712.8450
MEM 65.996094 1715853712.9456
MEM 65.996094 1715853713.0461
MEM 65.996094 1715853713.1467
MEM 65.996094 1715853713.2472
MEM 65.996094 1715853713.3478
MEM 65.996094 1715853713.4483
MEM 65.996094 1715853713.5488
MEM 65.996094 1715853713.6493
MEM 65.996094 1715853713.7498
MEM 65.996094 1715853713.8503
MEM 65.996094 1715853713.9509
MEM 65.996094 1715853714.0515
MEM 65.996094 1715853714.1520
MEM 65.996094 1715853714.2525
MEM 65.996094 1715853714.3530
MEM 65.996094 1715853714.4535
MEM 65.996094 1715853714.5541
MEM 65.996094 1715853714.6546
MEM 65.996094 1715853714.7551
MEM 65.996094 1715853714.8556
MEM 65.996094 1715853714.9562
MEM 65.996094 1715853715.0567
MEM 65.996094 1715853715.1571
MEM 65.996094 1715853715.2577
MEM 65.996094 1715853715.3582
MEM 65.996094 1715853715.4586
MEM 65.996094 1715853715.5592
MEM 65.996094 1715853715.6597
MEM 65.996094 1715853715.7603
MEM 65.996094 1715853715.8608
MEM 65.996094 1715853715.9616
MEM 65.996094 1715853716.0623
MEM 65.996094 1715853716.1629
MEM 65.996094 1715853716.2634
MEM 65.996094 1715853716.3640
MEM 65.996094 1715853716.4645
MEM 65.996094 1715853716.5650
MEM 65.996094 1715853716.6656
MEM 65.996094 1715853716.7661
MEM 65.996094 1715853716.8667
MEM 65.996094 1715853716.9672
MEM 65.996094 1715853717.0677
MEM 65.996094 1715853717.1682
MEM 65.996094 1715853717.2687
MEM 65.996094 1715853717.3695
MEM 65.996094 1715853717.4700
MEM 65.996094 1715853717.5705
MEM 65.996094 1715853717.6710
MEM 65.996094 1715853717.7716
MEM 65.996094 1715853717.8721
MEM 65.996094 1715853717.9726
MEM 65.996094 1715853718.0730
MEM 65.996094 1715853718.1735
MEM 65.996094 1715853718.2740
MEM 65.996094 1715853718.3747
MEM 65.996094 1715853718.4752
MEM 65.996094 1715853718.5758
MEM 65.996094 1715853718.6762
MEM 65.996094 1715853718.7767
MEM 65.996094 1715853718.8772
MEM 65.996094 1715853718.9776
MEM 65.996094 1715853719.0781
MEM 65.996094 1715853719.1786
MEM 65.996094 1715853719.2790
MEM 65.996094 1715853719.3795
MEM 65.996094 1715853719.4800
MEM 65.996094 1715853719.5805
MEM 65.996094 1715853719.6810
MEM 65.996094 1715853719.7815
MEM 65.996094 1715853719.8820
MEM 65.996094 1715853719.9825
MEM 65.996094 1715853720.0831
MEM 65.996094 1715853720.1836
MEM 65.996094 1715853720.2841
MEM 65.996094 1715853720.3846
MEM 65.996094 1715853720.4851
MEM 65.996094 1715853720.5856
MEM 65.996094 1715853720.6862
MEM 65.996094 1715853720.7867
MEM 65.996094 1715853720.8873
MEM 65.996094 1715853720.9877
MEM 65.996094 1715853721.0882
MEM 65.996094 1715853721.1886
MEM 65.996094 1715853721.2890
MEM 65.996094 1715853721.3894
MEM 65.996094 1715853721.4899
MEM 65.996094 1715853721.5903
MEM 65.996094 1715853721.6907
MEM 65.996094 1715853721.7913
MEM 65.996094 1715853721.8918
MEM 65.996094 1715853721.9922
MEM 65.996094 1715853722.0928
MEM 65.996094 1715853722.1933
MEM 65.996094 1715853722.2938
MEM 65.996094 1715853722.3943
MEM 65.996094 1715853722.4948
MEM 65.996094 1715853722.5954
MEM 65.996094 1715853722.6959
MEM 65.996094 1715853722.7964
MEM 65.996094 1715853722.8969
MEM 65.996094 1715853722.9974
MEM 65.996094 1715853723.0979
MEM 65.996094 1715853723.1984
MEM 65.996094 1715853723.2989
MEM 65.996094 1715853723.3994
MEM 65.996094 1715853723.4998
MEM 65.996094 1715853723.6003
MEM 65.996094 1715853723.7007
MEM 65.996094 1715853723.8012
MEM 65.996094 1715853723.9016
MEM 65.996094 1715853724.0020
MEM 65.996094 1715853724.1024
MEM 65.996094 1715853724.2030
MEM 65.996094 1715853724.3036
MEM 65.996094 1715853724.4041
MEM 65.996094 1715853724.5046
MEM 65.996094 1715853724.6052
MEM 65.996094 1715853724.7057
MEM 65.996094 1715853724.8062
MEM 65.996094 1715853724.9067
MEM 65.996094 1715853725.0072
MEM 65.996094 1715853725.1078
MEM 65.996094 1715853725.2082
MEM 65.996094 1715853725.3087
MEM 65.996094 1715853725.4092
MEM 65.996094 1715853725.5097
MEM 65.996094 1715853725.6101
MEM 65.996094 1715853725.7105
MEM 65.996094 1715853725.8110
MEM 65.996094 1715853725.9114
MEM 65.996094 1715853726.0119
MEM 65.996094 1715853726.1123
MEM 65.996094 1715853726.2127
MEM 65.996094 1715853726.3131
MEM 65.996094 1715853726.4138
MEM 65.996094 1715853726.5143
MEM 65.996094 1715853726.6147
MEM 65.996094 1715853726.7152
MEM 65.996094 1715853726.8157
MEM 65.996094 1715853726.9161
MEM 65.996094 1715853727.0165
MEM 65.996094 1715853727.1169
MEM 65.996094 1715853727.2174
MEM 65.996094 1715853727.3178
MEM 65.996094 1715853727.4183
MEM 65.996094 1715853727.5187
MEM 65.996094 1715853727.6192
MEM 65.996094 1715853727.7196
MEM 65.996094 1715853727.8201
MEM 65.996094 1715853727.9205
MEM 65.996094 1715853728.0210
MEM 65.996094 1715853728.1213
MEM 65.996094 1715853728.2217
MEM 65.996094 1715853728.3222
MEM 65.996094 1715853728.4227
MEM 65.996094 1715853728.5231
MEM 65.996094 1715853728.6236
MEM 65.996094 1715853728.7240
MEM 65.996094 1715853728.8244
MEM 65.996094 1715853728.9249
MEM 65.996094 1715853729.0253
MEM 65.996094 1715853729.1258
MEM 65.996094 1715853729.2262
MEM 65.996094 1715853729.3267
MEM 65.996094 1715853729.4272
MEM 65.996094 1715853729.5276
MEM 65.996094 1715853729.6281
MEM 65.996094 1715853729.7285
MEM 65.996094 1715853729.8290
MEM 65.996094 1715853729.9294
MEM 65.996094 1715853730.0299
MEM 65.996094 1715853730.1303
MEM 65.996094 1715853730.2308
MEM 65.996094 1715853730.3312
MEM 65.996094 1715853730.4316
MEM 65.996094 1715853730.5321
MEM 65.996094 1715853730.6325
MEM 65.996094 1715853730.7330
MEM 65.996094 1715853730.8334
MEM 65.996094 1715853730.9339
MEM 65.996094 1715853731.0343
MEM 65.996094 1715853731.1348
MEM 65.996094 1715853731.2351
MEM 65.996094 1715853731.3354
MEM 65.996094 1715853731.4358
MEM 65.996094 1715853731.5361
MEM 65.996094 1715853731.6364
MEM 65.996094 1715853731.7368
MEM 65.996094 1715853731.8372
MEM 65.996094 1715853731.9376
MEM 65.996094 1715853732.0380
MEM 65.996094 1715853732.1384
MEM 65.996094 1715853732.2388
MEM 65.996094 1715853732.3392
MEM 65.996094 1715853732.4396
MEM 65.996094 1715853732.5400
MEM 65.996094 1715853732.6405
MEM 65.996094 1715853732.7409
MEM 65.996094 1715853732.8413
MEM 65.996094 1715853732.9417
MEM 65.996094 1715853733.0421
MEM 65.996094 1715853733.1425
MEM 65.996094 1715853733.2430
MEM 65.996094 1715853733.3434
MEM 65.996094 1715853733.4439
MEM 65.996094 1715853733.5443
MEM 65.996094 1715853733.6447
MEM 65.996094 1715853733.7452
MEM 65.996094 1715853733.8456
MEM 65.996094 1715853733.9461
MEM 65.996094 1715853734.0465
MEM 65.996094 1715853734.1470
MEM 65.996094 1715853734.2474
MEM 65.996094 1715853734.3479
MEM 65.996094 1715853734.4482
MEM 65.996094 1715853734.5487
MEM 65.996094 1715853734.6491
MEM 65.996094 1715853734.7495
MEM 65.996094 1715853734.8499
MEM 65.996094 1715853734.9504
MEM 65.996094 1715853735.0508
MEM 65.996094 1715853735.1513
MEM 65.996094 1715853735.2517
MEM 65.996094 1715853735.3522
MEM 65.996094 1715853735.4526
MEM 65.996094 1715853735.5530
MEM 65.996094 1715853735.6534
MEM 65.996094 1715853735.7538
MEM 65.996094 1715853735.8543
MEM 65.996094 1715853735.9546
MEM 65.996094 1715853736.0551
MEM 65.996094 1715853736.1555
MEM 65.996094 1715853736.2560
MEM 65.996094 1715853736.3564
MEM 65.996094 1715853736.4568
MEM 65.996094 1715853736.5573
MEM 65.996094 1715853736.6577
MEM 65.996094 1715853736.7582
MEM 65.996094 1715853736.8586
MEM 65.996094 1715853736.9590
MEM 65.996094 1715853737.0595
MEM 65.996094 1715853737.1600
MEM 65.996094 1715853737.2604
MEM 65.996094 1715853737.3608
MEM 65.996094 1715853737.4612
MEM 65.996094 1715853737.5616
MEM 65.996094 1715853737.6621
MEM 65.996094 1715853737.7627
MEM 65.996094 1715853737.8631
MEM 65.996094 1715853737.9636
MEM 65.996094 1715853738.0640
MEM 65.996094 1715853738.1644
MEM 65.996094 1715853738.2648
MEM 65.996094 1715853738.3652
MEM 65.996094 1715853738.4656
MEM 65.996094 1715853738.5660
MEM 65.996094 1715853738.6665
MEM 65.996094 1715853738.7669
MEM 65.996094 1715853738.8674
MEM 65.996094 1715853738.9679
MEM 65.996094 1715853739.0683
MEM 65.996094 1715853739.1688
MEM 65.996094 1715853739.2692
MEM 65.996094 1715853739.3697
MEM 65.996094 1715853739.4701
MEM 65.996094 1715853739.5704
MEM 65.996094 1715853739.6709
MEM 65.996094 1715853739.7713
MEM 65.996094 1715853739.8718
MEM 65.996094 1715853739.9721
MEM 65.996094 1715853740.0726
MEM 65.996094 1715853740.1730
MEM 65.996094 1715853740.2734
MEM 65.996094 1715853740.3738
MEM 65.996094 1715853740.4742
MEM 65.996094 1715853740.5747
MEM 65.996094 1715853740.6751
MEM 65.996094 1715853740.7756
MEM 65.996094 1715853740.8760
MEM 65.996094 1715853740.9764
MEM 65.996094 1715853741.0769
MEM 65.996094 1715853741.1773
MEM 65.996094 1715853741.2777
MEM 65.996094 1715853741.3781
MEM 65.996094 1715853741.4786
MEM 65.996094 1715853741.5790
MEM 65.996094 1715853741.6795
MEM 65.996094 1715853741.7799
MEM 65.996094 1715853741.8803
MEM 65.996094 1715853741.9807
MEM 65.996094 1715853742.0812
MEM 65.996094 1715853742.1816
MEM 65.996094 1715853742.2821
MEM 65.996094 1715853742.3825
MEM 65.996094 1715853742.4830
MEM 65.996094 1715853742.5834
MEM 65.996094 1715853742.6839
MEM 65.996094 1715853742.7843
MEM 65.996094 1715853742.8847
MEM 65.996094 1715853742.9852
MEM 65.996094 1715853743.0856
MEM 65.996094 1715853743.1861
MEM 65.996094 1715853743.2865
MEM 65.996094 1715853743.3869
MEM 65.996094 1715853743.4873
MEM 65.996094 1715853743.5877
MEM 65.996094 1715853743.6881
MEM 65.996094 1715853743.7885
MEM 65.996094 1715853743.8889
MEM 65.996094 1715853743.9893
MEM 65.996094 1715853744.0897
MEM 65.996094 1715853744.1901
MEM 65.996094 1715853744.2906
MEM 65.996094 1715853744.3911
MEM 65.996094 1715853744.4916
MEM 65.996094 1715853744.5920
MEM 65.996094 1715853744.6925
MEM 65.996094 1715853744.7931
MEM 65.996094 1715853744.8936
MEM 65.996094 1715853744.9941
MEM 65.996094 1715853745.0946
MEM 65.996094 1715853745.1952
MEM 65.996094 1715853745.2956
MEM 65.996094 1715853745.3962
MEM 65.996094 1715853745.4966
MEM 65.996094 1715853745.5971
MEM 65.996094 1715853745.6976
MEM 65.996094 1715853745.7982
MEM 65.996094 1715853745.8987
MEM 65.996094 1715853745.9992
MEM 65.996094 1715853746.0997
MEM 65.996094 1715853746.2002
MEM 65.996094 1715853746.3007
MEM 65.996094 1715853746.4011
MEM 65.996094 1715853746.5016
MEM 65.996094 1715853746.6020
MEM 65.996094 1715853746.7025
MEM 65.996094 1715853746.8029
MEM 65.996094 1715853746.9034
MEM 65.996094 1715853747.0038
MEM 65.996094 1715853747.1042
MEM 65.996094 1715853747.2046
MEM 65.996094 1715853747.3050
MEM 65.996094 1715853747.4055
MEM 65.996094 1715853747.5059
MEM 65.996094 1715853747.6064
MEM 65.996094 1715853747.7068
MEM 65.996094 1715853747.8073
MEM 65.996094 1715853747.9077
MEM 65.996094 1715853748.0082
MEM 65.996094 1715853748.1090
MEM 65.996094 1715853748.2095
MEM 65.996094 1715853748.3099
MEM 65.996094 1715853748.4104
MEM 65.996094 1715853748.5108
MEM 65.996094 1715853748.6112
MEM 65.996094 1715853748.7116
MEM 65.996094 1715853748.8121
MEM 65.996094 1715853748.9125
MEM 65.996094 1715853749.0129
MEM 65.996094 1715853749.1133
MEM 65.996094 1715853749.2137
MEM 65.996094 1715853749.3142
MEM 65.996094 1715853749.4147
MEM 65.996094 1715853749.5152
MEM 65.996094 1715853749.6157
MEM 65.996094 1715853749.7162
MEM 65.996094 1715853749.8166
MEM 65.996094 1715853749.9171
MEM 65.996094 1715853750.0176
MEM 65.996094 1715853750.1182
MEM 65.996094 1715853750.2186
MEM 65.996094 1715853750.3192
