CMDLINE java nsquare
MEM 43.738281 1715854216.0765
MEM 43.738281 1715854216.1768
MEM 43.738281 1715854216.2773
MEM 43.738281 1715854216.3777
MEM 43.738281 1715854216.4780
MEM 43.738281 1715854216.5783
MEM 43.738281 1715854216.6787
MEM 43.738281 1715854216.7791
MEM 43.738281 1715854216.8795
MEM 43.738281 1715854216.9799
MEM 43.738281 1715854217.0803
MEM 43.738281 1715854217.1806
MEM 43.738281 1715854217.2810
MEM 43.738281 1715854217.3813
MEM 43.738281 1715854217.4817
MEM 43.738281 1715854217.5821
MEM 43.738281 1715854217.6825
MEM 43.738281 1715854217.7828
MEM 43.738281 1715854217.8832
MEM 43.738281 1715854217.9836
MEM 43.738281 1715854218.0839
MEM 43.738281 1715854218.1843
MEM 43.738281 1715854218.2846
MEM 43.738281 1715854218.3850
MEM 43.738281 1715854218.4853
MEM 43.738281 1715854218.5857
MEM 43.738281 1715854218.6861
MEM 43.738281 1715854218.7865
MEM 43.738281 1715854218.8869
MEM 43.738281 1715854218.9872
MEM 43.738281 1715854219.0877
MEM 43.738281 1715854219.1881
MEM 43.738281 1715854219.2884
MEM 43.738281 1715854219.3888
MEM 43.738281 1715854219.4891
MEM 43.738281 1715854219.5895
MEM 43.738281 1715854219.6899
MEM 43.738281 1715854219.7903
MEM 43.738281 1715854219.8907
MEM 43.738281 1715854219.9911
MEM 43.738281 1715854220.0916
MEM 43.738281 1715854220.1920
MEM 43.738281 1715854220.2923
MEM 43.738281 1715854220.3927
MEM 43.738281 1715854220.4930
MEM 43.738281 1715854220.5934
MEM 43.738281 1715854220.6938
MEM 43.738281 1715854220.7942
MEM 43.738281 1715854220.8946
MEM 43.738281 1715854220.9951
MEM 43.738281 1715854221.0955
MEM 43.738281 1715854221.1960
MEM 43.738281 1715854221.2965
MEM 43.738281 1715854221.3968
MEM 43.738281 1715854221.4972
MEM 43.738281 1715854221.5976
MEM 43.738281 1715854221.6980
MEM 43.738281 1715854221.7985
MEM 43.738281 1715854221.8989
MEM 43.738281 1715854221.9994
MEM 43.738281 1715854222.0998
MEM 43.738281 1715854222.2001
MEM 43.738281 1715854222.3005
MEM 43.738281 1715854222.4008
MEM 43.738281 1715854222.5012
MEM 43.738281 1715854222.6016
MEM 43.738281 1715854222.7020
MEM 43.738281 1715854222.8024
MEM 43.738281 1715854222.9028
MEM 43.738281 1715854223.0032
MEM 43.738281 1715854223.1035
MEM 43.738281 1715854223.2039
MEM 43.738281 1715854223.3042
MEM 43.738281 1715854223.4046
MEM 43.738281 1715854223.5049
MEM 43.738281 1715854223.6053
MEM 43.738281 1715854223.7056
MEM 43.738281 1715854223.8061
MEM 43.738281 1715854223.9065
MEM 43.738281 1715854224.0070
MEM 43.738281 1715854224.1073
MEM 43.738281 1715854224.2077
MEM 43.738281 1715854224.3081
MEM 43.738281 1715854224.4085
MEM 43.738281 1715854224.5090
MEM 43.738281 1715854224.6094
MEM 43.738281 1715854224.7098
MEM 43.738281 1715854224.8102
MEM 43.738281 1715854224.9106
MEM 43.738281 1715854225.0111
MEM 43.738281 1715854225.1115
MEM 43.738281 1715854225.2120
MEM 43.738281 1715854225.3124
MEM 43.738281 1715854225.4128
MEM 43.738281 1715854225.5132
MEM 43.738281 1715854225.6136
MEM 43.738281 1715854225.7140
MEM 43.738281 1715854225.8144
MEM 43.738281 1715854225.9149
MEM 43.738281 1715854226.0153
MEM 43.738281 1715854226.1157
MEM 43.738281 1715854226.2161
MEM 43.738281 1715854226.3164
MEM 43.738281 1715854226.4168
MEM 43.738281 1715854226.5171
MEM 43.738281 1715854226.6174
MEM 43.738281 1715854226.7177
MEM 43.738281 1715854226.8180
MEM 43.738281 1715854226.9184
MEM 43.738281 1715854227.0187
MEM 43.738281 1715854227.1191
MEM 43.738281 1715854227.2194
MEM 43.738281 1715854227.3198
MEM 43.738281 1715854227.4200
MEM 43.738281 1715854227.5204
MEM 43.738281 1715854227.6207
MEM 43.738281 1715854227.7211
MEM 43.738281 1715854227.8214
MEM 43.738281 1715854227.9218
MEM 43.738281 1715854228.0221
MEM 43.738281 1715854228.1226
MEM 43.738281 1715854228.2231
MEM 43.738281 1715854228.3236
MEM 43.738281 1715854228.4240
MEM 43.738281 1715854228.5244
MEM 43.738281 1715854228.6248
MEM 43.738281 1715854228.7251
MEM 43.738281 1715854228.8255
MEM 43.738281 1715854228.9260
MEM 43.738281 1715854229.0264
MEM 43.738281 1715854229.1268
MEM 43.738281 1715854229.2272
MEM 43.738281 1715854229.3275
MEM 43.738281 1715854229.4279
MEM 43.738281 1715854229.5282
MEM 43.738281 1715854229.6285
MEM 43.738281 1715854229.7289
MEM 43.738281 1715854229.8292
MEM 43.738281 1715854229.9295
MEM 43.738281 1715854230.0298
MEM 43.738281 1715854230.1302
MEM 43.738281 1715854230.2305
MEM 43.738281 1715854230.3309
MEM 43.738281 1715854230.4312
MEM 43.738281 1715854230.5315
MEM 43.738281 1715854230.6319
MEM 43.738281 1715854230.7322
MEM 43.738281 1715854230.8326
MEM 43.738281 1715854230.9330
MEM 43.738281 1715854231.0333
MEM 43.738281 1715854231.1337
MEM 43.738281 1715854231.2340
MEM 43.738281 1715854231.3344
MEM 43.738281 1715854231.4347
MEM 43.738281 1715854231.5351
MEM 43.738281 1715854231.6354
MEM 43.738281 1715854231.7358
MEM 43.738281 1715854231.8361
MEM 43.738281 1715854231.9364
MEM 43.738281 1715854232.0367
MEM 43.738281 1715854232.1371
MEM 43.738281 1715854232.2374
MEM 43.738281 1715854232.3377
MEM 43.738281 1715854232.4380
MEM 43.738281 1715854232.5383
MEM 43.738281 1715854232.6386
MEM 43.738281 1715854232.7390
MEM 43.738281 1715854232.8393
MEM 43.738281 1715854232.9396
MEM 43.738281 1715854233.0400
MEM 43.738281 1715854233.1403
MEM 43.738281 1715854233.2407
MEM 43.738281 1715854233.3410
MEM 43.738281 1715854233.4414
MEM 43.738281 1715854233.5418
MEM 43.738281 1715854233.6422
MEM 43.738281 1715854233.7425
MEM 43.738281 1715854233.8429
MEM 43.738281 1715854233.9433
MEM 43.738281 1715854234.0437
MEM 43.738281 1715854234.1441
MEM 43.738281 1715854234.2445
MEM 43.738281 1715854234.3448
MEM 43.738281 1715854234.4452
MEM 43.738281 1715854234.5456
MEM 43.738281 1715854234.6460
MEM 43.738281 1715854234.7464
MEM 43.738281 1715854234.8482
MEM 43.738281 1715854234.9485
MEM 43.738281 1715854235.0489
MEM 43.738281 1715854235.1493
MEM 43.738281 1715854235.2497
MEM 43.738281 1715854235.3501
MEM 43.738281 1715854235.4505
MEM 43.738281 1715854235.5509
MEM 43.738281 1715854235.6513
MEM 43.738281 1715854235.7516
MEM 43.738281 1715854235.8521
MEM 43.738281 1715854235.9525
MEM 43.738281 1715854236.0529
MEM 43.738281 1715854236.1533
MEM 43.738281 1715854236.2536
MEM 43.738281 1715854236.3540
MEM 43.738281 1715854236.4544
MEM 43.738281 1715854236.5548
MEM 43.738281 1715854236.6551
MEM 43.738281 1715854236.7555
MEM 43.738281 1715854236.8559
MEM 43.738281 1715854236.9563
MEM 43.738281 1715854237.0567
MEM 43.738281 1715854237.1571
MEM 43.738281 1715854237.2575
MEM 43.738281 1715854237.3613
MEM 43.738281 1715854237.4616
MEM 43.738281 1715854237.5620
MEM 43.738281 1715854237.6624
MEM 43.738281 1715854237.7627
MEM 43.738281 1715854237.8631
MEM 43.738281 1715854237.9634
MEM 43.738281 1715854238.0637
MEM 43.738281 1715854238.1641
MEM 43.738281 1715854238.2644
MEM 43.738281 1715854238.3647
MEM 43.738281 1715854238.4651
MEM 43.738281 1715854238.5654
MEM 43.738281 1715854238.6658
MEM 43.738281 1715854238.7661
MEM 43.738281 1715854238.8664
MEM 43.738281 1715854238.9668
MEM 43.738281 1715854239.0671
MEM 43.738281 1715854239.1675
MEM 43.738281 1715854239.2678
MEM 43.738281 1715854239.3680
MEM 43.738281 1715854239.4684
MEM 43.738281 1715854239.5687
MEM 43.738281 1715854239.6691
MEM 43.738281 1715854239.7695
MEM 43.738281 1715854239.8698
MEM 43.738281 1715854239.9702
MEM 43.738281 1715854240.0706
MEM 43.738281 1715854240.1710
MEM 43.738281 1715854240.2713
MEM 43.738281 1715854240.3717
MEM 43.738281 1715854240.4721
MEM 43.738281 1715854240.5725
MEM 43.738281 1715854240.6729
MEM 43.738281 1715854240.7733
MEM 43.738281 1715854240.8737
MEM 43.738281 1715854240.9741
MEM 43.738281 1715854241.0744
MEM 43.738281 1715854241.1748
MEM 43.738281 1715854241.2752
MEM 43.738281 1715854241.3756
MEM 43.738281 1715854241.4760
MEM 43.738281 1715854241.5764
MEM 43.738281 1715854241.6768
MEM 43.738281 1715854241.7772
MEM 43.738281 1715854241.8775
MEM 43.738281 1715854241.9779
MEM 43.738281 1715854242.0783
MEM 43.738281 1715854242.1787
MEM 43.738281 1715854242.2791
MEM 43.738281 1715854242.3795
MEM 43.738281 1715854242.4799
MEM 43.738281 1715854242.5803
MEM 43.738281 1715854242.6807
MEM 43.738281 1715854242.7811
MEM 43.738281 1715854242.8814
MEM 43.738281 1715854242.9818
MEM 43.738281 1715854243.0822
MEM 43.738281 1715854243.1826
MEM 43.738281 1715854243.2830
MEM 43.738281 1715854243.3834
MEM 43.738281 1715854243.4838
MEM 43.738281 1715854243.5842
MEM 43.738281 1715854243.6846
MEM 43.738281 1715854243.7850
MEM 43.738281 1715854243.8855
MEM 43.738281 1715854243.9859
MEM 43.738281 1715854244.0863
MEM 43.738281 1715854244.1867
MEM 43.738281 1715854244.2871
MEM 43.738281 1715854244.3875
MEM 43.738281 1715854244.4879
MEM 43.738281 1715854244.5882
MEM 43.738281 1715854244.6886
MEM 43.738281 1715854244.7890
MEM 43.738281 1715854244.8894
MEM 43.738281 1715854244.9897
MEM 43.738281 1715854245.0901
MEM 43.738281 1715854245.1905
MEM 43.738281 1715854245.2908
MEM 43.738281 1715854245.3912
MEM 43.738281 1715854245.4916
MEM 43.738281 1715854245.5920
MEM 43.738281 1715854245.6924
MEM 43.738281 1715854245.7927
MEM 43.738281 1715854245.8931
MEM 43.738281 1715854245.9935
MEM 43.738281 1715854246.0939
MEM 43.738281 1715854246.1942
MEM 43.738281 1715854246.2946
MEM 43.738281 1715854246.3950
MEM 43.738281 1715854246.4953
MEM 43.738281 1715854246.5957
MEM 43.738281 1715854246.6961
MEM 43.738281 1715854246.7965
MEM 43.738281 1715854246.8968
MEM 43.738281 1715854246.9972
MEM 43.738281 1715854247.0976
MEM 43.738281 1715854247.1979
MEM 43.738281 1715854247.2983
MEM 43.738281 1715854247.3987
MEM 43.738281 1715854247.4991
MEM 43.738281 1715854247.5994
MEM 43.738281 1715854247.6998
MEM 43.738281 1715854247.8002
MEM 43.738281 1715854247.9006
MEM 43.738281 1715854248.0010
MEM 43.738281 1715854248.1014
MEM 43.738281 1715854248.2017
MEM 43.738281 1715854248.3021
MEM 43.738281 1715854248.4025
MEM 43.738281 1715854248.5028
MEM 43.738281 1715854248.6032
MEM 43.738281 1715854248.7036
MEM 43.738281 1715854248.8040
MEM 43.738281 1715854248.9044
MEM 43.738281 1715854249.0047
MEM 43.738281 1715854249.1051
MEM 43.738281 1715854249.2055
MEM 43.738281 1715854249.3059
MEM 43.738281 1715854249.4062
MEM 43.738281 1715854249.5066
MEM 43.738281 1715854249.6070
MEM 43.738281 1715854249.7073
MEM 43.738281 1715854249.8077
MEM 43.738281 1715854249.9081
MEM 43.738281 1715854250.0084
MEM 43.738281 1715854250.1088
MEM 43.738281 1715854250.2092
MEM 43.738281 1715854250.3096
MEM 43.738281 1715854250.4099
MEM 43.738281 1715854250.5103
MEM 43.738281 1715854250.6107
MEM 43.738281 1715854250.7111
MEM 43.738281 1715854250.8115
MEM 43.738281 1715854250.9119
MEM 43.738281 1715854251.0122
MEM 43.738281 1715854251.1126
MEM 43.738281 1715854251.2130
MEM 43.738281 1715854251.3134
MEM 43.738281 1715854251.4138
MEM 43.738281 1715854251.5141
MEM 43.738281 1715854251.6145
MEM 43.738281 1715854251.7149
MEM 43.738281 1715854251.8153
MEM 43.738281 1715854251.9156
MEM 43.738281 1715854252.0160
MEM 43.738281 1715854252.1164
MEM 43.738281 1715854252.2168
MEM 43.738281 1715854252.3172
MEM 43.738281 1715854252.4175
MEM 43.738281 1715854252.5179
MEM 43.738281 1715854252.6183
MEM 43.738281 1715854252.7187
MEM 43.738281 1715854252.8191
MEM 43.738281 1715854252.9195
MEM 43.738281 1715854253.0199
MEM 43.738281 1715854253.1202
MEM 43.738281 1715854253.2206
MEM 43.738281 1715854253.3211
MEM 43.738281 1715854253.4215
MEM 43.738281 1715854253.5219
MEM 43.738281 1715854253.6223
MEM 43.738281 1715854253.7227
MEM 43.738281 1715854253.8231
MEM 43.738281 1715854253.9235
MEM 43.738281 1715854254.0239
MEM 43.738281 1715854254.1243
MEM 43.738281 1715854254.2246
MEM 43.738281 1715854254.3250
MEM 43.738281 1715854254.4254
MEM 43.738281 1715854254.5258
MEM 43.738281 1715854254.6262
MEM 43.738281 1715854254.7266
MEM 43.738281 1715854254.8270
MEM 43.738281 1715854254.9274
MEM 43.738281 1715854255.0278
MEM 43.738281 1715854255.1281
MEM 43.738281 1715854255.2285
MEM 43.738281 1715854255.3289
MEM 43.738281 1715854255.4293
MEM 43.738281 1715854255.5297
MEM 43.738281 1715854255.6300
MEM 43.738281 1715854255.7304
MEM 43.738281 1715854255.8308
MEM 43.738281 1715854255.9312
MEM 43.738281 1715854256.0316
MEM 43.738281 1715854256.1320
MEM 43.738281 1715854256.2324
MEM 43.738281 1715854256.3328
MEM 43.738281 1715854256.4332
MEM 43.738281 1715854256.5336
MEM 43.738281 1715854256.6340
MEM 43.738281 1715854256.7344
MEM 43.738281 1715854256.8348
MEM 43.738281 1715854256.9352
MEM 43.738281 1715854257.0356
MEM 43.738281 1715854257.1360
MEM 43.738281 1715854257.2364
MEM 43.738281 1715854257.3368
MEM 43.738281 1715854257.4372
MEM 43.738281 1715854257.5376
MEM 43.738281 1715854257.6380
MEM 43.738281 1715854257.7383
MEM 43.738281 1715854257.8387
MEM 43.738281 1715854257.9391
MEM 43.738281 1715854258.0395
MEM 43.738281 1715854258.1399
MEM 43.738281 1715854258.2403
MEM 43.738281 1715854258.3407
MEM 43.738281 1715854258.4411
MEM 43.738281 1715854258.5415
MEM 43.738281 1715854258.6419
MEM 43.738281 1715854258.7423
MEM 43.738281 1715854258.8427
MEM 43.738281 1715854258.9431
MEM 43.738281 1715854259.0434
MEM 43.738281 1715854259.1439
MEM 43.738281 1715854259.2443
MEM 43.738281 1715854259.3447
MEM 43.738281 1715854259.4451
MEM 43.738281 1715854259.5454
MEM 43.738281 1715854259.6458
MEM 43.738281 1715854259.7462
MEM 43.738281 1715854259.8472
MEM 43.738281 1715854259.9475
MEM 43.738281 1715854260.0479
MEM 43.738281 1715854260.1483
MEM 43.738281 1715854260.2486
MEM 43.738281 1715854260.3489
MEM 43.738281 1715854260.4492
MEM 43.738281 1715854260.5496
MEM 43.738281 1715854260.6499
MEM 43.738281 1715854260.7503
MEM 43.738281 1715854260.8506
MEM 43.738281 1715854260.9510
MEM 43.738281 1715854261.0514
MEM 43.738281 1715854261.1518
MEM 43.738281 1715854261.2521
MEM 43.738281 1715854261.3525
MEM 43.738281 1715854261.4529
MEM 43.738281 1715854261.5533
MEM 43.738281 1715854261.6536
MEM 43.738281 1715854261.7539
MEM 43.738281 1715854261.8543
MEM 43.738281 1715854261.9546
MEM 43.738281 1715854262.0552
MEM 43.738281 1715854262.1556
MEM 43.738281 1715854262.2561
MEM 43.738281 1715854262.3571
MEM 43.738281 1715854262.4575
MEM 43.738281 1715854262.5578
MEM 43.738281 1715854262.6582
MEM 43.738281 1715854262.7585
MEM 43.738281 1715854262.8588
MEM 43.738281 1715854262.9591
MEM 43.738281 1715854263.0595
MEM 43.738281 1715854263.1599
MEM 43.738281 1715854263.2602
MEM 43.738281 1715854263.3606
MEM 43.738281 1715854263.4609
MEM 43.738281 1715854263.5612
MEM 43.738281 1715854263.6615
MEM 43.738281 1715854263.7618
MEM 43.738281 1715854263.8622
MEM 43.738281 1715854263.9625
MEM 43.738281 1715854264.0629
MEM 43.738281 1715854264.1640
MEM 43.738281 1715854264.2644
MEM 43.738281 1715854264.3649
MEM 43.738281 1715854264.4652
MEM 43.738281 1715854264.5656
MEM 43.738281 1715854264.6661
MEM 43.738281 1715854264.7666
MEM 43.738281 1715854264.8669
MEM 43.738281 1715854264.9673
MEM 43.738281 1715854265.0676
MEM 43.738281 1715854265.1680
MEM 43.738281 1715854265.2684
MEM 43.738281 1715854265.3688
MEM 43.738281 1715854265.4692
MEM 43.738281 1715854265.5696
MEM 43.738281 1715854265.6700
MEM 43.738281 1715854265.7704
MEM 43.738281 1715854265.8710
MEM 43.738281 1715854265.9714
MEM 43.738281 1715854266.0717
MEM 43.738281 1715854266.1721
MEM 43.738281 1715854266.2725
MEM 43.738281 1715854266.3728
MEM 43.738281 1715854266.4734
MEM 43.738281 1715854266.5737
MEM 43.738281 1715854266.6740
MEM 43.738281 1715854266.7744
MEM 43.738281 1715854266.8749
MEM 43.738281 1715854266.9753
MEM 43.738281 1715854267.0756
MEM 43.738281 1715854267.1760
MEM 43.738281 1715854267.2763
MEM 43.738281 1715854267.3766
MEM 43.738281 1715854267.4770
MEM 43.738281 1715854267.5773
MEM 43.738281 1715854267.6777
MEM 43.738281 1715854267.7781
MEM 43.738281 1715854267.8785
MEM 43.738281 1715854267.9789
MEM 43.738281 1715854268.0792
MEM 43.738281 1715854268.1795
MEM 43.738281 1715854268.2798
MEM 43.738281 1715854268.3802
MEM 43.738281 1715854268.4806
MEM 43.738281 1715854268.5809
MEM 43.738281 1715854268.6812
MEM 43.738281 1715854268.7815
MEM 43.738281 1715854268.8819
MEM 43.738281 1715854268.9822
MEM 43.738281 1715854269.0826
MEM 43.738281 1715854269.1829
MEM 43.738281 1715854269.2832
MEM 43.738281 1715854269.3835
MEM 43.738281 1715854269.4839
MEM 43.738281 1715854269.5842
MEM 43.738281 1715854269.6846
MEM 43.738281 1715854269.7850
MEM 43.738281 1715854269.8854
MEM 43.738281 1715854269.9857
MEM 43.738281 1715854270.0861
MEM 43.738281 1715854270.1865
MEM 43.738281 1715854270.2868
MEM 43.738281 1715854270.3871
MEM 43.738281 1715854270.4875
MEM 43.738281 1715854270.5879
MEM 43.738281 1715854270.6884
MEM 43.738281 1715854270.7887
MEM 43.738281 1715854270.8891
MEM 43.738281 1715854270.9895
MEM 43.738281 1715854271.0899
MEM 43.738281 1715854271.1907
MEM 43.738281 1715854271.2924
MEM 43.738281 1715854271.3927
MEM 43.738281 1715854271.4932
MEM 43.738281 1715854271.5936
MEM 43.738281 1715854271.6939
MEM 43.738281 1715854271.7942
MEM 43.738281 1715854271.8946
MEM 43.738281 1715854271.9949
MEM 43.738281 1715854272.0953
MEM 43.738281 1715854272.1956
MEM 43.738281 1715854272.2960
MEM 43.738281 1715854272.3963
MEM 43.738281 1715854272.4966
MEM 43.738281 1715854272.5969
MEM 43.738281 1715854272.6973
MEM 43.738281 1715854272.7976
MEM 43.738281 1715854272.8979
MEM 43.738281 1715854272.9983
MEM 43.738281 1715854273.0986
MEM 43.738281 1715854273.1989
MEM 43.738281 1715854273.2993
MEM 43.738281 1715854273.3996
MEM 43.738281 1715854273.4999
MEM 43.738281 1715854273.6002
MEM 43.738281 1715854273.7006
MEM 43.738281 1715854273.8009
MEM 43.738281 1715854273.9012
MEM 43.738281 1715854274.0015
MEM 43.738281 1715854274.1019
MEM 43.738281 1715854274.2022
MEM 43.738281 1715854274.3026
MEM 43.738281 1715854274.4030
MEM 43.738281 1715854274.5033
MEM 43.738281 1715854274.6036
MEM 43.738281 1715854274.7040
MEM 43.738281 1715854274.8043
MEM 43.738281 1715854274.9046
MEM 43.738281 1715854275.0049
MEM 43.738281 1715854275.1100
MEM 43.738281 1715854275.2104
MEM 43.738281 1715854275.3108
MEM 43.738281 1715854275.4111
MEM 43.738281 1715854275.5115
MEM 43.738281 1715854275.6119
MEM 43.738281 1715854275.7123
MEM 43.738281 1715854275.8127
MEM 43.738281 1715854275.9130
MEM 43.738281 1715854276.0134
MEM 43.738281 1715854276.1137
MEM 43.738281 1715854276.2141
MEM 43.738281 1715854276.3144
MEM 43.738281 1715854276.4153
MEM 43.738281 1715854276.5157
MEM 43.738281 1715854276.6161
MEM 43.738281 1715854276.7165
MEM 43.738281 1715854276.8168
MEM 43.738281 1715854276.9173
MEM 43.738281 1715854277.0177
MEM 43.738281 1715854277.1182
MEM 43.738281 1715854277.2185
MEM 43.738281 1715854277.3188
MEM 43.738281 1715854277.4192
MEM 43.738281 1715854277.5195
MEM 43.738281 1715854277.6199
MEM 43.738281 1715854277.7202
MEM 43.738281 1715854277.8205
MEM 43.738281 1715854277.9208
MEM 43.738281 1715854278.0212
MEM 43.738281 1715854278.1215
MEM 43.738281 1715854278.2219
MEM 43.738281 1715854278.3222
MEM 43.738281 1715854278.4225
MEM 43.738281 1715854278.5228
MEM 43.738281 1715854278.6231
MEM 43.738281 1715854278.7235
MEM 43.738281 1715854278.8238
MEM 43.738281 1715854278.9241
MEM 43.738281 1715854279.0245
MEM 43.738281 1715854279.1249
MEM 43.738281 1715854279.2253
MEM 43.738281 1715854279.3257
MEM 43.738281 1715854279.4261
MEM 43.738281 1715854279.5265
MEM 43.738281 1715854279.6269
MEM 43.738281 1715854279.7273
MEM 43.738281 1715854279.8277
MEM 43.738281 1715854279.9281
MEM 43.738281 1715854280.0285
MEM 43.738281 1715854280.1289
MEM 43.738281 1715854280.2292
MEM 43.738281 1715854280.3297
MEM 43.738281 1715854280.4300
MEM 43.738281 1715854280.5304
MEM 43.738281 1715854280.6308
MEM 43.738281 1715854280.7312
MEM 43.738281 1715854280.8316
MEM 43.738281 1715854280.9321
MEM 43.738281 1715854281.0325
MEM 43.738281 1715854281.1329
MEM 43.738281 1715854281.2333
MEM 43.738281 1715854281.3337
MEM 43.738281 1715854281.4341
MEM 43.738281 1715854281.5346
MEM 43.738281 1715854281.6350
MEM 43.738281 1715854281.7354
MEM 43.738281 1715854281.8358
MEM 43.738281 1715854281.9361
MEM 43.738281 1715854282.0365
MEM 43.738281 1715854282.1369
MEM 43.738281 1715854282.2373
MEM 43.738281 1715854282.3377
MEM 43.738281 1715854282.4381
MEM 43.738281 1715854282.5385
MEM 43.738281 1715854282.6389
MEM 43.738281 1715854282.7393
MEM 43.738281 1715854282.8397
MEM 43.738281 1715854282.9401
MEM 43.738281 1715854283.0405
MEM 43.738281 1715854283.1412
MEM 43.738281 1715854283.2416
MEM 43.738281 1715854283.3420
MEM 43.738281 1715854283.4424
MEM 43.738281 1715854283.5428
MEM 43.738281 1715854283.6432
MEM 43.738281 1715854283.7435
MEM 43.738281 1715854283.8440
MEM 43.738281 1715854283.9444
MEM 43.738281 1715854284.0448
MEM 43.738281 1715854284.1456
MEM 43.738281 1715854284.2460
MEM 43.738281 1715854284.3464
MEM 43.738281 1715854284.4468
MEM 43.738281 1715854284.5472
MEM 43.738281 1715854284.6475
MEM 43.738281 1715854284.7479
MEM 43.738281 1715854284.8483
MEM 43.738281 1715854284.9487
MEM 43.738281 1715854285.0491
MEM 43.738281 1715854285.1494
MEM 43.738281 1715854285.2498
MEM 43.738281 1715854285.3502
MEM 43.738281 1715854285.4506
MEM 43.738281 1715854285.5510
MEM 43.738281 1715854285.6513
MEM 43.738281 1715854285.7517
MEM 43.738281 1715854285.8521
MEM 43.738281 1715854285.9525
MEM 43.738281 1715854286.0529
MEM 43.738281 1715854286.1533
MEM 43.738281 1715854286.2537
MEM 43.738281 1715854286.3541
MEM 43.738281 1715854286.4544
MEM 43.738281 1715854286.5548
MEM 43.738281 1715854286.6553
MEM 43.738281 1715854286.7556
MEM 43.738281 1715854286.8560
MEM 43.738281 1715854286.9564
MEM 43.738281 1715854287.0568
MEM 43.738281 1715854287.1572
MEM 43.738281 1715854287.2577
MEM 43.738281 1715854287.3581
MEM 43.738281 1715854287.4585
MEM 43.738281 1715854287.5589
MEM 43.738281 1715854287.6592
MEM 43.738281 1715854287.7595
MEM 43.738281 1715854287.8608
MEM 43.738281 1715854287.9612
MEM 43.738281 1715854288.0615
MEM 43.738281 1715854288.1619
MEM 43.738281 1715854288.2625
MEM 43.738281 1715854288.3629
MEM 43.738281 1715854288.4637
MEM 43.738281 1715854288.5641
MEM 43.738281 1715854288.6645
MEM 43.738281 1715854288.7649
MEM 43.738281 1715854288.8653
MEM 43.738281 1715854288.9657
MEM 43.738281 1715854289.0661
MEM 43.738281 1715854289.1665
MEM 43.738281 1715854289.2670
MEM 43.738281 1715854289.3674
MEM 43.738281 1715854289.4682
MEM 43.738281 1715854289.5686
MEM 43.738281 1715854289.6690
MEM 43.738281 1715854289.7694
MEM 43.738281 1715854289.8697
MEM 43.738281 1715854289.9701
MEM 43.738281 1715854290.0705
MEM 43.738281 1715854290.1709
MEM 43.738281 1715854290.2713
MEM 43.738281 1715854290.3717
MEM 43.738281 1715854290.4722
MEM 43.738281 1715854290.5726
MEM 43.738281 1715854290.6730
MEM 43.738281 1715854290.7734
MEM 43.738281 1715854290.8738
MEM 43.738281 1715854290.9742
MEM 43.738281 1715854291.0746
MEM 43.738281 1715854291.1749
MEM 43.738281 1715854291.2754
MEM 43.738281 1715854291.3758
MEM 43.738281 1715854291.4761
MEM 43.738281 1715854291.5765
MEM 43.738281 1715854291.6769
MEM 43.738281 1715854291.7775
MEM 43.738281 1715854291.8780
MEM 43.738281 1715854291.9784
MEM 43.738281 1715854292.0788
MEM 43.738281 1715854292.1792
MEM 43.738281 1715854292.2796
MEM 43.738281 1715854292.3801
MEM 43.738281 1715854292.4805
MEM 43.738281 1715854292.5809
MEM 43.738281 1715854292.6813
MEM 43.738281 1715854292.7817
MEM 43.738281 1715854292.8821
MEM 43.738281 1715854292.9825
MEM 43.738281 1715854293.0830
MEM 43.738281 1715854293.1834
MEM 43.738281 1715854293.2838
MEM 43.738281 1715854293.3841
MEM 43.738281 1715854293.4845
MEM 43.738281 1715854293.5849
MEM 43.738281 1715854293.6854
MEM 43.738281 1715854293.7858
MEM 43.738281 1715854293.8862
MEM 43.738281 1715854293.9866
MEM 43.738281 1715854294.0870
MEM 43.738281 1715854294.1874
MEM 43.738281 1715854294.2878
MEM 43.738281 1715854294.3883
MEM 43.738281 1715854294.4887
MEM 43.738281 1715854294.5891
MEM 43.738281 1715854294.6894
MEM 43.738281 1715854294.7898
MEM 43.738281 1715854294.8901
MEM 43.738281 1715854294.9905
MEM 43.738281 1715854295.0910
MEM 43.738281 1715854295.1913
MEM 43.738281 1715854295.2918
MEM 43.738281 1715854295.3923
MEM 43.738281 1715854295.4927
MEM 43.738281 1715854295.5931
MEM 43.738281 1715854295.6935
MEM 43.738281 1715854295.7939
MEM 43.738281 1715854295.8943
MEM 43.738281 1715854295.9947
MEM 43.738281 1715854296.0951
MEM 43.738281 1715854296.1956
MEM 43.738281 1715854296.2961
MEM 43.738281 1715854296.3965
MEM 43.738281 1715854296.4968
MEM 43.738281 1715854296.5972
MEM 43.738281 1715854296.6976
MEM 43.738281 1715854296.7980
MEM 43.738281 1715854296.8984
MEM 43.738281 1715854297.0025
MEM 43.738281 1715854297.1029
MEM 43.738281 1715854297.2033
MEM 43.738281 1715854297.3037
MEM 43.738281 1715854297.4041
MEM 43.738281 1715854297.5045
MEM 43.738281 1715854297.6049
MEM 43.738281 1715854297.7053
MEM 43.738281 1715854297.8058
MEM 43.738281 1715854297.9062
MEM 43.738281 1715854298.0066
MEM 43.738281 1715854298.1070
MEM 43.738281 1715854298.2074
MEM 43.738281 1715854298.3078
MEM 43.738281 1715854298.4083
MEM 43.738281 1715854298.5087
