CMDLINE python3 nsquare.py
MEM 47.250000 1715853681.9316
MEM 47.250000 1715853682.0320
MEM 47.250000 1715853682.1325
MEM 47.250000 1715853682.2329
MEM 47.250000 1715853682.3333
MEM 47.250000 1715853682.4338
MEM 47.250000 1715853682.5342
MEM 47.250000 1715853682.6347
MEM 47.250000 1715853682.7352
MEM 47.250000 1715853682.8356
MEM 47.250000 1715853682.9361
MEM 47.250000 1715853683.0366
MEM 47.250000 1715853683.1370
MEM 47.250000 1715853683.2374
MEM 47.250000 1715853683.3378
MEM 47.250000 1715853683.4383
MEM 47.250000 1715853683.5387
MEM 47.250000 1715853683.6391
MEM 47.250000 1715853683.7396
MEM 47.250000 1715853683.8400
MEM 47.250000 1715853683.9405
MEM 47.250000 1715853684.0409
MEM 47.250000 1715853684.1414
MEM 47.250000 1715853684.2418
MEM 47.250000 1715853684.3424
MEM 47.250000 1715853684.4429
MEM 47.250000 1715853684.5433
MEM 47.250000 1715853684.6438
MEM 47.250000 1715853684.7442
MEM 47.250000 1715853684.8446
MEM 47.250000 1715853684.9450
MEM 47.250000 1715853685.0455
MEM 47.250000 1715853685.1459
MEM 47.250000 1715853685.2464
MEM 47.250000 1715853685.3469
MEM 47.250000 1715853685.4473
MEM 47.250000 1715853685.5477
MEM 47.250000 1715853685.6483
MEM 47.250000 1715853685.7488
MEM 47.250000 1715853685.8492
MEM 47.250000 1715853685.9496
MEM 47.250000 1715853686.0501
MEM 47.250000 1715853686.1505
MEM 47.250000 1715853686.2510
MEM 47.250000 1715853686.3514
MEM 47.250000 1715853686.4518
MEM 47.250000 1715853686.5523
MEM 47.250000 1715853686.6527
MEM 47.250000 1715853686.7532
MEM 47.250000 1715853686.8536
MEM 47.250000 1715853686.9540
MEM 47.250000 1715853687.0545
MEM 47.250000 1715853687.1551
MEM 47.250000 1715853687.2556
MEM 47.250000 1715853687.3561
MEM 47.250000 1715853687.4565
MEM 47.250000 1715853687.5570
MEM 47.250000 1715853687.6574
MEM 47.250000 1715853687.7579
MEM 47.250000 1715853687.8583
MEM 47.250000 1715853687.9587
MEM 47.250000 1715853688.0594
MEM 47.250000 1715853688.1600
MEM 47.250000 1715853688.2604
MEM 47.250000 1715853688.3610
MEM 47.250000 1715853688.4615
MEM 47.250000 1715853688.5621
MEM 47.250000 1715853688.6626
MEM 47.250000 1715853688.7631
MEM 47.250000 1715853688.8636
MEM 47.250000 1715853688.9642
MEM 47.250000 1715853689.0646
MEM 47.250000 1715853689.1652
MEM 47.250000 1715853689.2657
MEM 47.250000 1715853689.3662
MEM 47.250000 1715853689.4668
MEM 47.250000 1715853689.5673
MEM 47.250000 1715853689.6678
MEM 47.250000 1715853689.7683
MEM 47.250000 1715853689.8688
MEM 47.250000 1715853689.9692
MEM 47.250000 1715853690.0696
MEM 47.250000 1715853690.1701
MEM 47.250000 1715853690.2706
MEM 47.250000 1715853690.3712
MEM 47.250000 1715853690.4717
MEM 47.250000 1715853690.5722
MEM 47.250000 1715853690.6727
MEM 47.250000 1715853690.7732
MEM 47.250000 1715853690.8738
MEM 47.250000 1715853690.9743
MEM 47.250000 1715853691.0748
MEM 47.250000 1715853691.1753
MEM 47.250000 1715853691.2759
MEM 47.250000 1715853691.3765
MEM 47.250000 1715853691.4770
MEM 47.250000 1715853691.5774
MEM 47.250000 1715853691.6780
MEM 47.250000 1715853691.7786
MEM 47.250000 1715853691.8791
MEM 47.250000 1715853691.9796
MEM 47.250000 1715853692.0801
MEM 47.250000 1715853692.1806
MEM 47.250000 1715853692.2810
MEM 47.250000 1715853692.3814
MEM 47.250000 1715853692.4819
MEM 47.250000 1715853692.5824
MEM 47.250000 1715853692.6830
MEM 47.250000 1715853692.7835
MEM 47.250000 1715853692.8841
MEM 47.250000 1715853692.9846
MEM 47.250000 1715853693.0851
MEM 47.250000 1715853693.1856
MEM 47.250000 1715853693.2863
MEM 47.250000 1715853693.3868
MEM 47.250000 1715853693.4873
MEM 47.250000 1715853693.5877
MEM 47.250000 1715853693.6881
MEM 47.250000 1715853693.7885
MEM 47.250000 1715853693.8890
MEM 47.250000 1715853693.9894
MEM 47.250000 1715853694.0899
MEM 47.250000 1715853694.1904
MEM 47.250000 1715853694.2909
MEM 47.250000 1715853694.3915
MEM 47.250000 1715853694.4921
MEM 47.250000 1715853694.5927
MEM 47.250000 1715853694.6932
MEM 47.250000 1715853694.7937
MEM 47.250000 1715853694.8942
MEM 47.250000 1715853694.9946
MEM 47.250000 1715853695.0951
MEM 47.250000 1715853695.1956
MEM 47.250000 1715853695.2961
MEM 47.250000 1715853695.3965
MEM 47.250000 1715853695.4969
MEM 47.250000 1715853695.5973
MEM 47.250000 1715853695.6978
MEM 47.250000 1715853695.7982
MEM 47.250000 1715853695.8988
MEM 47.250000 1715853695.9992
MEM 47.250000 1715853696.0996
MEM 47.250000 1715853696.2001
MEM 47.250000 1715853696.3005
MEM 47.250000 1715853696.4009
MEM 47.250000 1715853696.5014
MEM 47.250000 1715853696.6018
MEM 47.250000 1715853696.7023
MEM 47.250000 1715853696.8027
MEM 47.250000 1715853696.9032
MEM 47.250000 1715853697.0036
MEM 47.250000 1715853697.1041
MEM 47.250000 1715853697.2045
MEM 47.250000 1715853697.3049
MEM 47.250000 1715853697.4053
MEM 47.250000 1715853697.5057
MEM 47.250000 1715853697.6061
MEM 47.250000 1715853697.7065
MEM 47.250000 1715853697.8070
MEM 47.250000 1715853697.9074
MEM 47.250000 1715853698.0079
MEM 47.250000 1715853698.1083
MEM 47.250000 1715853698.2087
MEM 47.250000 1715853698.3091
MEM 47.250000 1715853698.4095
MEM 47.250000 1715853698.5100
MEM 47.250000 1715853698.6104
MEM 47.250000 1715853698.7109
MEM 47.250000 1715853698.8114
MEM 47.250000 1715853698.9118
MEM 47.250000 1715853699.0123
MEM 47.250000 1715853699.1127
MEM 47.250000 1715853699.2134
MEM 47.250000 1715853699.3139
MEM 47.250000 1715853699.4143
MEM 47.250000 1715853699.5148
MEM 47.250000 1715853699.6153
MEM 47.250000 1715853699.7186
MEM 47.250000 1715853699.8190
MEM 47.250000 1715853699.9195
MEM 47.250000 1715853700.0199
MEM 47.250000 1715853700.1203
MEM 47.250000 1715853700.2208
MEM 47.250000 1715853700.3211
MEM 47.250000 1715853700.4215
MEM 47.250000 1715853700.5219
MEM 47.250000 1715853700.6224
MEM 47.250000 1715853700.7228
MEM 47.250000 1715853700.8233
MEM 47.250000 1715853700.9237
MEM 47.250000 1715853701.0242
MEM 47.250000 1715853701.1247
MEM 47.250000 1715853701.2252
MEM 47.250000 1715853701.3257
MEM 47.250000 1715853701.4262
MEM 47.250000 1715853701.5267
MEM 47.250000 1715853701.6272
MEM 47.250000 1715853701.7277
MEM 47.250000 1715853701.8282
MEM 47.250000 1715853701.9287
MEM 47.250000 1715853702.0292
MEM 47.250000 1715853702.1298
MEM 47.250000 1715853702.2303
MEM 47.250000 1715853702.3308
MEM 47.250000 1715853702.4314
MEM 47.250000 1715853702.5320
MEM 47.250000 1715853702.6325
MEM 47.250000 1715853702.7330
MEM 47.250000 1715853702.8335
MEM 47.250000 1715853702.9339
MEM 47.250000 1715853703.0343
MEM 47.250000 1715853703.1346
MEM 47.250000 1715853703.2350
MEM 47.250000 1715853703.3354
MEM 47.250000 1715853703.4358
MEM 47.250000 1715853703.5361
MEM 47.250000 1715853703.6365
MEM 47.250000 1715853703.7369
MEM 47.250000 1715853703.8373
MEM 47.250000 1715853703.9378
MEM 47.250000 1715853704.0383
MEM 47.250000 1715853704.1387
MEM 47.250000 1715853704.2392
MEM 47.250000 1715853704.3397
MEM 47.250000 1715853704.4402
MEM 47.250000 1715853704.5406
MEM 47.250000 1715853704.6411
MEM 47.250000 1715853704.7416
MEM 47.250000 1715853704.8447
MEM 47.250000 1715853704.9451
MEM 47.250000 1715853705.0456
MEM 47.250000 1715853705.1526
MEM 47.250000 1715853705.2532
MEM 47.250000 1715853705.3537
MEM 47.250000 1715853705.4553
MEM 47.250000 1715853705.5558
MEM 47.250000 1715853705.6564
MEM 47.250000 1715853705.7569
MEM 47.250000 1715853705.8573
MEM 47.250000 1715853705.9579
MEM 47.250000 1715853706.0583
MEM 47.250000 1715853706.1587
MEM 47.250000 1715853706.2592
MEM 47.250000 1715853706.3596
MEM 47.250000 1715853706.4600
MEM 47.250000 1715853706.5604
MEM 47.250000 1715853706.6608
MEM 47.250000 1715853706.7613
MEM 47.250000 1715853706.8617
MEM 47.250000 1715853706.9623
MEM 47.250000 1715853707.0628
MEM 47.250000 1715853707.1633
MEM 47.250000 1715853707.2638
MEM 47.250000 1715853707.3641
MEM 47.250000 1715853707.4646
MEM 47.250000 1715853707.5650
MEM 47.250000 1715853707.6654
MEM 47.250000 1715853707.7659
MEM 47.250000 1715853707.8664
MEM 47.250000 1715853707.9669
MEM 47.250000 1715853708.0673
MEM 47.250000 1715853708.1677
MEM 47.250000 1715853708.2681
MEM 47.250000 1715853708.3686
MEM 47.250000 1715853708.4690
MEM 47.250000 1715853708.5695
MEM 47.250000 1715853708.6700
MEM 47.250000 1715853708.7706
MEM 47.250000 1715853708.8711
MEM 47.250000 1715853708.9716
MEM 47.250000 1715853709.0722
MEM 47.250000 1715853709.1727
MEM 47.250000 1715853709.2732
MEM 47.250000 1715853709.3737
MEM 47.250000 1715853709.4742
MEM 47.250000 1715853709.5748
MEM 47.250000 1715853709.6753
MEM 47.250000 1715853709.7759
MEM 47.250000 1715853709.8764
MEM 47.250000 1715853709.9796
MEM 47.250000 1715853710.0801
MEM 47.250000 1715853710.1806
MEM 47.250000 1715853710.2811
MEM 47.250000 1715853710.3816
MEM 47.250000 1715853710.4821
MEM 47.250000 1715853710.5826
MEM 47.250000 1715853710.6831
MEM 47.250000 1715853710.7837
MEM 47.250000 1715853710.8842
MEM 47.250000 1715853710.9847
MEM 47.250000 1715853711.0853
MEM 47.250000 1715853711.1858
MEM 47.250000 1715853711.2868
MEM 47.250000 1715853711.3874
MEM 47.250000 1715853711.4880
MEM 47.250000 1715853711.5887
MEM 47.250000 1715853711.6891
MEM 47.250000 1715853711.7896
MEM 47.250000 1715853711.8902
MEM 47.250000 1715853711.9906
MEM 47.250000 1715853712.0911
MEM 47.250000 1715853712.1916
MEM 47.250000 1715853712.2920
MEM 47.250000 1715853712.3924
MEM 47.250000 1715853712.4929
MEM 47.250000 1715853712.5933
MEM 47.250000 1715853712.6937
MEM 47.250000 1715853712.7942
MEM 47.250000 1715853712.8946
MEM 47.250000 1715853712.9951
MEM 47.250000 1715853713.0956
MEM 47.250000 1715853713.1960
MEM 47.250000 1715853713.2965
MEM 47.250000 1715853713.3969
MEM 47.250000 1715853713.4973
MEM 47.250000 1715853713.5978
MEM 47.250000 1715853713.6983
MEM 47.250000 1715853713.7989
MEM 47.250000 1715853713.8993
MEM 47.250000 1715853713.9998
MEM 47.250000 1715853714.1002
MEM 47.250000 1715853714.2006
MEM 47.250000 1715853714.3010
MEM 47.250000 1715853714.4015
MEM 47.250000 1715853714.5019
MEM 47.250000 1715853714.6024
MEM 47.250000 1715853714.7029
MEM 47.250000 1715853714.8034
MEM 47.250000 1715853714.9039
MEM 47.250000 1715853715.0044
MEM 47.250000 1715853715.1050
MEM 47.250000 1715853715.2055
MEM 47.250000 1715853715.3060
MEM 47.250000 1715853715.4064
MEM 47.250000 1715853715.5069
MEM 47.250000 1715853715.6074
MEM 47.250000 1715853715.7079
MEM 47.250000 1715853715.8084
MEM 47.250000 1715853715.9089
MEM 47.250000 1715853716.0093
MEM 47.250000 1715853716.1098
MEM 47.250000 1715853716.2103
MEM 47.250000 1715853716.3109
MEM 47.250000 1715853716.4115
MEM 47.250000 1715853716.5120
MEM 47.250000 1715853716.6125
MEM 47.250000 1715853716.7130
MEM 47.250000 1715853716.8134
MEM 47.250000 1715853716.9138
MEM 47.250000 1715853717.0143
MEM 47.250000 1715853717.1147
MEM 47.250000 1715853717.2153
MEM 47.250000 1715853717.3158
MEM 47.250000 1715853717.4162
MEM 47.250000 1715853717.5167
MEM 47.250000 1715853717.6173
MEM 47.250000 1715853717.7177
MEM 47.250000 1715853717.8182
MEM 47.250000 1715853717.9186
MEM 47.250000 1715853718.0190
MEM 47.250000 1715853718.1194
MEM 47.250000 1715853718.2199
MEM 47.250000 1715853718.3203
MEM 47.250000 1715853718.4207
MEM 47.250000 1715853718.5211
MEM 47.250000 1715853718.6216
MEM 47.250000 1715853718.7221
MEM 47.250000 1715853718.8226
MEM 47.250000 1715853718.9231
MEM 47.250000 1715853719.0235
MEM 47.250000 1715853719.1240
MEM 47.250000 1715853719.2245
MEM 47.250000 1715853719.3250
MEM 47.250000 1715853719.4255
MEM 47.250000 1715853719.5260
MEM 47.250000 1715853719.6264
MEM 47.250000 1715853719.7269
MEM 47.250000 1715853719.8274
MEM 47.250000 1715853719.9279
MEM 47.250000 1715853720.0284
MEM 47.250000 1715853720.1289
MEM 47.250000 1715853720.2295
MEM 47.250000 1715853720.3300
MEM 47.250000 1715853720.4305
MEM 47.250000 1715853720.5311
MEM 47.250000 1715853720.6315
MEM 47.250000 1715853720.7321
MEM 47.250000 1715853720.8325
MEM 47.250000 1715853720.9330
MEM 47.250000 1715853721.0336
MEM 47.250000 1715853721.1341
MEM 47.250000 1715853721.2346
MEM 47.250000 1715853721.3351
MEM 47.250000 1715853721.4355
MEM 47.250000 1715853721.5361
MEM 47.250000 1715853721.6365
MEM 47.250000 1715853721.7370
MEM 47.250000 1715853721.8374
MEM 47.250000 1715853721.9378
MEM 47.250000 1715853722.0383
MEM 47.250000 1715853722.1388
MEM 47.250000 1715853722.2392
MEM 47.250000 1715853722.3397
MEM 47.250000 1715853722.4402
MEM 47.250000 1715853722.5407
MEM 47.250000 1715853722.6412
MEM 47.250000 1715853722.7417
MEM 47.250000 1715853722.8423
MEM 47.250000 1715853722.9427
MEM 47.250000 1715853723.0432
MEM 47.250000 1715853723.1437
MEM 47.250000 1715853723.2442
MEM 47.250000 1715853723.3447
MEM 47.250000 1715853723.4451
MEM 47.250000 1715853723.5456
MEM 47.250000 1715853723.6461
MEM 47.250000 1715853723.7466
MEM 47.250000 1715853723.8471
MEM 47.250000 1715853723.9476
MEM 47.250000 1715853724.0481
MEM 47.250000 1715853724.1485
MEM 47.250000 1715853724.2490
MEM 47.250000 1715853724.3494
MEM 47.250000 1715853724.4499
MEM 47.250000 1715853724.5504
MEM 47.250000 1715853724.6509
MEM 47.250000 1715853724.7514
MEM 47.250000 1715853724.8519
MEM 47.250000 1715853724.9524
MEM 47.250000 1715853725.0529
MEM 47.250000 1715853725.1534
MEM 47.250000 1715853725.2539
MEM 47.250000 1715853725.3545
MEM 47.250000 1715853725.4550
MEM 47.250000 1715853725.5555
MEM 47.250000 1715853725.6560
MEM 47.250000 1715853725.7564
MEM 47.250000 1715853725.8569
MEM 47.250000 1715853725.9574
MEM 47.250000 1715853726.0579
MEM 47.250000 1715853726.1584
MEM 47.250000 1715853726.2589
MEM 47.250000 1715853726.3594
MEM 47.250000 1715853726.4599
MEM 47.250000 1715853726.5603
MEM 47.250000 1715853726.6608
MEM 47.250000 1715853726.7612
MEM 47.250000 1715853726.8616
MEM 47.250000 1715853726.9621
MEM 47.250000 1715853727.0626
MEM 47.250000 1715853727.1631
MEM 47.250000 1715853727.2637
MEM 47.250000 1715853727.3642
MEM 47.250000 1715853727.4647
MEM 47.250000 1715853727.5652
MEM 47.250000 1715853727.6657
MEM 47.250000 1715853727.7662
MEM 47.250000 1715853727.8667
MEM 47.250000 1715853727.9672
MEM 47.250000 1715853728.0677
MEM 47.250000 1715853728.1684
MEM 47.250000 1715853728.2688
MEM 47.250000 1715853728.3693
MEM 47.250000 1715853728.4697
MEM 47.250000 1715853728.5701
MEM 47.250000 1715853728.6705
MEM 47.250000 1715853728.7709
MEM 47.250000 1715853728.8713
MEM 47.250000 1715853728.9717
MEM 47.250000 1715853729.0721
MEM 47.250000 1715853729.1725
MEM 47.250000 1715853729.2729
MEM 47.250000 1715853729.3733
MEM 47.250000 1715853729.4738
MEM 47.250000 1715853729.5741
MEM 47.250000 1715853729.6745
MEM 47.250000 1715853729.7749
MEM 47.250000 1715853729.8754
MEM 47.250000 1715853729.9758
MEM 47.250000 1715853730.0762
MEM 47.250000 1715853730.1765
MEM 47.250000 1715853730.2768
MEM 47.250000 1715853730.3772
MEM 47.250000 1715853730.4776
MEM 47.250000 1715853730.5780
MEM 47.250000 1715853730.6784
MEM 47.250000 1715853730.7788
MEM 47.250000 1715853730.8792
MEM 47.250000 1715853730.9797
MEM 47.250000 1715853731.0802
MEM 47.250000 1715853731.1805
MEM 47.250000 1715853731.2809
MEM 47.250000 1715853731.3812
MEM 47.250000 1715853731.4816
MEM 47.250000 1715853731.5820
MEM 47.250000 1715853731.6824
MEM 47.250000 1715853731.7828
MEM 47.250000 1715853731.8831
MEM 47.250000 1715853731.9835
MEM 47.250000 1715853732.0839
MEM 47.250000 1715853732.1843
MEM 47.250000 1715853732.2847
MEM 47.250000 1715853732.3851
MEM 47.250000 1715853732.4855
MEM 47.250000 1715853732.5859
MEM 47.250000 1715853732.6863
MEM 47.250000 1715853732.7867
MEM 47.250000 1715853732.8871
MEM 47.250000 1715853732.9876
MEM 47.250000 1715853733.0880
MEM 47.250000 1715853733.1884
MEM 47.250000 1715853733.2888
MEM 47.250000 1715853733.3892
MEM 47.250000 1715853733.4896
MEM 47.250000 1715853733.5900
MEM 47.250000 1715853733.6905
MEM 47.250000 1715853733.7910
MEM 47.250000 1715853733.8914
MEM 47.250000 1715853733.9919
MEM 47.250000 1715853734.0923
MEM 47.250000 1715853734.1928
MEM 47.250000 1715853734.2932
MEM 47.250000 1715853734.3936
MEM 47.250000 1715853734.4940
MEM 47.250000 1715853734.5945
MEM 47.250000 1715853734.6949
MEM 47.250000 1715853734.7953
MEM 47.250000 1715853734.8957
MEM 47.250000 1715853734.9962
MEM 47.250000 1715853735.0966
MEM 47.250000 1715853735.1971
MEM 47.250000 1715853735.2976
MEM 47.250000 1715853735.3980
MEM 47.250000 1715853735.4985
MEM 47.250000 1715853735.5989
MEM 47.250000 1715853735.6993
MEM 47.250000 1715853735.7997
MEM 47.250000 1715853735.9001
MEM 47.250000 1715853736.0006
MEM 47.250000 1715853736.1010
MEM 47.250000 1715853736.2014
MEM 47.250000 1715853736.3018
MEM 47.250000 1715853736.4022
MEM 47.250000 1715853736.5027
MEM 47.250000 1715853736.6032
MEM 47.250000 1715853736.7036
MEM 47.250000 1715853736.8041
MEM 47.250000 1715853736.9046
MEM 47.250000 1715853737.0050
MEM 47.250000 1715853737.1054
MEM 47.250000 1715853737.2059
MEM 47.250000 1715853737.3063
MEM 47.250000 1715853737.4068
MEM 47.250000 1715853737.5074
MEM 47.250000 1715853737.6078
MEM 47.250000 1715853737.7082
MEM 47.250000 1715853737.8086
MEM 47.250000 1715853737.9091
MEM 47.250000 1715853738.0095
MEM 47.250000 1715853738.1099
MEM 47.250000 1715853738.2104
MEM 47.250000 1715853738.3108
MEM 47.250000 1715853738.4113
MEM 47.250000 1715853738.5117
MEM 47.250000 1715853738.6121
MEM 47.250000 1715853738.7127
MEM 47.250000 1715853738.8131
MEM 47.250000 1715853738.9135
MEM 47.250000 1715853739.0139
MEM 47.250000 1715853739.1144
MEM 47.250000 1715853739.2148
MEM 47.250000 1715853739.3153
MEM 47.250000 1715853739.4157
MEM 47.250000 1715853739.5162
MEM 47.250000 1715853739.6166
MEM 47.250000 1715853739.7170
MEM 47.250000 1715853739.8174
MEM 47.250000 1715853739.9179
MEM 47.250000 1715853740.0183
MEM 47.250000 1715853740.1188
MEM 47.250000 1715853740.2192
MEM 47.250000 1715853740.3197
MEM 47.250000 1715853740.4202
MEM 47.250000 1715853740.5207
MEM 47.250000 1715853740.6212
MEM 47.250000 1715853740.7217
MEM 47.250000 1715853740.8222
MEM 47.250000 1715853740.9226
MEM 47.250000 1715853741.0230
MEM 47.250000 1715853741.1235
MEM 47.250000 1715853741.2239
MEM 47.250000 1715853741.3243
MEM 47.250000 1715853741.4247
MEM 47.250000 1715853741.5251
MEM 47.250000 1715853741.6255
MEM 47.250000 1715853741.7259
MEM 47.250000 1715853741.8263
MEM 47.250000 1715853741.9267
MEM 47.250000 1715853742.0271
MEM 47.250000 1715853742.1275
MEM 47.250000 1715853742.2279
MEM 47.250000 1715853742.3282
MEM 47.250000 1715853742.4286
MEM 47.250000 1715853742.5289
MEM 47.250000 1715853742.6293
MEM 47.250000 1715853742.7297
MEM 47.250000 1715853742.8301
MEM 47.250000 1715853742.9306
MEM 47.250000 1715853743.0310
MEM 47.250000 1715853743.1314
MEM 47.250000 1715853743.2319
MEM 47.250000 1715853743.3323
MEM 47.250000 1715853743.4327
MEM 47.250000 1715853743.5332
MEM 47.250000 1715853743.6336
MEM 47.250000 1715853743.7340
MEM 47.250000 1715853743.8344
MEM 47.250000 1715853743.9349
MEM 47.250000 1715853744.0353
MEM 47.250000 1715853744.1357
MEM 47.250000 1715853744.2361
MEM 47.250000 1715853744.3364
MEM 47.250000 1715853744.4368
MEM 47.250000 1715853744.5372
MEM 47.250000 1715853744.6376
MEM 47.250000 1715853744.7384
MEM 47.250000 1715853744.8388
MEM 47.250000 1715853744.9392
MEM 47.250000 1715853745.0397
MEM 47.250000 1715853745.1401
MEM 47.250000 1715853745.2405
MEM 47.250000 1715853745.3409
MEM 47.250000 1715853745.4413
MEM 47.250000 1715853745.5418
MEM 47.250000 1715853745.6422
MEM 47.250000 1715853745.7426
MEM 47.250000 1715853745.8430
MEM 47.250000 1715853745.9434
MEM 47.250000 1715853746.0439
MEM 47.250000 1715853746.1444
MEM 47.250000 1715853746.2448
MEM 47.250000 1715853746.3453
MEM 47.250000 1715853746.4457
MEM 47.250000 1715853746.5461
MEM 47.250000 1715853746.6466
MEM 47.250000 1715853746.7470
MEM 47.250000 1715853746.8475
MEM 47.250000 1715853746.9480
MEM 47.250000 1715853747.0484
MEM 47.250000 1715853747.1489
MEM 47.250000 1715853747.2493
MEM 47.250000 1715853747.3497
MEM 47.250000 1715853747.4502
MEM 47.250000 1715853747.5506
MEM 47.250000 1715853747.6511
MEM 47.250000 1715853747.7515
MEM 47.250000 1715853747.8520
MEM 47.250000 1715853747.9524
MEM 47.250000 1715853748.0530
MEM 47.250000 1715853748.1535
MEM 47.250000 1715853748.2539
MEM 47.250000 1715853748.3544
MEM 47.250000 1715853748.4548
MEM 47.250000 1715853748.5552
MEM 47.250000 1715853748.6556
MEM 47.250000 1715853748.7561
MEM 47.250000 1715853748.8564
MEM 47.250000 1715853748.9568
MEM 47.250000 1715853749.0572
MEM 47.250000 1715853749.1576
MEM 47.250000 1715853749.2580
MEM 47.250000 1715853749.3585
MEM 47.250000 1715853749.4590
MEM 47.250000 1715853749.5595
MEM 47.250000 1715853749.6600
MEM 47.250000 1715853749.7605
MEM 47.250000 1715853749.8610
MEM 47.250000 1715853749.9615
MEM 47.250000 1715853750.0620
MEM 47.250000 1715853750.1625
MEM 47.250000 1715853750.2633
MEM 47.250000 1715853750.3637
MEM 47.250000 1715853750.4641
MEM 47.250000 1715853750.5645
MEM 47.250000 1715853750.6650
MEM 47.250000 1715853750.7655
MEM 47.250000 1715853750.8659
MEM 47.250000 1715853750.9665
MEM 47.250000 1715853751.0669
MEM 47.250000 1715853751.1675
MEM 47.250000 1715853751.2680
MEM 47.250000 1715853751.3684
