CMDLINE ./nsquare
MEM 6.824219 1715853984.6697
MEM 6.824219 1715853984.7701
MEM 6.824219 1715853984.8706
MEM 6.824219 1715853984.9710
MEM 6.824219 1715853985.0714
MEM 6.824219 1715853985.1719
MEM 6.824219 1715853985.2723
MEM 6.824219 1715853985.3729
MEM 6.824219 1715853985.4733
MEM 6.824219 1715853985.5737
MEM 6.824219 1715853985.6741
MEM 6.824219 1715853985.7745
MEM 6.824219 1715853985.8750
MEM 6.824219 1715853985.9754
MEM 6.824219 1715853986.0758
MEM 6.824219 1715853986.1763
MEM 6.824219 1715853986.2767
MEM 6.824219 1715853986.3771
MEM 6.824219 1715853986.4775
MEM 6.824219 1715853986.5780
MEM 6.824219 1715853986.6784
MEM 6.824219 1715853986.7789
MEM 6.824219 1715853986.8794
MEM 6.824219 1715853986.9798
MEM 6.824219 1715853987.0801
MEM 6.824219 1715853987.1805
MEM 6.824219 1715853987.2809
MEM 6.824219 1715853987.3813
MEM 6.824219 1715853987.4818
MEM 6.824219 1715853987.5822
MEM 6.824219 1715853987.6826
MEM 6.824219 1715853987.7830
MEM 6.824219 1715853987.8835
MEM 6.824219 1715853987.9840
MEM 6.824219 1715853988.0845
MEM 6.824219 1715853988.1850
MEM 6.824219 1715853988.2855
MEM 6.824219 1715853988.3860
MEM 6.824219 1715853988.4865
MEM 6.824219 1715853988.5870
MEM 6.824219 1715853988.6874
MEM 6.824219 1715853988.7878
MEM 6.824219 1715853988.8881
MEM 6.824219 1715853988.9886
MEM 6.824219 1715853989.0890
MEM 6.824219 1715853989.1894
MEM 6.824219 1715853989.2898
MEM 6.824219 1715853989.3902
MEM 6.824219 1715853989.4907
MEM 6.824219 1715853989.5911
MEM 6.824219 1715853989.6916
MEM 6.824219 1715853989.7921
MEM 6.824219 1715853989.8925
MEM 6.824219 1715853989.9930
MEM 6.824219 1715853990.0935
MEM 6.824219 1715853990.1939
MEM 6.824219 1715853990.2943
MEM 6.824219 1715853990.3947
MEM 6.824219 1715853990.4951
MEM 6.824219 1715853990.5956
MEM 6.824219 1715853990.6960
MEM 6.824219 1715853990.7964
MEM 6.824219 1715853990.8969
MEM 6.824219 1715853990.9973
MEM 6.824219 1715853991.0978
MEM 6.824219 1715853991.1982
MEM 6.824219 1715853991.2986
MEM 6.824219 1715853991.3991
MEM 6.824219 1715853991.4996
MEM 6.824219 1715853991.6001
MEM 6.824219 1715853991.7006
MEM 6.824219 1715853991.8011
MEM 6.824219 1715853991.9016
MEM 6.824219 1715853992.0021
MEM 6.824219 1715853992.1027
MEM 6.824219 1715853992.2032
MEM 6.824219 1715853992.3037
MEM 6.824219 1715853992.4042
MEM 6.824219 1715853992.5046
MEM 6.824219 1715853992.6050
MEM 6.824219 1715853992.7054
MEM 6.824219 1715853992.8059
MEM 6.824219 1715853992.9063
MEM 6.824219 1715853993.0067
MEM 6.824219 1715853993.1071
MEM 6.824219 1715853993.2076
MEM 6.824219 1715853993.3081
MEM 6.824219 1715853993.4086
MEM 6.824219 1715853993.5090
MEM 6.824219 1715853993.6094
MEM 6.824219 1715853993.7100
MEM 6.824219 1715853993.8105
MEM 6.824219 1715853993.9109
MEM 6.824219 1715853994.0113
MEM 6.824219 1715853994.1118
MEM 6.824219 1715853994.2121
MEM 6.824219 1715853994.3126
MEM 6.824219 1715853994.4132
MEM 6.824219 1715853994.5137
MEM 6.824219 1715853994.6142
MEM 6.824219 1715853994.7147
MEM 6.824219 1715853994.8152
MEM 6.824219 1715853994.9156
MEM 6.824219 1715853995.0160
MEM 6.824219 1715853995.1164
MEM 6.824219 1715853995.2168
MEM 6.824219 1715853995.3173
MEM 6.824219 1715853995.4178
MEM 6.824219 1715853995.5183
MEM 6.824219 1715853995.6187
MEM 6.824219 1715853995.7192
MEM 6.824219 1715853995.8197
MEM 6.824219 1715853995.9202
MEM 6.824219 1715853996.0206
MEM 6.824219 1715853996.1212
MEM 6.824219 1715853996.2216
MEM 6.824219 1715853996.3221
MEM 6.824219 1715853996.4227
MEM 6.824219 1715853996.5232
MEM 6.824219 1715853996.6237
MEM 6.824219 1715853996.7242
MEM 6.824219 1715853996.8246
MEM 6.824219 1715853996.9251
MEM 6.824219 1715853997.0256
MEM 6.824219 1715853997.1260
MEM 6.824219 1715853997.2264
MEM 6.824219 1715853997.3268
MEM 6.824219 1715853997.4273
MEM 6.824219 1715853997.5278
MEM 6.824219 1715853997.6282
MEM 6.824219 1715853997.7287
MEM 6.824219 1715853997.8291
MEM 6.824219 1715853997.9296
MEM 6.824219 1715853998.0301
MEM 6.824219 1715853998.1307
MEM 6.824219 1715853998.2312
MEM 6.824219 1715853998.3317
MEM 6.824219 1715853998.4321
MEM 6.824219 1715853998.5326
MEM 6.824219 1715853998.6331
MEM 6.824219 1715853998.7336
MEM 6.824219 1715853998.8341
MEM 6.824219 1715853998.9346
MEM 6.824219 1715853999.0351
MEM 6.824219 1715853999.1356
MEM 6.824219 1715853999.2361
MEM 6.824219 1715853999.3366
MEM 6.824219 1715853999.4370
MEM 6.824219 1715853999.5375
MEM 6.824219 1715853999.6379
MEM 6.824219 1715853999.7384
MEM 6.824219 1715853999.8388
MEM 6.824219 1715853999.9392
MEM 6.824219 1715854000.0396
MEM 6.824219 1715854000.1401
MEM 6.824219 1715854000.2405
MEM 6.824219 1715854000.3409
MEM 6.824219 1715854000.4413
MEM 6.824219 1715854000.5417
MEM 6.824219 1715854000.6421
MEM 6.824219 1715854000.7426
MEM 6.824219 1715854000.8432
MEM 6.824219 1715854000.9437
MEM 6.824219 1715854001.0441
MEM 6.824219 1715854001.1446
MEM 6.824219 1715854001.2451
MEM 6.824219 1715854001.3456
MEM 6.824219 1715854001.4461
MEM 6.824219 1715854001.5466
MEM 6.824219 1715854001.6471
MEM 6.824219 1715854001.7477
MEM 6.824219 1715854001.8481
MEM 6.824219 1715854001.9486
MEM 6.824219 1715854002.0491
MEM 6.824219 1715854002.1496
MEM 6.824219 1715854002.2501
MEM 6.824219 1715854002.3506
MEM 6.824219 1715854002.4510
MEM 6.824219 1715854002.5514
MEM 6.824219 1715854002.6519
MEM 6.824219 1715854002.7523
MEM 6.824219 1715854002.8528
MEM 6.824219 1715854002.9532
MEM 6.824219 1715854003.0536
MEM 6.824219 1715854003.1541
MEM 6.824219 1715854003.2545
MEM 6.824219 1715854003.3549
MEM 6.824219 1715854003.4553
MEM 6.824219 1715854003.5558
MEM 6.824219 1715854003.6564
MEM 6.824219 1715854003.7568
MEM 6.824219 1715854003.8573
MEM 6.824219 1715854003.9578
MEM 6.824219 1715854004.0584
MEM 6.824219 1715854004.1589
MEM 6.824219 1715854004.2594
MEM 6.824219 1715854004.3600
MEM 6.824219 1715854004.4604
MEM 6.824219 1715854004.5609
MEM 6.824219 1715854004.6614
MEM 6.824219 1715854004.7619
MEM 6.824219 1715854004.8625
MEM 6.824219 1715854004.9629
MEM 6.824219 1715854005.0633
MEM 6.824219 1715854005.1638
MEM 6.824219 1715854005.2641
MEM 6.824219 1715854005.3645
MEM 6.824219 1715854005.4650
MEM 6.824219 1715854005.5654
MEM 6.824219 1715854005.6659
MEM 6.824219 1715854005.7664
MEM 6.824219 1715854005.8668
MEM 6.824219 1715854005.9673
MEM 6.824219 1715854006.0678
MEM 6.824219 1715854006.1683
MEM 6.824219 1715854006.2688
MEM 6.824219 1715854006.3692
MEM 6.824219 1715854006.4697
MEM 6.824219 1715854006.5702
MEM 6.824219 1715854006.6706
MEM 6.824219 1715854006.7711
MEM 6.824219 1715854006.8716
MEM 6.824219 1715854006.9721
MEM 6.824219 1715854007.0726
MEM 6.824219 1715854007.1730
MEM 6.824219 1715854007.2735
MEM 6.824219 1715854007.3740
MEM 6.824219 1715854007.4744
MEM 6.824219 1715854007.5748
MEM 6.824219 1715854007.6752
MEM 6.824219 1715854007.7756
MEM 6.824219 1715854007.8761
MEM 6.824219 1715854007.9764
MEM 6.824219 1715854008.0768
MEM 6.824219 1715854008.1772
MEM 6.824219 1715854008.2780
MEM 6.824219 1715854008.3783
MEM 6.824219 1715854008.4786
MEM 6.824219 1715854008.5790
MEM 6.824219 1715854008.6794
MEM 6.824219 1715854008.7799
MEM 6.824219 1715854008.8803
MEM 6.824219 1715854008.9807
MEM 6.824219 1715854009.0812
MEM 6.824219 1715854009.1817
MEM 6.824219 1715854009.2822
MEM 6.824219 1715854009.3826
MEM 6.824219 1715854009.4831
MEM 6.824219 1715854009.5835
MEM 6.824219 1715854009.6839
MEM 6.824219 1715854009.7843
MEM 6.824219 1715854009.8847
MEM 6.824219 1715854009.9851
MEM 6.824219 1715854010.0855
MEM 6.824219 1715854010.1859
MEM 6.824219 1715854010.2862
MEM 6.824219 1715854010.3866
MEM 6.824219 1715854010.4871
MEM 6.824219 1715854010.5875
MEM 6.824219 1715854010.6879
MEM 6.824219 1715854010.7883
MEM 6.824219 1715854010.8887
MEM 6.824219 1715854010.9891
MEM 6.824219 1715854011.0895
MEM 6.824219 1715854011.1899
MEM 6.824219 1715854011.2903
MEM 6.824219 1715854011.3907
MEM 6.824219 1715854011.4911
MEM 6.824219 1715854011.5914
MEM 6.824219 1715854011.6919
MEM 6.824219 1715854011.7923
MEM 6.824219 1715854011.8927
MEM 6.824219 1715854011.9931
MEM 6.824219 1715854012.0935
MEM 6.824219 1715854012.1942
MEM 6.824219 1715854012.2945
MEM 6.824219 1715854012.3948
MEM 6.824219 1715854012.4952
MEM 6.824219 1715854012.5955
MEM 6.824219 1715854012.6959
MEM 6.824219 1715854012.7963
MEM 6.824219 1715854012.8967
MEM 6.824219 1715854012.9971
MEM 6.824219 1715854013.0975
MEM 6.824219 1715854013.1980
MEM 6.824219 1715854013.2984
MEM 6.824219 1715854013.3991
MEM 6.824219 1715854013.4997
MEM 6.824219 1715854013.6001
MEM 6.824219 1715854013.7004
MEM 6.824219 1715854013.8008
MEM 6.824219 1715854013.9015
MEM 6.824219 1715854014.0019
MEM 6.824219 1715854014.1023
MEM 6.824219 1715854014.2027
MEM 6.824219 1715854014.3030
MEM 6.824219 1715854014.4034
MEM 6.824219 1715854014.5039
MEM 6.824219 1715854014.6043
MEM 6.824219 1715854014.7047
MEM 6.824219 1715854014.8052
MEM 6.824219 1715854014.9058
MEM 6.824219 1715854015.0061
MEM 6.824219 1715854015.1065
MEM 6.824219 1715854015.2069
MEM 6.824219 1715854015.3073
MEM 6.824219 1715854015.4077
MEM 6.824219 1715854015.5081
MEM 6.824219 1715854015.6085
MEM 6.824219 1715854015.7090
MEM 6.824219 1715854015.8093
MEM 6.824219 1715854015.9097
MEM 6.824219 1715854016.0102
MEM 6.824219 1715854016.1106
MEM 6.824219 1715854016.2110
MEM 6.824219 1715854016.3114
MEM 6.824219 1715854016.4118
MEM 6.824219 1715854016.5122
MEM 6.824219 1715854016.6126
MEM 6.824219 1715854016.7130
MEM 6.824219 1715854016.8135
MEM 6.824219 1715854016.9139
MEM 6.824219 1715854017.0142
MEM 6.824219 1715854017.1146
MEM 6.824219 1715854017.2150
MEM 6.824219 1715854017.3153
MEM 6.824219 1715854017.4157
MEM 6.824219 1715854017.5160
MEM 6.824219 1715854017.6164
MEM 6.824219 1715854017.7168
MEM 6.824219 1715854017.8173
MEM 6.824219 1715854017.9178
MEM 6.824219 1715854018.0182
MEM 6.824219 1715854018.1186
MEM 6.824219 1715854018.2190
MEM 6.824219 1715854018.3194
MEM 6.824219 1715854018.4197
MEM 6.824219 1715854018.5201
MEM 6.824219 1715854018.6205
MEM 6.824219 1715854018.7209
MEM 6.824219 1715854018.8213
MEM 6.824219 1715854018.9217
MEM 6.824219 1715854019.0221
MEM 6.824219 1715854019.1225
MEM 6.824219 1715854019.2229
MEM 6.824219 1715854019.3234
MEM 6.824219 1715854019.4238
MEM 6.824219 1715854019.5241
MEM 6.824219 1715854019.6245
MEM 6.824219 1715854019.7249
MEM 6.824219 1715854019.8253
MEM 6.824219 1715854019.9257
MEM 6.824219 1715854020.0261
MEM 6.824219 1715854020.1265
MEM 6.824219 1715854020.2269
MEM 6.824219 1715854020.3274
MEM 6.824219 1715854020.4278
MEM 6.824219 1715854020.5282
MEM 6.824219 1715854020.6286
MEM 6.824219 1715854020.7291
MEM 6.824219 1715854020.8296
MEM 6.824219 1715854020.9301
MEM 6.824219 1715854021.0305
MEM 6.824219 1715854021.1310
MEM 6.824219 1715854021.2314
MEM 6.824219 1715854021.3319
MEM 6.824219 1715854021.4323
MEM 6.824219 1715854021.5326
MEM 6.824219 1715854021.6330
MEM 6.824219 1715854021.7334
MEM 6.824219 1715854021.8338
MEM 6.824219 1715854021.9341
MEM 6.824219 1715854022.0346
MEM 6.824219 1715854022.1350
MEM 6.824219 1715854022.2354
MEM 6.824219 1715854022.3357
MEM 6.824219 1715854022.4361
MEM 6.824219 1715854022.5364
MEM 6.824219 1715854022.6368
MEM 6.824219 1715854022.7372
MEM 6.824219 1715854022.8376
MEM 6.824219 1715854022.9379
MEM 6.824219 1715854023.0383
MEM 6.824219 1715854023.1387
MEM 6.824219 1715854023.2391
MEM 6.824219 1715854023.3395
MEM 6.824219 1715854023.4399
MEM 6.824219 1715854023.5403
MEM 6.824219 1715854023.6407
MEM 6.824219 1715854023.7411
MEM 6.824219 1715854023.8415
MEM 6.824219 1715854023.9420
MEM 6.824219 1715854024.0424
MEM 6.824219 1715854024.1428
MEM 6.824219 1715854024.2433
MEM 6.824219 1715854024.3437
MEM 6.824219 1715854024.4443
MEM 6.824219 1715854024.5447
MEM 6.824219 1715854024.6450
MEM 6.824219 1715854024.7454
MEM 6.824219 1715854024.8458
MEM 6.824219 1715854024.9462
MEM 6.824219 1715854025.0466
MEM 6.824219 1715854025.1470
MEM 6.824219 1715854025.2475
MEM 6.824219 1715854025.3480
MEM 6.824219 1715854025.4484
MEM 6.824219 1715854025.5488
MEM 6.824219 1715854025.6492
MEM 6.824219 1715854025.7495
MEM 6.824219 1715854025.8500
MEM 6.824219 1715854025.9503
MEM 6.824219 1715854026.0507
MEM 6.824219 1715854026.1510
MEM 6.824219 1715854026.2514
MEM 6.824219 1715854026.3518
MEM 6.824219 1715854026.4522
MEM 6.824219 1715854026.5526
MEM 6.824219 1715854026.6530
MEM 6.824219 1715854026.7534
MEM 6.824219 1715854026.8539
MEM 6.824219 1715854026.9542
MEM 6.824219 1715854027.0545
MEM 6.824219 1715854027.1548
MEM 6.824219 1715854027.2552
MEM 6.824219 1715854027.3557
MEM 6.824219 1715854027.4561
MEM 6.824219 1715854027.5566
MEM 6.824219 1715854027.6570
MEM 6.824219 1715854027.7574
MEM 6.824219 1715854027.8578
MEM 6.824219 1715854027.9581
MEM 6.824219 1715854028.0585
MEM 6.824219 1715854028.1589
MEM 6.824219 1715854028.2593
MEM 6.824219 1715854028.3597
MEM 6.824219 1715854028.4601
MEM 6.824219 1715854028.5604
MEM 6.824219 1715854028.6607
MEM 6.824219 1715854028.7611
MEM 6.824219 1715854028.8615
MEM 6.824219 1715854028.9618
MEM 6.824219 1715854029.0622
MEM 6.824219 1715854029.1626
MEM 6.824219 1715854029.2631
MEM 6.824219 1715854029.3635
MEM 6.824219 1715854029.4639
MEM 6.824219 1715854029.5642
MEM 6.824219 1715854029.6646
MEM 6.824219 1715854029.7650
MEM 6.824219 1715854029.8655
MEM 6.824219 1715854029.9659
MEM 6.824219 1715854030.0664
MEM 6.824219 1715854030.1668
MEM 6.824219 1715854030.2672
MEM 6.824219 1715854030.3676
MEM 6.824219 1715854030.4681
MEM 6.824219 1715854030.5685
MEM 6.824219 1715854030.6689
MEM 6.824219 1715854030.7693
MEM 6.824219 1715854030.8698
MEM 6.824219 1715854030.9701
MEM 6.824219 1715854031.0705
MEM 6.824219 1715854031.1708
MEM 6.824219 1715854031.2712
MEM 6.824219 1715854031.3716
MEM 6.824219 1715854031.4720
MEM 6.824219 1715854031.5724
MEM 6.824219 1715854031.6728
MEM 6.824219 1715854031.7733
MEM 6.824219 1715854031.8737
MEM 6.824219 1715854031.9741
MEM 6.824219 1715854032.0745
MEM 6.824219 1715854032.1749
MEM 6.824219 1715854032.2754
MEM 6.824219 1715854032.3758
MEM 6.824219 1715854032.4761
MEM 6.824219 1715854032.5765
MEM 6.824219 1715854032.6770
MEM 6.824219 1715854032.7775
MEM 6.824219 1715854032.8780
MEM 6.824219 1715854032.9784
MEM 6.824219 1715854033.0788
MEM 6.824219 1715854033.1792
MEM 6.824219 1715854033.2796
MEM 6.824219 1715854033.3800
MEM 6.824219 1715854033.4804
MEM 6.824219 1715854033.5807
MEM 6.824219 1715854033.6811
MEM 6.824219 1715854033.7815
MEM 6.824219 1715854033.8819
MEM 6.824219 1715854033.9823
MEM 6.824219 1715854034.0828
MEM 6.824219 1715854034.1833
MEM 6.824219 1715854034.2837
MEM 6.824219 1715854034.3841
MEM 6.824219 1715854034.4845
MEM 6.824219 1715854034.5850
MEM 6.824219 1715854034.6855
MEM 6.824219 1715854034.7858
MEM 6.824219 1715854034.8863
MEM 6.824219 1715854034.9866
MEM 6.824219 1715854035.0870
MEM 6.824219 1715854035.1873
MEM 6.824219 1715854035.2876
MEM 6.824219 1715854035.3880
MEM 6.824219 1715854035.4884
MEM 6.824219 1715854035.5887
MEM 6.824219 1715854035.6891
MEM 6.824219 1715854035.7895
MEM 6.824219 1715854035.8898
MEM 6.824219 1715854035.9902
MEM 6.824219 1715854036.0907
MEM 6.824219 1715854036.1910
MEM 6.824219 1715854036.2914
MEM 6.824219 1715854036.3918
MEM 6.824219 1715854036.4921
MEM 6.824219 1715854036.5925
MEM 6.824219 1715854036.6930
MEM 6.824219 1715854036.7934
MEM 6.824219 1715854036.8938
MEM 6.824219 1715854036.9942
MEM 6.824219 1715854037.0946
MEM 6.824219 1715854037.1951
MEM 6.824219 1715854037.2955
MEM 6.824219 1715854037.3959
MEM 6.824219 1715854037.4963
MEM 6.824219 1715854037.5966
MEM 6.824219 1715854037.6970
MEM 6.824219 1715854037.7974
MEM 6.824219 1715854037.8979
MEM 6.824219 1715854037.9983
MEM 6.824219 1715854038.0987
MEM 6.824219 1715854038.1990
MEM 6.824219 1715854038.2994
MEM 6.824219 1715854038.3998
MEM 6.824219 1715854038.5002
MEM 6.824219 1715854038.6006
MEM 6.824219 1715854038.7010
MEM 6.824219 1715854038.8014
MEM 6.824219 1715854038.9019
MEM 6.824219 1715854039.0027
MEM 6.824219 1715854039.1030
MEM 6.824219 1715854039.2036
MEM 6.824219 1715854039.3040
MEM 6.824219 1715854039.4043
MEM 6.824219 1715854039.5046
MEM 6.824219 1715854039.6050
MEM 6.824219 1715854039.7055
MEM 6.824219 1715854039.8059
MEM 6.824219 1715854039.9063
MEM 6.824219 1715854040.0068
MEM 6.824219 1715854040.1072
MEM 6.824219 1715854040.2076
MEM 6.824219 1715854040.3081
MEM 6.824219 1715854040.4085
MEM 6.824219 1715854040.5089
MEM 6.824219 1715854040.6093
MEM 6.824219 1715854040.7097
MEM 6.824219 1715854040.8102
MEM 6.824219 1715854040.9106
MEM 6.824219 1715854041.0110
MEM 6.824219 1715854041.1114
MEM 6.824219 1715854041.2119
MEM 6.824219 1715854041.3123
MEM 6.824219 1715854041.4127
MEM 6.824219 1715854041.5130
MEM 6.824219 1715854041.6134
MEM 6.824219 1715854041.7138
MEM 6.824219 1715854041.8142
MEM 6.824219 1715854041.9146
MEM 6.824219 1715854042.0151
MEM 6.824219 1715854042.1154
MEM 6.824219 1715854042.2158
MEM 6.824219 1715854042.3162
MEM 6.824219 1715854042.4166
MEM 6.824219 1715854042.5170
MEM 6.824219 1715854042.6174
MEM 6.824219 1715854042.7178
MEM 6.824219 1715854042.8182
MEM 6.824219 1715854042.9189
MEM 6.824219 1715854043.0192
MEM 6.824219 1715854043.1196
MEM 6.824219 1715854043.2199
MEM 6.824219 1715854043.3202
MEM 6.824219 1715854043.4205
MEM 6.824219 1715854043.5210
MEM 6.824219 1715854043.6214
MEM 6.824219 1715854043.7218
MEM 6.824219 1715854043.8222
MEM 6.824219 1715854043.9226
MEM 6.824219 1715854044.0229
MEM 6.824219 1715854044.1233
MEM 6.824219 1715854044.2237
MEM 6.824219 1715854044.3241
MEM 6.824219 1715854044.4245
MEM 6.824219 1715854044.5249
MEM 6.824219 1715854044.6253
MEM 6.824219 1715854044.7257
MEM 6.824219 1715854044.8261
MEM 6.824219 1715854044.9265
MEM 6.824219 1715854045.0269
MEM 6.824219 1715854045.1273
MEM 6.824219 1715854045.2277
MEM 6.824219 1715854045.3282
MEM 6.824219 1715854045.4286
MEM 6.824219 1715854045.5290
MEM 6.824219 1715854045.6294
MEM 6.824219 1715854045.7298
MEM 6.824219 1715854045.8301
MEM 6.824219 1715854045.9305
MEM 6.824219 1715854046.0309
MEM 6.824219 1715854046.1312
MEM 6.824219 1715854046.2316
MEM 6.824219 1715854046.3320
MEM 6.824219 1715854046.4324
MEM 6.824219 1715854046.5328
MEM 6.824219 1715854046.6331
MEM 6.824219 1715854046.7335
MEM 6.824219 1715854046.8339
MEM 6.824219 1715854046.9343
MEM 6.824219 1715854047.0347
MEM 6.824219 1715854047.1351
MEM 6.824219 1715854047.2355
MEM 6.824219 1715854047.3359
MEM 6.824219 1715854047.4363
MEM 6.824219 1715854047.5367
MEM 6.824219 1715854047.6372
MEM 6.824219 1715854047.7376
MEM 6.824219 1715854047.8380
MEM 6.824219 1715854047.9384
MEM 6.824219 1715854048.0389
MEM 6.824219 1715854048.1393
MEM 6.824219 1715854048.2397
MEM 6.824219 1715854048.3401
MEM 6.824219 1715854048.4405
MEM 6.824219 1715854048.5409
MEM 6.824219 1715854048.6412
MEM 6.824219 1715854048.7414
MEM 6.824219 1715854048.8419
MEM 6.824219 1715854048.9423
MEM 6.824219 1715854049.0427
MEM 6.824219 1715854049.1431
MEM 6.824219 1715854049.2434
MEM 6.824219 1715854049.3438
MEM 6.824219 1715854049.4440
MEM 6.824219 1715854049.5444
MEM 6.824219 1715854049.6447
MEM 6.824219 1715854049.7451
MEM 6.824219 1715854049.8455
MEM 6.824219 1715854049.9459
MEM 6.824219 1715854050.0463
MEM 6.824219 1715854050.1467
MEM 6.824219 1715854050.2471
MEM 6.824219 1715854050.3475
MEM 6.824219 1715854050.4483
MEM 6.824219 1715854050.5486
MEM 6.824219 1715854050.6490
MEM 6.824219 1715854050.7494
MEM 6.824219 1715854050.8497
MEM 6.824219 1715854050.9501
MEM 6.824219 1715854051.0505
MEM 6.824219 1715854051.1509
MEM 6.824219 1715854051.2513
MEM 6.824219 1715854051.3517
MEM 6.824219 1715854051.4521
MEM 6.824219 1715854051.5525
MEM 6.824219 1715854051.6529
MEM 6.824219 1715854051.7533
MEM 6.824219 1715854051.8537
MEM 6.824219 1715854051.9541
MEM 6.824219 1715854052.0546
MEM 6.824219 1715854052.1550
MEM 6.824219 1715854052.2553
MEM 6.824219 1715854052.3557
MEM 6.824219 1715854052.4561
MEM 6.824219 1715854052.5565
MEM 6.824219 1715854052.6569
MEM 6.824219 1715854052.7573
MEM 6.824219 1715854052.8577
MEM 6.824219 1715854052.9581
MEM 6.824219 1715854053.0585
MEM 6.824219 1715854053.1590
MEM 6.824219 1715854053.2594
MEM 6.824219 1715854053.3598
MEM 6.824219 1715854053.4601
MEM 6.824219 1715854053.5606
MEM 6.824219 1715854053.6610
MEM 6.824219 1715854053.7615
MEM 6.824219 1715854053.8619
MEM 6.824219 1715854053.9623
MEM 6.824219 1715854054.0630
MEM 6.824219 1715854054.1634
MEM 6.824219 1715854054.2640
MEM 6.824219 1715854054.3643
MEM 6.824219 1715854054.4646
MEM 6.824219 1715854054.5653
MEM 6.824219 1715854054.6656
MEM 6.824219 1715854054.7660
MEM 6.824219 1715854054.8664
MEM 6.824219 1715854054.9668
MEM 6.824219 1715854055.0672
MEM 6.824219 1715854055.1676
MEM 6.824219 1715854055.2680
MEM 6.824219 1715854055.3685
MEM 6.824219 1715854055.4690
MEM 6.824219 1715854055.5695
MEM 6.824219 1715854055.6699
MEM 6.824219 1715854055.7704
MEM 6.824219 1715854055.8708
MEM 6.824219 1715854055.9712
MEM 6.824219 1715854056.0716
MEM 6.824219 1715854056.1721
MEM 6.824219 1715854056.2725
MEM 6.824219 1715854056.3730
MEM 6.824219 1715854056.4734
MEM 6.824219 1715854056.5738
MEM 6.824219 1715854056.6742
MEM 6.824219 1715854056.7746
MEM 6.824219 1715854056.8750
MEM 6.824219 1715854056.9754
MEM 6.824219 1715854057.0757
MEM 6.824219 1715854057.1761
MEM 6.824219 1715854057.2765
MEM 6.824219 1715854057.3769
MEM 6.824219 1715854057.4773
MEM 6.824219 1715854057.5777
MEM 6.824219 1715854057.6780
MEM 6.824219 1715854057.7784
MEM 6.824219 1715854057.8788
MEM 6.824219 1715854057.9792
MEM 6.824219 1715854058.0796
MEM 6.824219 1715854058.1800
MEM 6.824219 1715854058.2804
MEM 6.824219 1715854058.3808
MEM 6.824219 1715854058.4813
MEM 6.824219 1715854058.5819
MEM 6.824219 1715854058.6822
MEM 6.824219 1715854058.7826
MEM 6.824219 1715854058.8830
MEM 6.824219 1715854058.9834
MEM 6.824219 1715854059.0837
MEM 6.824219 1715854059.1841
MEM 6.824219 1715854059.2845
MEM 6.824219 1715854059.3849
MEM 6.824219 1715854059.4853
MEM 6.824219 1715854059.5857
MEM 6.824219 1715854059.6861
MEM 6.824219 1715854059.7865
MEM 6.824219 1715854059.8869
MEM 6.824219 1715854059.9873
MEM 6.824219 1715854060.0877
MEM 6.824219 1715854060.1881
MEM 6.824219 1715854060.2886
MEM 6.824219 1715854060.3890
MEM 6.824219 1715854060.4894
MEM 6.824219 1715854060.5897
MEM 6.824219 1715854060.6902
MEM 6.824219 1715854060.7905
MEM 6.824219 1715854060.8909
MEM 6.824219 1715854060.9913
MEM 6.824219 1715854061.0917
MEM 6.824219 1715854061.1921
MEM 6.824219 1715854061.2925
MEM 6.824219 1715854061.3929
MEM 6.824219 1715854061.4934
MEM 6.824219 1715854061.5938
MEM 6.824219 1715854061.6942
MEM 6.824219 1715854061.7946
MEM 6.824219 1715854061.8951
MEM 6.824219 1715854061.9955
MEM 6.824219 1715854062.0960
MEM 6.824219 1715854062.1964
MEM 6.824219 1715854062.2967
MEM 6.824219 1715854062.3971
MEM 6.824219 1715854062.4975
MEM 6.824219 1715854062.5980
MEM 6.824219 1715854062.6984
MEM 6.824219 1715854062.7989
MEM 6.824219 1715854062.8993
MEM 6.824219 1715854062.9997
MEM 6.824219 1715854063.1001
MEM 6.824219 1715854063.2005
MEM 6.824219 1715854063.3009
MEM 6.824219 1715854063.4012
MEM 6.824219 1715854063.5016
MEM 6.824219 1715854063.6020
MEM 6.824219 1715854063.7024
MEM 6.824219 1715854063.8029
MEM 6.824219 1715854063.9033
MEM 6.824219 1715854064.0038
MEM 6.824219 1715854064.1042
MEM 6.824219 1715854064.2046
MEM 6.824219 1715854064.3050
MEM 6.824219 1715854064.4054
MEM 6.824219 1715854064.5059
MEM 6.824219 1715854064.6063
MEM 6.824219 1715854064.7067
MEM 6.824219 1715854064.8070
MEM 6.824219 1715854064.9074
MEM 6.824219 1715854065.0078
MEM 6.824219 1715854065.1082
MEM 6.824219 1715854065.2086
MEM 6.824219 1715854065.3090
MEM 6.824219 1715854065.4095
MEM 6.824219 1715854065.5100
MEM 6.824219 1715854065.6103
MEM 6.824219 1715854065.7106
MEM 6.824219 1715854065.8110
MEM 6.824219 1715854065.9114
MEM 6.824219 1715854066.0118
MEM 6.824219 1715854066.1121
MEM 6.824219 1715854066.2124
MEM 6.824219 1715854066.3128
MEM 6.824219 1715854066.4131
MEM 6.824219 1715854066.5135
MEM 6.824219 1715854066.6139
MEM 6.824219 1715854066.7142
MEM 6.824219 1715854066.8146
MEM 6.824219 1715854066.9149
MEM 6.824219 1715854067.0152
MEM 6.824219 1715854067.1155
