x,one,nsquare,nlogn,n,logn
1,0.000000069,0.000011339,0.000007,0.000000692,0.000000279
2,0.000000071,0.000009436,0.000008,0.000000707,0.000000214
3,0.000000071,0.000009521,0.000008,0.000000738,0.000000184
4,0.000000075,0.000009542,0.000008,0.000000793,0.00000024
5,0.000000075,0.000009586,0.000008,0.000000813,0.000000206
6,0.000000076,0.000009761,0.000007,0.000000779,0.000000211
7,0.000000076,0.000009789,0.000007,0.000000763,0.000000186
8,0.000000076,0.000009829,0.000007,0.000000724,0.000000179
9,0.000000076,0.000009842,0.000007,0.000000695,0.000000264
10,0.000000076,0.00000985,0.000007,0.000000668,0.000000195
11,0.000000077,0.000009873,0.000008,0.0000007,0.000000241
12,0.000000077,0.000009903,0.000008,0.000000711,0.000000172
13,0.000000077,0.000009968,0.000007,0.00000069,0.000000194
14,0.000000077,0.000009991,0.000007,0.000000665,0.0000002
15,0.000000077,0.000010012,0.000007,0.000000648,0.000000204
16,0.000000077,0.000010017,0.000007,0.000000625,0.000000179
17,0.000000077,0.000010018,0.000007,0.000000708,0.000000288
18,0.000000077,0.00001006,0.000007,0.000000691,0.000000219
19,0.000000077,0.000010135,0.000007,0.000000783,0.000000177
20,0.000000077,0.000010136,0.000007,0.000000716,0.000000209
21,0.000000077,0.000010145,0.000007,0.000000683,0.000000209
22,0.000000077,0.000010146,0.000007,0.000000678,0.000000199
23,0.000000077,0.000010178,0.000007,0.000000696,0.000000211
24,0.000000077,0.000010183,0.000012,0.000000672,0.000000218
25,0.000000077,0.0000102,0.000007,0.000000799,0.00000023
26,0.000000078,0.00001023,0.000007,0.000000679,0.000000216
27,0.000000078,0.000010274,0.000008,0.000000872,0.000000219
28,0.000000078,0.000010282,0.000008,0.000000795,0.000000209
29,0.000000078,0.000010296,0.000008,0.00000069,0.000000209
30,0.000000078,0.000010307,0.000007,0.000000657,0.000000211
31,0.000000078,0.000010308,0.000008,0.000000732,0.000000197
32,0.000000078,0.000010315,0.000011,0.000000704,0.000000194
33,0.000000078,0.000010328,0.000008,0.000000708,0.0000002
34,0.000000078,0.000010347,0.000007,0.000000841,0.000000211
35,0.000000078,0.000010374,0.000007,0.000000672,0.000000225
36,0.000000079,0.000010406,0.000008,0.000000772,0.000000263
37,0.000000079,0.000010432,0.000007,0.000000685,0.00000028
38,0.000000079,0.000010443,0.000007,0.00000069,0.000000207
39,0.000000079,0.000010456,0.000007,0.000000692,0.000000187
40,0.000000079,0.000010459,0.000007,0.00000069,0.000000203
41,0.000000079,0.00001046,0.000007,0.000000669,0.000000192
42,0.000000079,0.000010462,0.000007,0.0000007,0.00000018
43,0.000000079,0.000010493,0.000007,0.000000626,0.000000198
44,0.000000079,0.00001051,0.000007,0.000000773,0.0000002
45,0.000000079,0.000010549,0.000007,0.000000695,0.000000201
46,0.000000079,0.000010577,0.000008,0.000000708,0.000000196
47,0.000000079,0.000010637,0.000008,0.000000732,0.000000203
48,0.000000079,0.000010672,0.000007,0.000000742,0.000000206
49,0.000000079,0.00001073,0.000008,0.000000745,0.000000208
50,0.00000008,0.000010828,0.000007,0.000000844,0.000000211
51,0.00000008,0.000010835,0.000007,0.000000746,0.000000191
52,0.00000008,0.000010851,0.000007,0.000000686,0.000000181
53,0.00000008,0.000010855,0.000007,0.000000702,0.000000206
54,0.00000008,0.000010871,0.000007,0.000000814,0.000000206
55,0.00000008,0.000010881,0.000007,0.000000726,0.000000251
56,0.00000008,0.000010888,0.000007,0.000000833,0.000000195
57,0.00000008,0.000010906,0.000007,0.000000814,0.000000194
58,0.00000008,0.000010972,0.000007,0.000000693,0.000000186
59,0.00000008,0.000010986,0.000007,0.000000641,0.000000193
60,0.00000008,0.000010995,0.000007,0.00000081,0.000000211
61,0.000000081,0.000010996,0.000012,0.000000786,0.000000219
62,0.000000081,0.000011046,0.000007,0.000000669,0.000000213
63,0.000000081,0.000011047,0.000008,0.000000721,0.000000206
64,0.000000081,0.00001105,0.000007,0.000000905,0.000000203
65,0.000000081,0.000011066,0.000007,0.000000699,0.000000196
66,0.000000082,0.000011067,0.000007,0.00000107,0.000000236
67,0.000000082,0.000011077,0.000008,0.000001051,0.000000219
68,0.000000082,0.00001112,0.000008,0.000000669,0.000000208
69,0.000000082,0.000011187,0.000008,0.000000679,0.000000211
70,0.000000082,0.000011266,0.000008,0.000000711,0.000000219
71,0.000000082,0.000011271,0.000008,0.000000694,0.000000203
72,0.000000082,0.000011288,0.000007,0.000000701,0.000000197
73,0.000000082,0.000011328,0.000007,0.000000615,0.000000201
74,0.000000082,0.000011345,0.000007,0.000000658,0.000000197
75,0.000000082,0.000011355,0.000007,0.000000664,0.000000207
76,0.000000083,0.000011382,0.000007,0.000006015,0.000000213
77,0.000000083,0.000011386,0.000007,0.000000857,0.000000194
78,0.000000084,0.000011463,0.000008,0.000000701,0.000000201
79,0.000000084,0.000011476,0.000007,0.000000638,0.000000249
80,0.000000084,0.000011487,0.000007,0.000000634,0.000000218
81,0.000000085,0.00001153,0.000007,0.000000888,0.000000202
