CMDLINE python3 nsquare.py
MEM 391.750000 1715854539.0114
MEM 391.750000 1715854539.1117
MEM 391.750000 1715854539.2120
MEM 391.750000 1715854539.3124
MEM 391.750000 1715854539.4127
MEM 391.750000 1715854539.5130
MEM 391.750000 1715854539.6134
MEM 391.750000 1715854539.7137
MEM 391.750000 1715854539.8141
MEM 391.750000 1715854539.9149
MEM 391.750000 1715854540.0153
MEM 391.750000 1715854540.1157
MEM 391.750000 1715854540.2160
MEM 391.750000 1715854540.3163
MEM 391.750000 1715854540.4166
MEM 391.750000 1715854540.5169
MEM 391.750000 1715854540.6173
MEM 391.750000 1715854540.7177
MEM 391.750000 1715854540.8181
MEM 391.750000 1715854540.9185
MEM 391.750000 1715854541.0188
MEM 391.750000 1715854541.1192
MEM 391.750000 1715854541.2196
MEM 391.750000 1715854541.3199
MEM 391.750000 1715854541.4203
MEM 391.750000 1715854541.5208
MEM 391.750000 1715854541.6211
MEM 391.750000 1715854541.7214
MEM 391.750000 1715854541.8218
MEM 391.750000 1715854541.9221
MEM 391.750000 1715854542.0224
MEM 391.750000 1715854542.1227
MEM 391.750000 1715854542.2230
MEM 391.750000 1715854542.3233
MEM 391.750000 1715854542.4236
MEM 391.750000 1715854542.5239
MEM 391.750000 1715854542.6243
MEM 391.750000 1715854542.7246
MEM 391.750000 1715854542.8249
MEM 391.750000 1715854542.9252
MEM 391.750000 1715854543.0256
MEM 391.750000 1715854543.1259
MEM 391.750000 1715854543.2263
MEM 391.750000 1715854543.3266
MEM 391.750000 1715854543.4271
MEM 391.750000 1715854543.5275
MEM 391.750000 1715854543.6279
MEM 391.750000 1715854543.7284
MEM 391.750000 1715854543.8287
MEM 391.750000 1715854543.9292
MEM 391.750000 1715854544.0296
MEM 391.750000 1715854544.1300
MEM 391.750000 1715854544.2304
MEM 391.750000 1715854544.3309
MEM 391.750000 1715854544.4314
MEM 391.750000 1715854544.5317
MEM 391.750000 1715854544.6322
MEM 391.750000 1715854544.7325
MEM 391.750000 1715854544.8329
MEM 391.750000 1715854544.9333
MEM 391.750000 1715854545.0338
MEM 391.750000 1715854545.1341
MEM 391.750000 1715854545.2345
MEM 391.750000 1715854545.3355
MEM 391.750000 1715854545.4359
MEM 391.750000 1715854545.5363
MEM 391.750000 1715854545.6367
MEM 391.750000 1715854545.7370
MEM 391.750000 1715854545.8378
MEM 391.750000 1715854545.9384
MEM 391.750000 1715854546.0388
MEM 391.750000 1715854546.1391
MEM 391.750000 1715854546.2394
MEM 391.750000 1715854546.3397
MEM 391.750000 1715854546.4400
MEM 391.750000 1715854546.5404
MEM 391.750000 1715854546.6408
MEM 391.750000 1715854546.7412
MEM 391.750000 1715854546.8416
MEM 391.750000 1715854546.9420
MEM 391.750000 1715854547.0424
MEM 391.750000 1715854547.1428
MEM 391.750000 1715854547.2432
MEM 391.750000 1715854547.3435
MEM 391.750000 1715854547.4439
MEM 391.750000 1715854547.5443
MEM 391.750000 1715854547.6447
MEM 391.750000 1715854547.7451
MEM 391.750000 1715854547.8455
MEM 391.750000 1715854547.9459
MEM 391.750000 1715854548.0464
MEM 391.750000 1715854548.1468
MEM 391.750000 1715854548.2473
MEM 391.750000 1715854548.3478
MEM 391.750000 1715854548.4482
MEM 391.750000 1715854548.5486
MEM 391.750000 1715854548.6490
MEM 391.750000 1715854548.7494
MEM 391.750000 1715854548.8498
MEM 391.750000 1715854548.9502
MEM 391.750000 1715854549.0506
MEM 391.750000 1715854549.1510
MEM 391.750000 1715854549.2514
MEM 391.750000 1715854549.3518
MEM 391.750000 1715854549.4521
MEM 391.750000 1715854549.5525
MEM 391.750000 1715854549.6530
MEM 391.750000 1715854549.7534
MEM 391.750000 1715854549.8538
MEM 391.750000 1715854549.9544
MEM 391.750000 1715854550.0548
MEM 391.750000 1715854550.1553
MEM 391.750000 1715854550.2556
MEM 391.750000 1715854550.3561
MEM 391.750000 1715854550.4566
MEM 391.750000 1715854550.5570
MEM 391.750000 1715854550.6574
MEM 391.750000 1715854550.7579
MEM 391.750000 1715854550.8584
MEM 391.750000 1715854550.9589
MEM 391.750000 1715854551.0593
MEM 391.750000 1715854551.1598
MEM 391.750000 1715854551.2602
MEM 391.750000 1715854551.3606
MEM 391.750000 1715854551.4611
MEM 391.750000 1715854551.5618
MEM 391.750000 1715854551.6622
MEM 391.750000 1715854551.7626
MEM 391.750000 1715854551.8631
MEM 391.750000 1715854551.9637
MEM 391.750000 1715854552.0640
MEM 391.750000 1715854552.1644
MEM 391.750000 1715854552.2648
MEM 391.750000 1715854552.3653
MEM 391.750000 1715854552.4669
MEM 391.750000 1715854552.5673
MEM 391.750000 1715854552.6676
MEM 391.750000 1715854552.7682
MEM 391.750000 1715854552.8685
MEM 391.750000 1715854552.9688
MEM 391.750000 1715854553.0693
MEM 391.750000 1715854553.1697
MEM 391.750000 1715854553.2702
MEM 391.750000 1715854553.3707
MEM 391.750000 1715854553.4710
MEM 391.750000 1715854553.5715
MEM 391.750000 1715854553.6719
MEM 391.750000 1715854553.7722
MEM 391.750000 1715854553.8725
MEM 391.750000 1715854553.9729
MEM 391.750000 1715854554.0733
MEM 391.750000 1715854554.1737
MEM 391.750000 1715854554.2741
MEM 391.750000 1715854554.3744
MEM 391.750000 1715854554.4751
MEM 391.750000 1715854554.5754
MEM 391.750000 1715854554.6758
MEM 391.750000 1715854554.7762
MEM 391.750000 1715854554.8766
MEM 391.750000 1715854554.9770
MEM 391.750000 1715854555.0774
MEM 391.750000 1715854555.1778
MEM 391.750000 1715854555.2783
MEM 391.750000 1715854555.3786
MEM 391.750000 1715854555.4790
MEM 391.750000 1715854555.5795
MEM 391.750000 1715854555.6799
MEM 391.750000 1715854555.7804
MEM 391.750000 1715854555.8809
MEM 391.750000 1715854555.9813
MEM 391.750000 1715854556.0817
MEM 391.750000 1715854556.1831
MEM 391.750000 1715854556.2835
MEM 391.750000 1715854556.3838
MEM 391.750000 1715854556.4844
MEM 391.750000 1715854556.5847
MEM 391.750000 1715854556.6850
MEM 391.750000 1715854556.7854
MEM 391.750000 1715854556.8858
MEM 391.750000 1715854556.9862
MEM 391.750000 1715854557.0867
MEM 391.750000 1715854557.1871
MEM 391.750000 1715854557.2876
MEM 391.750000 1715854557.3880
MEM 391.750000 1715854557.4885
MEM 391.750000 1715854557.5889
MEM 391.750000 1715854557.6893
MEM 391.750000 1715854557.7898
MEM 391.750000 1715854557.8902
MEM 391.750000 1715854557.9906
MEM 391.750000 1715854558.0911
MEM 391.750000 1715854558.1915
MEM 391.750000 1715854558.2922
MEM 391.750000 1715854558.3927
MEM 391.750000 1715854558.4931
MEM 391.750000 1715854558.5934
MEM 391.750000 1715854558.6938
MEM 391.750000 1715854558.7942
MEM 391.750000 1715854558.8947
MEM 391.750000 1715854558.9951
MEM 391.750000 1715854559.0956
MEM 391.750000 1715854559.1961
MEM 391.750000 1715854559.2965
MEM 391.750000 1715854559.3968
MEM 391.750000 1715854559.4973
MEM 391.750000 1715854559.5978
MEM 391.750000 1715854559.6981
MEM 391.750000 1715854559.7984
MEM 391.750000 1715854559.8988
MEM 391.750000 1715854559.9991
MEM 391.750000 1715854560.0996
MEM 391.750000 1715854560.2002
MEM 391.750000 1715854560.3007
MEM 391.750000 1715854560.4019
MEM 391.750000 1715854560.5022
MEM 391.750000 1715854560.6026
MEM 391.750000 1715854560.7031
MEM 391.750000 1715854560.8044
MEM 391.750000 1715854560.9049
MEM 391.750000 1715854561.0052
MEM 391.750000 1715854561.1055
MEM 391.750000 1715854561.2058
MEM 391.750000 1715854561.3062
MEM 391.750000 1715854561.4065
MEM 391.750000 1715854561.5068
MEM 391.750000 1715854561.6071
MEM 391.750000 1715854561.7075
MEM 391.750000 1715854561.8079
MEM 391.750000 1715854561.9083
MEM 391.750000 1715854562.0088
MEM 391.750000 1715854562.1093
MEM 391.750000 1715854562.2097
MEM 391.750000 1715854562.3101
MEM 391.750000 1715854562.4106
MEM 391.750000 1715854562.5110
MEM 391.750000 1715854562.6114
MEM 391.750000 1715854562.7119
MEM 391.750000 1715854562.8124
MEM 391.750000 1715854562.9128
MEM 391.750000 1715854563.0132
MEM 391.750000 1715854563.1137
MEM 391.750000 1715854563.2141
MEM 391.750000 1715854563.3146
MEM 391.750000 1715854563.4149
MEM 391.750000 1715854563.5153
MEM 391.750000 1715854563.6159
MEM 391.750000 1715854563.7162
MEM 391.750000 1715854563.8166
MEM 391.750000 1715854563.9170
MEM 391.750000 1715854564.0173
MEM 391.750000 1715854564.1176
MEM 391.750000 1715854564.2180
MEM 391.750000 1715854564.3185
MEM 391.750000 1715854564.4189
MEM 391.750000 1715854564.5194
MEM 391.750000 1715854564.6208
MEM 391.750000 1715854564.7213
MEM 391.750000 1715854564.8216
MEM 391.750000 1715854564.9219
MEM 391.750000 1715854565.0223
MEM 391.750000 1715854565.1227
MEM 391.750000 1715854565.2231
MEM 391.750000 1715854565.3235
MEM 391.750000 1715854565.4239
MEM 391.750000 1715854565.5245
MEM 391.750000 1715854565.6248
MEM 391.750000 1715854565.7252
MEM 391.750000 1715854565.8255
MEM 391.750000 1715854565.9259
MEM 391.750000 1715854566.0263
MEM 391.750000 1715854566.1268
MEM 391.750000 1715854566.2272
MEM 391.750000 1715854566.3277
MEM 391.750000 1715854566.4281
MEM 391.750000 1715854566.5286
MEM 391.750000 1715854566.6290
MEM 391.750000 1715854566.7294
MEM 391.750000 1715854566.8299
MEM 391.750000 1715854566.9303
MEM 391.750000 1715854567.0307
MEM 391.750000 1715854567.1311
MEM 391.750000 1715854567.2316
MEM 391.750000 1715854567.3320
MEM 391.750000 1715854567.4325
MEM 391.750000 1715854567.5330
MEM 391.750000 1715854567.6334
MEM 391.750000 1715854567.7338
MEM 391.750000 1715854567.8343
MEM 391.750000 1715854567.9347
MEM 391.750000 1715854568.0351
MEM 391.750000 1715854568.1356
MEM 391.750000 1715854568.2360
MEM 391.750000 1715854568.3365
MEM 391.750000 1715854568.4369
MEM 391.750000 1715854568.5373
MEM 391.750000 1715854568.6378
MEM 391.750000 1715854568.7382
MEM 391.750000 1715854568.8385
MEM 391.750000 1715854568.9389
MEM 391.750000 1715854569.0394
MEM 391.750000 1715854569.1398
MEM 391.750000 1715854569.2401
MEM 391.750000 1715854569.3405
MEM 391.750000 1715854569.4409
MEM 391.750000 1715854569.5414
MEM 391.750000 1715854569.6418
MEM 391.750000 1715854569.7423
MEM 391.750000 1715854569.8427
MEM 391.750000 1715854569.9430
MEM 391.750000 1715854570.0436
MEM 391.750000 1715854570.1440
MEM 391.750000 1715854570.2444
MEM 391.750000 1715854570.3447
MEM 391.750000 1715854570.4451
MEM 391.750000 1715854570.5456
MEM 391.750000 1715854570.6461
MEM 391.750000 1715854570.7464
MEM 391.750000 1715854570.8469
MEM 391.750000 1715854570.9473
MEM 391.750000 1715854571.0478
MEM 391.750000 1715854571.1482
MEM 391.750000 1715854571.2486
MEM 391.750000 1715854571.3491
MEM 391.750000 1715854571.4495
MEM 391.750000 1715854571.5503
MEM 391.750000 1715854571.6506
MEM 391.750000 1715854571.7509
MEM 391.750000 1715854571.8513
MEM 391.750000 1715854571.9518
MEM 391.750000 1715854572.0522
MEM 391.750000 1715854572.1525
MEM 391.750000 1715854572.2529
MEM 391.750000 1715854572.3532
MEM 391.750000 1715854572.4536
MEM 391.750000 1715854572.5540
MEM 391.750000 1715854572.6544
MEM 391.750000 1715854572.7548
MEM 391.750000 1715854572.8552
MEM 391.750000 1715854572.9556
MEM 391.750000 1715854573.0562
MEM 391.750000 1715854573.1568
MEM 391.750000 1715854573.2572
MEM 391.750000 1715854573.3575
MEM 391.750000 1715854573.4578
MEM 391.750000 1715854573.5581
MEM 391.750000 1715854573.6585
MEM 391.750000 1715854573.7589
MEM 391.750000 1715854573.8593
MEM 391.750000 1715854573.9597
MEM 391.750000 1715854574.0601
MEM 391.750000 1715854574.1604
MEM 391.750000 1715854574.2608
MEM 391.750000 1715854574.3611
MEM 391.750000 1715854574.4615
MEM 391.750000 1715854574.5623
MEM 391.750000 1715854574.6628
MEM 391.750000 1715854574.7632
MEM 391.750000 1715854574.8637
MEM 391.750000 1715854574.9645
MEM 391.750000 1715854575.0650
MEM 391.750000 1715854575.1691
MEM 391.750000 1715854575.2695
MEM 391.750000 1715854575.3701
MEM 391.750000 1715854575.4705
MEM 391.750000 1715854575.5711
MEM 391.750000 1715854575.6716
MEM 391.750000 1715854575.7723
MEM 391.750000 1715854575.8729
MEM 391.750000 1715854575.9733
MEM 391.750000 1715854576.0737
MEM 391.750000 1715854576.1740
MEM 391.750000 1715854576.2743
MEM 391.750000 1715854576.3746
MEM 391.750000 1715854576.4749
MEM 391.750000 1715854576.5754
MEM 391.750000 1715854576.6759
MEM 391.750000 1715854576.7764
MEM 391.750000 1715854576.8768
MEM 391.750000 1715854576.9773
MEM 391.750000 1715854577.0777
MEM 391.750000 1715854577.1782
MEM 391.750000 1715854577.2785
MEM 391.750000 1715854577.3790
MEM 391.750000 1715854577.4794
MEM 391.750000 1715854577.5799
MEM 391.750000 1715854577.6803
MEM 391.750000 1715854577.7807
MEM 391.750000 1715854577.8812
MEM 391.750000 1715854577.9816
MEM 391.750000 1715854578.0821
MEM 391.750000 1715854578.1825
MEM 391.750000 1715854578.2829
MEM 391.750000 1715854578.3834
MEM 391.750000 1715854578.4838
MEM 391.750000 1715854578.5842
MEM 391.750000 1715854578.6846
MEM 391.750000 1715854578.7850
MEM 391.750000 1715854578.8854
MEM 391.750000 1715854578.9858
MEM 391.750000 1715854579.0862
MEM 391.750000 1715854579.1865
MEM 391.750000 1715854579.2869
MEM 391.750000 1715854579.3872
MEM 391.750000 1715854579.4875
MEM 391.750000 1715854579.5878
MEM 391.750000 1715854579.6881
MEM 391.750000 1715854579.7885
MEM 391.750000 1715854579.8890
MEM 391.750000 1715854579.9894
MEM 391.750000 1715854580.0899
MEM 391.750000 1715854580.1903
MEM 391.750000 1715854580.2908
MEM 391.750000 1715854580.3913
MEM 391.750000 1715854580.4917
MEM 391.750000 1715854580.5922
MEM 391.750000 1715854580.6926
MEM 391.750000 1715854580.7930
MEM 391.750000 1715854580.8935
MEM 391.750000 1715854580.9940
MEM 391.750000 1715854581.0944
MEM 391.750000 1715854581.1948
MEM 391.750000 1715854581.2953
MEM 391.750000 1715854581.3957
MEM 391.750000 1715854581.4960
MEM 391.750000 1715854581.5964
MEM 391.750000 1715854581.6967
MEM 391.750000 1715854581.7970
MEM 391.750000 1715854581.8973
MEM 391.750000 1715854581.9977
MEM 391.750000 1715854582.0982
MEM 391.750000 1715854582.1987
MEM 391.750000 1715854582.2993
MEM 391.750000 1715854582.3997
MEM 391.750000 1715854582.5000
MEM 391.750000 1715854582.6005
MEM 391.750000 1715854582.7009
MEM 391.750000 1715854582.8014
MEM 391.750000 1715854582.9018
MEM 391.750000 1715854583.0025
MEM 391.750000 1715854583.1030
MEM 391.750000 1715854583.2034
MEM 391.750000 1715854583.3039
MEM 391.750000 1715854583.4043
MEM 391.750000 1715854583.5048
MEM 391.750000 1715854583.6052
MEM 391.750000 1715854583.7056
MEM 391.750000 1715854583.8060
MEM 391.750000 1715854583.9064
MEM 391.750000 1715854584.0068
MEM 391.750000 1715854584.1072
MEM 391.750000 1715854584.2075
MEM 391.750000 1715854584.3080
MEM 391.750000 1715854584.4085
MEM 391.750000 1715854584.5089
MEM 391.750000 1715854584.6094
MEM 391.750000 1715854584.7099
MEM 391.750000 1715854584.8103
MEM 391.750000 1715854584.9108
MEM 391.750000 1715854585.0113
MEM 391.750000 1715854585.1117
MEM 391.750000 1715854585.2122
MEM 391.750000 1715854585.3126
MEM 391.750000 1715854585.4131
MEM 391.750000 1715854585.5135
MEM 391.750000 1715854585.6140
MEM 391.750000 1715854585.7145
MEM 391.750000 1715854585.8150
MEM 391.750000 1715854585.9155
MEM 391.750000 1715854586.0160
MEM 391.750000 1715854586.1165
MEM 391.750000 1715854586.2170
MEM 391.750000 1715854586.3175
MEM 391.750000 1715854586.4180
MEM 391.750000 1715854586.5185
MEM 391.750000 1715854586.6189
MEM 391.750000 1715854586.7194
MEM 391.750000 1715854586.8200
MEM 391.750000 1715854586.9204
MEM 391.750000 1715854587.0210
MEM 391.750000 1715854587.1215
MEM 391.750000 1715854587.2220
MEM 391.750000 1715854587.3227
MEM 391.750000 1715854587.4232
MEM 391.750000 1715854587.5237
MEM 391.750000 1715854587.6242
MEM 391.750000 1715854587.7247
MEM 391.750000 1715854587.8252
MEM 391.750000 1715854587.9257
MEM 391.750000 1715854588.0262
MEM 391.750000 1715854588.1268
MEM 391.750000 1715854588.2271
MEM 391.750000 1715854588.3276
MEM 391.750000 1715854588.4280
MEM 391.750000 1715854588.5284
MEM 391.750000 1715854588.6288
MEM 391.750000 1715854588.7292
MEM 391.750000 1715854588.8296
MEM 391.750000 1715854588.9300
MEM 391.750000 1715854589.0304
MEM 391.750000 1715854589.1308
MEM 391.750000 1715854589.2312
MEM 391.750000 1715854589.3316
MEM 391.750000 1715854589.4321
MEM 391.750000 1715854589.5325
MEM 391.750000 1715854589.6329
MEM 391.750000 1715854589.7333
MEM 391.750000 1715854589.8337
MEM 391.750000 1715854589.9342
MEM 391.750000 1715854590.0346
MEM 391.750000 1715854590.1350
MEM 391.750000 1715854590.2354
MEM 391.750000 1715854590.3358
MEM 391.750000 1715854590.4361
MEM 391.750000 1715854590.5365
MEM 391.750000 1715854590.6369
MEM 391.750000 1715854590.7373
MEM 391.750000 1715854590.8377
MEM 391.750000 1715854590.9381
MEM 391.750000 1715854591.0387
MEM 391.750000 1715854591.1391
MEM 391.750000 1715854591.2395
MEM 391.750000 1715854591.3399
MEM 391.750000 1715854591.4403
MEM 391.750000 1715854591.5409
MEM 391.750000 1715854591.6413
MEM 391.750000 1715854591.7418
MEM 391.750000 1715854591.8423
MEM 391.750000 1715854591.9428
MEM 391.750000 1715854592.0432
MEM 391.750000 1715854592.1436
MEM 391.750000 1715854592.2440
MEM 391.750000 1715854592.3444
MEM 391.750000 1715854592.4448
MEM 391.750000 1715854592.5452
MEM 391.750000 1715854592.6456
MEM 391.750000 1715854592.7460
MEM 391.750000 1715854592.8464
MEM 391.750000 1715854592.9468
MEM 391.750000 1715854593.0471
MEM 391.750000 1715854593.1475
MEM 391.750000 1715854593.2479
MEM 391.750000 1715854593.3483
MEM 391.750000 1715854593.4486
MEM 391.750000 1715854593.5489
MEM 391.750000 1715854593.6493
MEM 391.750000 1715854593.7496
MEM 391.750000 1715854593.8499
MEM 391.750000 1715854593.9503
MEM 391.750000 1715854594.0506
MEM 391.750000 1715854594.1509
MEM 391.750000 1715854594.2512
MEM 391.750000 1715854594.3516
MEM 391.750000 1715854594.4519
MEM 391.750000 1715854594.5522
MEM 391.750000 1715854594.6525
MEM 391.750000 1715854594.7528
MEM 391.750000 1715854594.8531
MEM 391.750000 1715854594.9534
MEM 391.750000 1715854595.0537
MEM 391.750000 1715854595.1541
MEM 391.750000 1715854595.2546
MEM 391.750000 1715854595.3550
MEM 391.750000 1715854595.4555
MEM 391.750000 1715854595.5560
MEM 391.750000 1715854595.6563
MEM 391.750000 1715854595.7566
MEM 391.750000 1715854595.8569
MEM 391.750000 1715854595.9572
MEM 391.750000 1715854596.0575
MEM 391.750000 1715854596.1579
MEM 391.750000 1715854596.2584
MEM 391.750000 1715854596.3589
MEM 391.750000 1715854596.4594
MEM 391.750000 1715854596.5598
MEM 391.750000 1715854596.6602
MEM 391.750000 1715854596.7606
MEM 391.750000 1715854596.8611
MEM 391.750000 1715854596.9616
MEM 391.750000 1715854597.0620
MEM 391.750000 1715854597.1625
MEM 391.750000 1715854597.2630
MEM 391.750000 1715854597.3634
MEM 391.750000 1715854597.4639
MEM 391.750000 1715854597.5644
MEM 391.750000 1715854597.6648
MEM 391.750000 1715854597.7653
MEM 391.750000 1715854597.8658
MEM 391.750000 1715854597.9662
MEM 391.750000 1715854598.0665
MEM 391.750000 1715854598.1668
MEM 391.750000 1715854598.2671
MEM 391.750000 1715854598.3676
MEM 391.750000 1715854598.4679
MEM 391.750000 1715854598.5682
MEM 391.750000 1715854598.6685
MEM 391.750000 1715854598.7689
MEM 391.750000 1715854598.8692
MEM 391.750000 1715854598.9695
MEM 391.750000 1715854599.0698
MEM 391.750000 1715854599.1701
MEM 391.750000 1715854599.2704
MEM 391.750000 1715854599.3707
MEM 391.750000 1715854599.4710
MEM 391.750000 1715854599.5715
MEM 391.750000 1715854599.6719
MEM 391.750000 1715854599.7724
MEM 391.750000 1715854599.8728
MEM 391.750000 1715854599.9733
MEM 391.750000 1715854600.0738
MEM 391.750000 1715854600.1742
MEM 391.750000 1715854600.2747
MEM 391.750000 1715854600.3749
MEM 391.750000 1715854600.4753
MEM 391.750000 1715854600.5758
MEM 391.750000 1715854600.6762
MEM 391.750000 1715854600.7766
MEM 391.750000 1715854600.8771
MEM 391.750000 1715854600.9776
MEM 391.750000 1715854601.0781
MEM 391.750000 1715854601.1785
MEM 391.750000 1715854601.2789
MEM 391.750000 1715854601.3794
MEM 391.750000 1715854601.4800
MEM 391.750000 1715854601.5804
MEM 391.750000 1715854601.6808
MEM 391.750000 1715854601.7813
MEM 391.750000 1715854601.8818
MEM 391.750000 1715854601.9823
MEM 391.750000 1715854602.0827
MEM 391.750000 1715854602.1831
MEM 391.750000 1715854602.2835
MEM 391.750000 1715854602.3839
MEM 391.750000 1715854602.4843
MEM 391.750000 1715854602.5846
MEM 391.750000 1715854602.6851
MEM 391.750000 1715854602.7856
MEM 391.750000 1715854602.8861
MEM 391.750000 1715854602.9866
MEM 391.750000 1715854603.0870
MEM 391.750000 1715854603.1874
MEM 391.750000 1715854603.2878
MEM 391.750000 1715854603.3881
MEM 391.750000 1715854603.4886
MEM 391.750000 1715854603.5892
MEM 391.750000 1715854603.6896
MEM 391.750000 1715854603.7900
MEM 391.750000 1715854603.8903
MEM 391.750000 1715854603.9909
MEM 391.750000 1715854604.0914
MEM 391.750000 1715854604.1919
MEM 391.750000 1715854604.2924
MEM 391.750000 1715854604.3929
MEM 391.750000 1715854604.4934
MEM 391.750000 1715854604.5938
MEM 391.750000 1715854604.6941
MEM 391.750000 1715854604.7945
MEM 391.750000 1715854604.8950
MEM 391.750000 1715854604.9955
MEM 391.750000 1715854605.0960
MEM 391.750000 1715854605.1965
MEM 391.750000 1715854605.2970
MEM 391.750000 1715854605.3975
MEM 391.750000 1715854605.4980
MEM 391.750000 1715854605.5984
MEM 391.750000 1715854605.6989
MEM 391.750000 1715854605.7994
MEM 391.750000 1715854605.8999
MEM 391.750000 1715854606.0004
MEM 391.750000 1715854606.1008
MEM 391.750000 1715854606.2013
MEM 391.750000 1715854606.3017
MEM 391.750000 1715854606.4022
MEM 391.750000 1715854606.5028
MEM 391.750000 1715854606.6033
MEM 391.750000 1715854606.7037
MEM 391.750000 1715854606.8042
MEM 391.750000 1715854606.9047
MEM 391.750000 1715854607.0052
MEM 391.750000 1715854607.1058
MEM 391.750000 1715854607.2064
MEM 391.750000 1715854607.3069
MEM 391.750000 1715854607.4075
MEM 391.750000 1715854607.5081
MEM 391.750000 1715854607.6086
MEM 391.750000 1715854607.7091
MEM 391.750000 1715854607.8097
MEM 391.750000 1715854607.9102
MEM 391.750000 1715854608.0108
MEM 391.750000 1715854608.1113
MEM 391.750000 1715854608.2118
MEM 391.750000 1715854608.3122
MEM 391.750000 1715854608.4127
MEM 391.750000 1715854608.5132
MEM 391.750000 1715854608.6137
MEM 391.750000 1715854608.7142
MEM 391.750000 1715854608.8147
MEM 391.750000 1715854608.9152
MEM 391.750000 1715854609.0157
MEM 391.750000 1715854609.1162
MEM 391.750000 1715854609.2166
MEM 391.750000 1715854609.3171
MEM 391.750000 1715854609.4176
MEM 391.750000 1715854609.5181
MEM 391.750000 1715854609.6185
MEM 391.750000 1715854609.7190
MEM 391.750000 1715854609.8204
MEM 391.750000 1715854609.9209
MEM 391.750000 1715854610.0214
MEM 391.750000 1715854610.1220
MEM 391.750000 1715854610.2225
MEM 391.750000 1715854610.3230
MEM 391.750000 1715854610.4235
MEM 391.750000 1715854610.5241
MEM 391.750000 1715854610.6246
MEM 391.750000 1715854610.7251
MEM 391.750000 1715854610.8256
MEM 391.750000 1715854610.9261
MEM 391.750000 1715854611.0267
MEM 391.750000 1715854611.1272
MEM 391.750000 1715854611.2278
MEM 391.750000 1715854611.3282
MEM 391.750000 1715854611.4287
MEM 391.750000 1715854611.5290
MEM 391.750000 1715854611.6295
MEM 391.750000 1715854611.7299
MEM 391.750000 1715854611.8303
MEM 391.750000 1715854611.9306
MEM 391.750000 1715854612.0310
MEM 391.750000 1715854612.1314
MEM 391.750000 1715854612.2319
MEM 391.750000 1715854612.3324
MEM 391.750000 1715854612.4327
MEM 391.750000 1715854612.5331
MEM 391.750000 1715854612.6335
MEM 391.750000 1715854612.7339
MEM 391.750000 1715854612.8343
MEM 391.750000 1715854612.9346
MEM 391.750000 1715854613.0350
MEM 391.750000 1715854613.1354
MEM 391.750000 1715854613.2357
MEM 391.750000 1715854613.3361
MEM 391.750000 1715854613.4364
MEM 391.750000 1715854613.5368
MEM 391.750000 1715854613.6373
MEM 391.750000 1715854613.7378
MEM 391.750000 1715854613.8383
MEM 391.750000 1715854613.9389
MEM 391.750000 1715854614.0394
MEM 391.750000 1715854614.1398
MEM 391.750000 1715854614.2403
MEM 391.750000 1715854614.3408
MEM 391.750000 1715854614.4414
MEM 391.750000 1715854614.5418
MEM 391.750000 1715854614.6424
MEM 391.750000 1715854614.7429
MEM 391.750000 1715854614.8435
MEM 391.750000 1715854614.9440
MEM 391.750000 1715854615.0445
MEM 391.750000 1715854615.1451
MEM 391.750000 1715854615.2456
MEM 391.750000 1715854615.3462
MEM 391.750000 1715854615.4467
MEM 391.750000 1715854615.5472
MEM 391.750000 1715854615.6478
MEM 391.750000 1715854615.7482
MEM 391.750000 1715854615.8487
MEM 391.750000 1715854615.9493
MEM 391.750000 1715854616.0498
MEM 391.750000 1715854616.1503
MEM 391.750000 1715854616.2508
MEM 391.750000 1715854616.3513
MEM 391.750000 1715854616.4519
MEM 391.750000 1715854616.5523
MEM 391.750000 1715854616.6528
MEM 391.750000 1715854616.7534
MEM 391.750000 1715854616.8539
MEM 391.750000 1715854616.9544
MEM 391.750000 1715854617.0549
MEM 391.750000 1715854617.1553
MEM 391.750000 1715854617.2556
MEM 391.750000 1715854617.3560
MEM 391.750000 1715854617.4564
MEM 391.750000 1715854617.5568
MEM 391.750000 1715854617.6571
MEM 391.750000 1715854617.7575
MEM 391.750000 1715854617.8579
MEM 391.750000 1715854617.9583
MEM 391.750000 1715854618.0587
MEM 391.750000 1715854618.1590
MEM 391.750000 1715854618.2594
MEM 391.750000 1715854618.3597
MEM 391.750000 1715854618.4601
MEM 391.750000 1715854618.5604
MEM 391.750000 1715854618.6608
MEM 391.750000 1715854618.7612
MEM 391.750000 1715854618.8617
MEM 391.750000 1715854618.9621
MEM 391.750000 1715854619.0625
MEM 391.750000 1715854619.1629
MEM 391.750000 1715854619.2632
MEM 391.750000 1715854619.3636
MEM 391.750000 1715854619.4641
MEM 391.750000 1715854619.5645
MEM 391.750000 1715854619.6649
MEM 391.750000 1715854619.7653
MEM 391.750000 1715854619.8657
MEM 391.750000 1715854619.9661
MEM 391.750000 1715854620.0665
MEM 391.750000 1715854620.1669
MEM 391.750000 1715854620.2672
MEM 391.750000 1715854620.3676
MEM 391.750000 1715854620.4680
MEM 391.750000 1715854620.5684
MEM 391.750000 1715854620.6688
MEM 391.750000 1715854620.7692
MEM 391.750000 1715854620.8695
MEM 391.750000 1715854620.9699
MEM 391.750000 1715854621.0703
MEM 391.750000 1715854621.1707
MEM 391.750000 1715854621.2711
MEM 391.750000 1715854621.3715
MEM 391.750000 1715854621.4719
