CMDLINE java nsquare
MEM 77.863281 1715854243.0834
MEM 77.863281 1715854243.1837
MEM 77.863281 1715854243.2840
MEM 77.863281 1715854243.3844
MEM 77.863281 1715854243.4847
MEM 77.863281 1715854243.5850
MEM 77.863281 1715854243.6853
MEM 77.863281 1715854243.7856
MEM 77.863281 1715854243.8859
MEM 77.863281 1715854243.9862
MEM 77.863281 1715854244.0865
MEM 77.863281 1715854244.1868
MEM 77.863281 1715854244.2871
MEM 77.863281 1715854244.3875
MEM 77.863281 1715854244.4879
MEM 77.863281 1715854244.5882
MEM 77.863281 1715854244.6886
MEM 77.863281 1715854244.7890
MEM 77.863281 1715854244.8894
MEM 77.863281 1715854244.9897
MEM 77.863281 1715854245.0901
MEM 77.863281 1715854245.1905
MEM 77.863281 1715854245.2908
MEM 77.863281 1715854245.3912
MEM 77.863281 1715854245.4916
MEM 77.863281 1715854245.5920
MEM 77.863281 1715854245.6924
MEM 77.863281 1715854245.7927
MEM 77.863281 1715854245.8931
MEM 77.863281 1715854245.9935
MEM 77.863281 1715854246.0939
MEM 77.863281 1715854246.1942
MEM 77.863281 1715854246.2946
MEM 77.863281 1715854246.3950
MEM 77.863281 1715854246.4953
MEM 77.863281 1715854246.5957
MEM 77.863281 1715854246.6961
MEM 77.863281 1715854246.7965
MEM 77.863281 1715854246.8968
MEM 77.863281 1715854246.9972
MEM 77.863281 1715854247.0976
MEM 77.863281 1715854247.1979
MEM 77.863281 1715854247.2983
MEM 77.863281 1715854247.3987
MEM 77.863281 1715854247.4991
MEM 77.863281 1715854247.5994
MEM 77.863281 1715854247.6998
MEM 77.863281 1715854247.8002
MEM 77.863281 1715854247.9006
MEM 77.863281 1715854248.0010
MEM 77.863281 1715854248.1014
MEM 77.863281 1715854248.2017
MEM 77.863281 1715854248.3021
MEM 77.863281 1715854248.4025
MEM 77.863281 1715854248.5028
MEM 77.863281 1715854248.6032
MEM 77.863281 1715854248.7036
MEM 77.863281 1715854248.8040
MEM 77.863281 1715854248.9044
MEM 77.863281 1715854249.0047
MEM 77.863281 1715854249.1051
MEM 77.863281 1715854249.2055
MEM 77.863281 1715854249.3059
MEM 77.863281 1715854249.4062
MEM 77.863281 1715854249.5066
MEM 77.863281 1715854249.6070
MEM 77.863281 1715854249.7073
MEM 77.863281 1715854249.8077
MEM 77.863281 1715854249.9081
MEM 77.863281 1715854250.0084
MEM 77.863281 1715854250.1088
MEM 77.863281 1715854250.2092
MEM 77.863281 1715854250.3096
MEM 77.863281 1715854250.4099
MEM 77.863281 1715854250.5103
MEM 77.863281 1715854250.6107
MEM 77.863281 1715854250.7111
MEM 77.863281 1715854250.8115
MEM 77.863281 1715854250.9119
MEM 77.863281 1715854251.0122
MEM 77.863281 1715854251.1126
MEM 77.863281 1715854251.2130
MEM 77.863281 1715854251.3134
MEM 77.863281 1715854251.4138
MEM 77.863281 1715854251.5141
MEM 77.863281 1715854251.6145
MEM 77.863281 1715854251.7149
MEM 77.863281 1715854251.8153
MEM 77.863281 1715854251.9156
MEM 77.863281 1715854252.0160
MEM 77.863281 1715854252.1164
MEM 77.863281 1715854252.2168
MEM 77.863281 1715854252.3172
MEM 77.863281 1715854252.4175
MEM 77.863281 1715854252.5179
MEM 77.863281 1715854252.6183
MEM 77.863281 1715854252.7187
MEM 77.863281 1715854252.8191
MEM 77.863281 1715854252.9195
MEM 77.863281 1715854253.0199
MEM 77.863281 1715854253.1202
MEM 77.863281 1715854253.2206
MEM 77.863281 1715854253.3211
MEM 77.863281 1715854253.4215
MEM 77.863281 1715854253.5219
MEM 77.863281 1715854253.6223
MEM 77.863281 1715854253.7227
MEM 77.863281 1715854253.8231
MEM 77.863281 1715854253.9235
MEM 77.863281 1715854254.0239
MEM 77.863281 1715854254.1243
MEM 77.863281 1715854254.2246
MEM 77.863281 1715854254.3250
MEM 77.863281 1715854254.4254
MEM 77.863281 1715854254.5258
MEM 77.863281 1715854254.6262
MEM 77.863281 1715854254.7266
MEM 77.863281 1715854254.8270
MEM 77.863281 1715854254.9274
MEM 77.863281 1715854255.0278
MEM 77.863281 1715854255.1281
MEM 77.863281 1715854255.2285
MEM 77.863281 1715854255.3289
MEM 77.863281 1715854255.4293
MEM 77.863281 1715854255.5297
MEM 77.863281 1715854255.6300
MEM 77.863281 1715854255.7304
MEM 77.863281 1715854255.8308
MEM 77.863281 1715854255.9312
MEM 77.863281 1715854256.0316
MEM 77.863281 1715854256.1320
MEM 77.863281 1715854256.2324
MEM 77.863281 1715854256.3328
MEM 77.863281 1715854256.4332
MEM 77.863281 1715854256.5336
MEM 77.863281 1715854256.6340
MEM 77.863281 1715854256.7344
MEM 77.863281 1715854256.8348
MEM 77.863281 1715854256.9352
MEM 77.863281 1715854257.0356
MEM 77.863281 1715854257.1360
MEM 77.863281 1715854257.2364
MEM 77.863281 1715854257.3368
MEM 77.863281 1715854257.4372
MEM 77.863281 1715854257.5376
MEM 77.863281 1715854257.6380
MEM 77.863281 1715854257.7383
MEM 77.863281 1715854257.8387
MEM 77.863281 1715854257.9391
MEM 77.863281 1715854258.0395
MEM 77.863281 1715854258.1399
MEM 77.863281 1715854258.2403
MEM 77.863281 1715854258.3407
MEM 77.863281 1715854258.4411
MEM 77.863281 1715854258.5415
MEM 77.863281 1715854258.6419
MEM 77.863281 1715854258.7423
MEM 77.863281 1715854258.8427
MEM 77.863281 1715854258.9431
MEM 77.863281 1715854259.0434
MEM 77.863281 1715854259.1441
MEM 77.863281 1715854259.2446
MEM 77.863281 1715854259.3449
MEM 77.863281 1715854259.4453
MEM 77.863281 1715854259.5456
MEM 77.863281 1715854259.6460
MEM 77.863281 1715854259.7464
MEM 77.863281 1715854259.8468
MEM 77.863281 1715854259.9471
MEM 77.863281 1715854260.0475
MEM 77.863281 1715854260.1480
MEM 77.863281 1715854260.2483
MEM 77.863281 1715854260.3487
MEM 77.863281 1715854260.4491
MEM 77.863281 1715854260.5495
MEM 77.863281 1715854260.6499
MEM 77.863281 1715854260.7503
MEM 77.863281 1715854260.8506
MEM 77.863281 1715854260.9510
MEM 77.863281 1715854261.0514
MEM 77.863281 1715854261.1517
MEM 77.863281 1715854261.2521
MEM 77.863281 1715854261.3526
MEM 77.863281 1715854261.4529
MEM 77.863281 1715854261.5533
MEM 77.863281 1715854261.6536
MEM 77.863281 1715854261.7540
MEM 77.863281 1715854261.8544
MEM 77.863281 1715854261.9548
MEM 77.863281 1715854262.0554
MEM 77.863281 1715854262.1558
MEM 77.863281 1715854262.2563
MEM 77.863281 1715854262.3574
MEM 77.863281 1715854262.4577
MEM 77.863281 1715854262.5580
MEM 77.863281 1715854262.6584
MEM 77.863281 1715854262.7587
MEM 77.863281 1715854262.8590
MEM 77.863281 1715854262.9593
MEM 77.863281 1715854263.0597
MEM 77.863281 1715854263.1601
MEM 77.863281 1715854263.2604
MEM 77.863281 1715854263.3608
MEM 77.863281 1715854263.4611
MEM 77.863281 1715854263.5614
MEM 77.863281 1715854263.6617
MEM 77.863281 1715854263.7620
MEM 77.863281 1715854263.8624
MEM 77.863281 1715854263.9627
MEM 77.863281 1715854264.0631
MEM 77.863281 1715854264.1636
MEM 77.863281 1715854264.2640
MEM 77.863281 1715854264.3644
MEM 77.863281 1715854264.4647
MEM 77.863281 1715854264.5652
MEM 77.863281 1715854264.6656
MEM 77.863281 1715854264.7660
MEM 77.863281 1715854264.8664
MEM 77.863281 1715854264.9668
MEM 77.863281 1715854265.0672
MEM 77.863281 1715854265.1676
MEM 77.863281 1715854265.2680
MEM 77.863281 1715854265.3684
MEM 77.863281 1715854265.4688
MEM 77.863281 1715854265.5692
MEM 77.863281 1715854265.6696
MEM 77.863281 1715854265.7700
MEM 77.863281 1715854265.8704
MEM 77.863281 1715854265.9708
MEM 77.863281 1715854266.0712
MEM 77.863281 1715854266.1715
MEM 77.863281 1715854266.2719
MEM 77.863281 1715854266.3723
MEM 77.863281 1715854266.4728
MEM 77.863281 1715854266.5732
MEM 77.863281 1715854266.6736
MEM 77.863281 1715854266.7739
MEM 77.863281 1715854266.8743
MEM 77.863281 1715854266.9747
MEM 77.863281 1715854267.0751
MEM 77.863281 1715854267.1755
MEM 77.863281 1715854267.2758
MEM 77.863281 1715854267.3762
MEM 77.863281 1715854267.4766
MEM 77.863281 1715854267.5769
MEM 77.863281 1715854267.6773
MEM 77.863281 1715854267.7776
MEM 77.863281 1715854267.8781
MEM 77.863281 1715854267.9784
MEM 77.863281 1715854268.0788
MEM 77.863281 1715854268.1791
MEM 77.863281 1715854268.2795
MEM 77.863281 1715854268.3799
MEM 77.863281 1715854268.4803
MEM 77.863281 1715854268.5807
MEM 77.863281 1715854268.6810
MEM 77.863281 1715854268.7813
MEM 77.863281 1715854268.8817
MEM 77.863281 1715854268.9820
MEM 77.863281 1715854269.0824
MEM 77.863281 1715854269.1827
MEM 77.863281 1715854269.2830
MEM 77.863281 1715854269.3833
MEM 77.863281 1715854269.4837
MEM 77.863281 1715854269.5840
MEM 77.863281 1715854269.6844
MEM 77.863281 1715854269.7848
MEM 77.863281 1715854269.8851
MEM 77.863281 1715854269.9855
MEM 77.863281 1715854270.0859
MEM 77.863281 1715854270.1862
MEM 77.863281 1715854270.2866
MEM 77.863281 1715854270.3869
MEM 77.863281 1715854270.4873
MEM 77.863281 1715854270.5876
MEM 77.863281 1715854270.6881
MEM 77.863281 1715854270.7885
MEM 77.863281 1715854270.8889
MEM 77.863281 1715854270.9893
MEM 77.863281 1715854271.0896
MEM 77.863281 1715854271.1904
MEM 77.863281 1715854271.2911
MEM 77.863281 1715854271.3916
MEM 77.863281 1715854271.4920
MEM 77.863281 1715854271.5924
MEM 77.863281 1715854271.6928
MEM 77.863281 1715854271.7931
MEM 77.863281 1715854271.8935
MEM 77.863281 1715854271.9938
MEM 77.863281 1715854272.0942
MEM 77.863281 1715854272.1946
MEM 77.863281 1715854272.2949
MEM 77.863281 1715854272.3953
MEM 77.863281 1715854272.4956
MEM 77.863281 1715854272.5960
MEM 77.863281 1715854272.6963
MEM 77.863281 1715854272.7966
MEM 77.863281 1715854272.8970
MEM 77.863281 1715854272.9973
MEM 77.863281 1715854273.0977
MEM 77.863281 1715854273.1980
MEM 77.863281 1715854273.2984
MEM 77.863281 1715854273.3987
MEM 77.863281 1715854273.4991
MEM 77.863281 1715854273.5994
MEM 77.863281 1715854273.6997
MEM 77.863281 1715854273.8001
MEM 77.863281 1715854273.9004
MEM 77.863281 1715854274.0007
MEM 77.863281 1715854274.1011
MEM 77.863281 1715854274.2014
MEM 77.863281 1715854274.3017
MEM 77.863281 1715854274.4021
MEM 77.863281 1715854274.5025
MEM 77.863281 1715854274.6029
MEM 77.863281 1715854274.7032
MEM 77.863281 1715854274.8035
MEM 77.863281 1715854274.9039
MEM 77.863281 1715854275.0043
MEM 77.863281 1715854275.1081
MEM 77.863281 1715854275.2085
MEM 77.863281 1715854275.3089
MEM 77.863281 1715854275.4093
MEM 77.863281 1715854275.5098
MEM 77.863281 1715854275.6102
MEM 77.863281 1715854275.7106
MEM 77.863281 1715854275.8110
MEM 77.863281 1715854275.9115
MEM 77.863281 1715854276.0119
MEM 77.863281 1715854276.1123
MEM 77.863281 1715854276.2127
MEM 77.863281 1715854276.3131
MEM 77.863281 1715854276.4136
MEM 77.863281 1715854276.5140
MEM 77.863281 1715854276.6144
MEM 77.863281 1715854276.7149
MEM 77.863281 1715854276.8154
MEM 77.863281 1715854276.9158
MEM 77.863281 1715854277.0162
MEM 77.863281 1715854277.1168
MEM 77.863281 1715854277.2172
MEM 77.863281 1715854277.3176
MEM 77.863281 1715854277.4180
MEM 77.863281 1715854277.5184
MEM 77.863281 1715854277.6188
MEM 77.863281 1715854277.7191
MEM 77.863281 1715854277.8195
MEM 77.863281 1715854277.9199
MEM 77.863281 1715854278.0203
MEM 77.863281 1715854278.1207
MEM 77.863281 1715854278.2211
MEM 77.863281 1715854278.3215
MEM 77.863281 1715854278.4219
MEM 77.863281 1715854278.5223
MEM 77.863281 1715854278.6227
MEM 77.863281 1715854278.7231
MEM 77.863281 1715854278.8234
MEM 77.863281 1715854278.9239
MEM 77.863281 1715854279.0243
MEM 77.863281 1715854279.1247
MEM 77.863281 1715854279.2251
MEM 77.863281 1715854279.3255
MEM 77.863281 1715854279.4259
MEM 77.863281 1715854279.5263
MEM 77.863281 1715854279.6266
MEM 77.863281 1715854279.7271
MEM 77.863281 1715854279.8275
MEM 77.863281 1715854279.9279
MEM 77.863281 1715854280.0283
MEM 77.863281 1715854280.1286
MEM 77.863281 1715854280.2290
MEM 77.863281 1715854280.3294
MEM 77.863281 1715854280.4298
MEM 77.863281 1715854280.5302
MEM 77.863281 1715854280.6306
MEM 77.863281 1715854280.7310
MEM 77.863281 1715854280.8314
MEM 77.863281 1715854280.9318
MEM 77.863281 1715854281.0322
MEM 77.863281 1715854281.1326
MEM 77.863281 1715854281.2330
MEM 77.863281 1715854281.3334
MEM 77.863281 1715854281.4339
MEM 77.863281 1715854281.5342
MEM 77.863281 1715854281.6346
MEM 77.863281 1715854281.7350
MEM 77.863281 1715854281.8355
MEM 77.863281 1715854281.9359
MEM 77.863281 1715854282.0363
MEM 77.863281 1715854282.1367
MEM 77.863281 1715854282.2371
MEM 77.863281 1715854282.3375
MEM 77.863281 1715854282.4378
MEM 77.863281 1715854282.5382
MEM 77.863281 1715854282.6386
MEM 77.863281 1715854282.7390
MEM 77.863281 1715854282.8394
MEM 77.863281 1715854282.9398
MEM 77.863281 1715854283.0402
MEM 77.863281 1715854283.1406
MEM 77.863281 1715854283.2410
MEM 77.863281 1715854283.3414
MEM 77.863281 1715854283.4418
MEM 77.863281 1715854283.5421
MEM 77.863281 1715854283.6425
MEM 77.863281 1715854283.7429
MEM 77.863281 1715854283.8433
MEM 77.863281 1715854283.9438
MEM 77.863281 1715854284.0441
MEM 77.863281 1715854284.1445
MEM 77.863281 1715854284.2449
MEM 77.863281 1715854284.3453
MEM 77.863281 1715854284.4457
MEM 77.863281 1715854284.5461
MEM 77.863281 1715854284.6465
MEM 77.863281 1715854284.7469
MEM 77.863281 1715854284.8473
MEM 77.863281 1715854284.9476
MEM 77.863281 1715854285.0480
MEM 77.863281 1715854285.1484
MEM 77.863281 1715854285.2488
MEM 77.863281 1715854285.3492
MEM 77.863281 1715854285.4496
MEM 77.863281 1715854285.5500
MEM 77.863281 1715854285.6504
MEM 77.863281 1715854285.7508
MEM 77.863281 1715854285.8512
MEM 77.863281 1715854285.9517
MEM 77.863281 1715854286.0521
MEM 77.863281 1715854286.1525
MEM 77.863281 1715854286.2529
MEM 77.863281 1715854286.3533
MEM 77.863281 1715854286.4537
MEM 77.863281 1715854286.5541
MEM 77.863281 1715854286.6545
MEM 77.863281 1715854286.7549
MEM 77.863281 1715854286.8553
MEM 77.863281 1715854286.9557
MEM 77.863281 1715854287.0561
MEM 77.863281 1715854287.1565
MEM 77.863281 1715854287.2569
MEM 77.863281 1715854287.3573
MEM 77.863281 1715854287.4577
MEM 77.863281 1715854287.5581
MEM 77.863281 1715854287.6585
MEM 77.863281 1715854287.7588
MEM 77.863281 1715854287.8593
MEM 77.863281 1715854287.9596
MEM 77.863281 1715854288.0600
MEM 77.863281 1715854288.1604
MEM 77.863281 1715854288.2608
MEM 77.863281 1715854288.3612
MEM 77.863281 1715854288.4616
MEM 77.863281 1715854288.5620
MEM 77.863281 1715854288.6624
MEM 77.863281 1715854288.7628
MEM 77.863281 1715854288.8632
MEM 77.863281 1715854288.9636
MEM 77.863281 1715854289.0641
MEM 77.863281 1715854289.1645
MEM 77.863281 1715854289.2649
MEM 77.863281 1715854289.3653
MEM 77.863281 1715854289.4657
MEM 77.863281 1715854289.5661
MEM 77.863281 1715854289.6665
MEM 77.863281 1715854289.7669
MEM 77.863281 1715854289.8673
MEM 77.863281 1715854289.9677
MEM 77.863281 1715854290.0681
MEM 77.863281 1715854290.1685
MEM 77.863281 1715854290.2689
MEM 77.863281 1715854290.3693
MEM 77.863281 1715854290.4696
MEM 77.863281 1715854290.5701
MEM 77.863281 1715854290.6704
MEM 77.863281 1715854290.7709
MEM 77.863281 1715854290.8713
MEM 77.863281 1715854290.9717
MEM 77.863281 1715854291.0721
MEM 77.863281 1715854291.1725
MEM 77.863281 1715854291.2729
MEM 77.863281 1715854291.3733
MEM 77.863281 1715854291.4737
MEM 77.863281 1715854291.5741
MEM 77.863281 1715854291.6744
MEM 77.863281 1715854291.7748
MEM 77.863281 1715854291.8752
MEM 77.863281 1715854291.9756
MEM 77.863281 1715854292.0761
MEM 77.863281 1715854292.1765
MEM 77.863281 1715854292.2769
MEM 77.863281 1715854292.3773
MEM 77.863281 1715854292.4777
MEM 77.863281 1715854292.5781
MEM 77.863281 1715854292.6784
MEM 77.863281 1715854292.7788
MEM 77.863281 1715854292.8793
MEM 77.863281 1715854292.9797
MEM 77.863281 1715854293.0801
MEM 77.863281 1715854293.1804
MEM 77.863281 1715854293.2808
MEM 77.863281 1715854293.3812
MEM 77.863281 1715854293.4816
MEM 77.863281 1715854293.5820
MEM 77.863281 1715854293.6824
MEM 77.863281 1715854293.7828
MEM 77.863281 1715854293.8832
MEM 77.863281 1715854293.9836
MEM 77.863281 1715854294.0840
MEM 77.863281 1715854294.1844
MEM 77.863281 1715854294.2847
MEM 77.863281 1715854294.3852
MEM 77.863281 1715854294.4855
MEM 77.863281 1715854294.5859
MEM 77.863281 1715854294.6863
MEM 77.863281 1715854294.7867
MEM 77.863281 1715854294.8871
MEM 77.863281 1715854294.9875
MEM 77.863281 1715854295.0879
MEM 77.863281 1715854295.1883
MEM 77.863281 1715854295.2887
MEM 77.863281 1715854295.3891
MEM 77.863281 1715854295.4895
MEM 77.863281 1715854295.5898
MEM 77.863281 1715854295.6902
MEM 77.863281 1715854295.7907
MEM 77.863281 1715854295.8911
MEM 77.863281 1715854295.9915
MEM 77.863281 1715854296.0918
MEM 77.863281 1715854296.1922
MEM 77.863281 1715854296.2926
MEM 77.863281 1715854296.3930
MEM 77.863281 1715854296.4934
MEM 77.863281 1715854296.5937
MEM 77.863281 1715854296.6941
MEM 77.863281 1715854296.7945
MEM 77.863281 1715854296.8948
MEM 77.863281 1715854296.9952
MEM 77.863281 1715854297.0956
MEM 77.863281 1715854297.1961
MEM 77.863281 1715854297.2964
MEM 77.863281 1715854297.3968
MEM 77.863281 1715854297.4972
MEM 77.863281 1715854297.5976
MEM 77.863281 1715854297.6980
MEM 77.863281 1715854297.7984
MEM 77.863281 1715854297.8988
MEM 77.863281 1715854297.9992
MEM 77.863281 1715854298.0995
MEM 77.863281 1715854298.1999
MEM 77.863281 1715854298.3003
MEM 77.863281 1715854298.4006
MEM 77.863281 1715854298.5010
MEM 77.863281 1715854298.6014
MEM 77.863281 1715854298.7018
MEM 77.863281 1715854298.8022
MEM 77.863281 1715854298.9026
MEM 77.863281 1715854299.0029
MEM 77.863281 1715854299.1033
MEM 77.863281 1715854299.2037
MEM 77.863281 1715854299.3041
MEM 77.863281 1715854299.4045
MEM 77.863281 1715854299.5048
MEM 77.863281 1715854299.6052
MEM 77.863281 1715854299.7056
MEM 77.863281 1715854299.8060
MEM 77.863281 1715854299.9063
MEM 77.863281 1715854300.0067
MEM 77.863281 1715854300.1071
MEM 77.863281 1715854300.2074
MEM 77.863281 1715854300.3078
MEM 77.863281 1715854300.4081
MEM 77.863281 1715854300.5085
MEM 77.863281 1715854300.6088
MEM 77.863281 1715854300.7092
MEM 77.863281 1715854300.8095
MEM 77.863281 1715854300.9099
MEM 77.863281 1715854301.0103
MEM 77.863281 1715854301.1107
MEM 77.863281 1715854301.2110
MEM 77.863281 1715854301.3114
MEM 77.863281 1715854301.4118
MEM 77.863281 1715854301.5121
MEM 77.863281 1715854301.6124
MEM 77.863281 1715854301.7128
MEM 77.863281 1715854301.8131
MEM 77.863281 1715854301.9135
MEM 77.863281 1715854302.0139
MEM 77.863281 1715854302.1142
MEM 77.863281 1715854302.2146
MEM 77.863281 1715854302.3151
MEM 77.863281 1715854302.4154
MEM 77.863281 1715854302.5158
MEM 77.863281 1715854302.6161
MEM 77.863281 1715854302.7164
MEM 77.863281 1715854302.8168
MEM 77.863281 1715854302.9171
MEM 77.863281 1715854303.0175
MEM 77.863281 1715854303.1179
MEM 77.863281 1715854303.2182
MEM 77.863281 1715854303.3186
MEM 77.863281 1715854303.4189
MEM 77.863281 1715854303.5192
MEM 77.863281 1715854303.6196
MEM 77.863281 1715854303.7199
MEM 77.863281 1715854303.8203
MEM 77.863281 1715854303.9206
MEM 77.863281 1715854304.0209
MEM 77.863281 1715854304.1213
MEM 77.863281 1715854304.2216
MEM 77.863281 1715854304.3220
MEM 77.863281 1715854304.4223
MEM 77.863281 1715854304.5226
MEM 77.863281 1715854304.6230
MEM 77.863281 1715854304.7233
MEM 77.863281 1715854304.8237
MEM 77.863281 1715854304.9240
MEM 77.863281 1715854305.0243
MEM 77.863281 1715854305.1247
MEM 77.863281 1715854305.2250
MEM 77.863281 1715854305.3253
MEM 77.863281 1715854305.4257
MEM 77.863281 1715854305.5260
MEM 77.863281 1715854305.6264
MEM 77.863281 1715854305.7269
MEM 77.863281 1715854305.8272
MEM 77.863281 1715854305.9276
MEM 77.863281 1715854306.0280
MEM 77.863281 1715854306.1284
MEM 77.863281 1715854306.2288
MEM 77.863281 1715854306.3292
MEM 77.863281 1715854306.4296
MEM 77.863281 1715854306.5300
MEM 77.863281 1715854306.6304
MEM 77.863281 1715854306.7308
MEM 77.863281 1715854306.8312
MEM 77.863281 1715854306.9316
MEM 77.863281 1715854307.0320
MEM 77.863281 1715854307.1324
MEM 77.863281 1715854307.2327
MEM 77.863281 1715854307.3331
MEM 77.863281 1715854307.4335
MEM 77.863281 1715854307.5339
MEM 77.863281 1715854307.6343
MEM 77.863281 1715854307.7347
MEM 77.863281 1715854307.8351
MEM 77.863281 1715854307.9355
MEM 77.863281 1715854308.0359
MEM 77.863281 1715854308.1362
MEM 77.863281 1715854308.2367
MEM 77.863281 1715854308.3370
MEM 77.863281 1715854308.4374
MEM 77.863281 1715854308.5378
MEM 77.863281 1715854308.6382
MEM 77.863281 1715854308.7385
MEM 77.863281 1715854308.8389
MEM 77.863281 1715854308.9393
MEM 77.863281 1715854309.0397
MEM 77.863281 1715854309.1401
MEM 77.863281 1715854309.2404
MEM 77.863281 1715854309.3408
MEM 77.863281 1715854309.4412
MEM 77.863281 1715854309.5416
MEM 77.863281 1715854309.6420
MEM 77.863281 1715854309.7424
MEM 77.863281 1715854309.8427
MEM 77.863281 1715854309.9431
MEM 77.863281 1715854310.0435
MEM 77.863281 1715854310.1439
MEM 77.863281 1715854310.2443
MEM 77.863281 1715854310.3446
MEM 77.863281 1715854310.4450
MEM 77.863281 1715854310.5453
MEM 77.863281 1715854310.6457
MEM 77.863281 1715854310.7461
MEM 77.863281 1715854310.8465
MEM 77.863281 1715854310.9468
MEM 77.863281 1715854311.0472
MEM 77.863281 1715854311.1476
MEM 77.863281 1715854311.2479
MEM 77.863281 1715854311.3483
MEM 77.863281 1715854311.4487
MEM 77.863281 1715854311.5490
MEM 77.863281 1715854311.6494
MEM 77.863281 1715854311.7497
MEM 77.863281 1715854311.8501
MEM 77.863281 1715854311.9504
MEM 77.863281 1715854312.0508
MEM 77.863281 1715854312.1511
MEM 77.863281 1715854312.2515
MEM 77.863281 1715854312.3519
MEM 77.863281 1715854312.4522
MEM 77.863281 1715854312.5526
MEM 77.863281 1715854312.6530
MEM 77.863281 1715854312.7533
MEM 77.863281 1715854312.8537
MEM 77.863281 1715854312.9540
MEM 77.863281 1715854313.0543
MEM 77.863281 1715854313.1547
MEM 77.863281 1715854313.2550
MEM 77.863281 1715854313.3554
MEM 77.863281 1715854313.4557
MEM 77.863281 1715854313.5560
MEM 77.863281 1715854313.6564
MEM 77.863281 1715854313.7567
MEM 77.863281 1715854313.8570
MEM 77.863281 1715854313.9574
MEM 77.863281 1715854314.0577
MEM 77.863281 1715854314.1580
MEM 77.863281 1715854314.2584
MEM 77.863281 1715854314.3587
MEM 77.863281 1715854314.4590
MEM 77.863281 1715854314.5593
MEM 77.863281 1715854314.6597
MEM 77.863281 1715854314.7600
MEM 77.863281 1715854314.8604
MEM 77.863281 1715854314.9607
MEM 77.863281 1715854315.0611
MEM 77.863281 1715854315.1614
MEM 77.863281 1715854315.2617
MEM 77.863281 1715854315.3621
MEM 77.863281 1715854315.4625
MEM 77.863281 1715854315.5629
MEM 77.863281 1715854315.6633
MEM 77.863281 1715854315.7637
MEM 77.863281 1715854315.8641
MEM 77.863281 1715854315.9645
MEM 77.863281 1715854316.0649
MEM 77.863281 1715854316.1653
MEM 77.863281 1715854316.2657
MEM 77.863281 1715854316.3661
MEM 77.863281 1715854316.4665
MEM 77.863281 1715854316.5669
MEM 77.863281 1715854316.6673
MEM 77.863281 1715854316.7677
MEM 77.863281 1715854316.8681
MEM 77.863281 1715854316.9685
MEM 77.863281 1715854317.0689
MEM 77.863281 1715854317.1693
MEM 77.863281 1715854317.2697
MEM 77.863281 1715854317.3701
MEM 77.863281 1715854317.4705
MEM 77.863281 1715854317.5709
MEM 77.863281 1715854317.6713
MEM 77.863281 1715854317.7717
MEM 77.863281 1715854317.8721
MEM 77.863281 1715854317.9725
MEM 77.863281 1715854318.0729
MEM 77.863281 1715854318.1733
