CMDLINE ./nsquare
MEM 41.195312 1715854709.2359
MEM 41.195312 1715854709.3363
MEM 41.195312 1715854709.4367
MEM 41.195312 1715854709.5371
MEM 41.195312 1715854709.6375
MEM 41.195312 1715854709.7379
MEM 41.195312 1715854709.8383
MEM 41.195312 1715854709.9386
MEM 41.195312 1715854710.0390
MEM 41.195312 1715854710.1393
MEM 41.195312 1715854710.2397
MEM 41.195312 1715854710.3402
MEM 41.195312 1715854710.4406
MEM 41.195312 1715854710.5410
MEM 41.195312 1715854710.6414
MEM 41.195312 1715854710.7418
MEM 41.195312 1715854710.8422
MEM 41.195312 1715854710.9426
MEM 41.195312 1715854711.0430
MEM 41.195312 1715854711.1434
MEM 41.195312 1715854711.2438
MEM 41.195312 1715854711.3441
MEM 41.195312 1715854711.4445
MEM 41.195312 1715854711.5449
MEM 41.195312 1715854711.6453
MEM 41.195312 1715854711.7458
MEM 41.195312 1715854711.8462
MEM 41.195312 1715854711.9465
MEM 41.195312 1715854712.0469
MEM 41.195312 1715854712.1473
MEM 41.195312 1715854712.2477
MEM 41.195312 1715854712.3481
MEM 41.195312 1715854712.4485
MEM 41.195312 1715854712.5489
MEM 41.195312 1715854712.6492
MEM 41.195312 1715854712.7496
MEM 41.195312 1715854712.8500
MEM 41.195312 1715854712.9504
MEM 41.195312 1715854713.0508
MEM 41.195312 1715854713.1512
MEM 41.195312 1715854713.2516
MEM 41.195312 1715854713.3520
MEM 41.195312 1715854713.4524
MEM 41.195312 1715854713.5528
MEM 41.195312 1715854713.6531
MEM 41.195312 1715854713.7535
MEM 41.195312 1715854713.8539
MEM 41.195312 1715854713.9543
MEM 41.195312 1715854714.0546
MEM 41.195312 1715854714.1550
MEM 41.195312 1715854714.2554
MEM 41.195312 1715854714.3558
MEM 41.195312 1715854714.4561
MEM 41.195312 1715854714.5565
MEM 41.195312 1715854714.6569
MEM 41.195312 1715854714.7572
MEM 41.195312 1715854714.8576
MEM 41.195312 1715854714.9580
MEM 41.195312 1715854715.0584
MEM 41.195312 1715854715.1587
MEM 41.195312 1715854715.2591
MEM 41.195312 1715854715.3595
MEM 41.195312 1715854715.4599
MEM 41.195312 1715854715.5603
MEM 41.195312 1715854715.6606
MEM 41.195312 1715854715.7610
MEM 41.195312 1715854715.8614
MEM 41.195312 1715854715.9618
MEM 41.195312 1715854716.0622
MEM 41.195312 1715854716.1626
MEM 41.195312 1715854716.2629
MEM 41.195312 1715854716.3633
MEM 41.195312 1715854716.4637
MEM 41.195312 1715854716.5641
MEM 41.195312 1715854716.6645
MEM 41.195312 1715854716.7648
MEM 41.195312 1715854716.8652
MEM 41.195312 1715854716.9656
MEM 41.195312 1715854717.0660
MEM 41.195312 1715854717.1664
MEM 41.195312 1715854717.2668
MEM 41.195312 1715854717.3672
MEM 41.195312 1715854717.4676
MEM 41.195312 1715854717.5680
MEM 41.195312 1715854717.6684
MEM 41.195312 1715854717.7688
MEM 41.195312 1715854717.8691
MEM 41.195312 1715854717.9695
MEM 41.195312 1715854718.0700
MEM 41.195312 1715854718.1705
MEM 41.195312 1715854718.2709
MEM 41.195312 1715854718.3713
MEM 41.195312 1715854718.4717
MEM 41.195312 1715854718.5721
MEM 41.195312 1715854718.6725
MEM 41.195312 1715854718.7729
MEM 41.195312 1715854718.8733
MEM 41.195312 1715854718.9737
MEM 41.195312 1715854719.0741
MEM 41.195312 1715854719.1744
MEM 41.195312 1715854719.2748
MEM 41.195312 1715854719.3752
MEM 41.195312 1715854719.4756
MEM 41.195312 1715854719.5761
MEM 41.195312 1715854719.6765
MEM 41.195312 1715854719.7768
MEM 41.195312 1715854719.8772
MEM 41.195312 1715854719.9776
MEM 41.195312 1715854720.0780
MEM 41.195312 1715854720.1784
MEM 41.195312 1715854720.2788
MEM 41.195312 1715854720.3792
MEM 41.195312 1715854720.4796
MEM 41.195312 1715854720.5800
MEM 41.195312 1715854720.6804
MEM 41.195312 1715854720.7808
MEM 41.195312 1715854720.8813
MEM 41.195312 1715854720.9817
MEM 41.195312 1715854721.0821
MEM 41.195312 1715854721.1825
MEM 41.195312 1715854721.2829
MEM 41.195312 1715854721.3833
MEM 41.195312 1715854721.4840
MEM 41.195312 1715854721.5845
MEM 41.195312 1715854721.6850
MEM 41.195312 1715854721.7855
MEM 41.195312 1715854721.8859
MEM 41.195312 1715854721.9863
MEM 41.195312 1715854722.0867
MEM 41.195312 1715854722.1871
MEM 41.195312 1715854722.2875
MEM 41.195312 1715854722.3880
MEM 41.195312 1715854722.4884
MEM 41.195312 1715854722.5888
MEM 41.195312 1715854722.6892
MEM 41.195312 1715854722.7896
MEM 41.195312 1715854722.8900
MEM 41.195312 1715854722.9904
MEM 41.195312 1715854723.0908
MEM 41.195312 1715854723.1912
MEM 41.195312 1715854723.2916
MEM 41.195312 1715854723.3921
MEM 41.195312 1715854723.4925
MEM 41.195312 1715854723.5929
MEM 41.195312 1715854723.6933
MEM 41.195312 1715854723.7937
MEM 41.195312 1715854723.8942
MEM 41.195312 1715854723.9946
MEM 41.195312 1715854724.0950
MEM 41.195312 1715854724.1955
MEM 41.195312 1715854724.2962
MEM 41.195312 1715854724.3965
MEM 41.195312 1715854724.4968
MEM 41.195312 1715854724.5972
MEM 41.195312 1715854724.6975
MEM 41.195312 1715854724.7980
MEM 41.195312 1715854724.8984
MEM 41.195312 1715854724.9988
MEM 41.195312 1715854725.0992
MEM 41.195312 1715854725.1996
MEM 41.195312 1715854725.3000
MEM 41.195312 1715854725.4004
MEM 41.195312 1715854725.5008
MEM 41.195312 1715854725.6012
MEM 41.195312 1715854725.7016
MEM 41.195312 1715854725.8021
MEM 41.195312 1715854725.9028
MEM 41.195312 1715854726.0032
MEM 41.195312 1715854726.1036
MEM 41.195312 1715854726.2040
MEM 41.195312 1715854726.3044
MEM 41.195312 1715854726.4048
MEM 41.195312 1715854726.5052
MEM 41.195312 1715854726.6056
MEM 41.195312 1715854726.7061
MEM 41.195312 1715854726.8065
MEM 41.195312 1715854726.9069
MEM 41.195312 1715854727.0073
MEM 41.195312 1715854727.1076
MEM 41.195312 1715854727.2080
MEM 41.195312 1715854727.3084
MEM 41.195312 1715854727.4089
MEM 41.195312 1715854727.5093
MEM 41.195312 1715854727.6097
MEM 41.195312 1715854727.7101
MEM 41.195312 1715854727.8105
MEM 41.195312 1715854727.9110
MEM 41.195312 1715854728.0113
MEM 41.195312 1715854728.1118
MEM 41.195312 1715854728.2121
MEM 41.195312 1715854728.3125
MEM 41.195312 1715854728.4129
MEM 41.195312 1715854728.5133
MEM 41.195312 1715854728.6137
MEM 41.195312 1715854728.7141
MEM 41.195312 1715854728.8145
MEM 41.195312 1715854728.9150
MEM 41.195312 1715854729.0154
MEM 41.195312 1715854729.1158
MEM 41.195312 1715854729.2163
MEM 41.195312 1715854729.3167
MEM 41.195312 1715854729.4171
MEM 41.195312 1715854729.5176
MEM 41.195312 1715854729.6181
MEM 41.195312 1715854729.7185
MEM 41.195312 1715854729.8189
MEM 41.195312 1715854729.9193
MEM 41.195312 1715854730.0197
MEM 41.195312 1715854730.1201
MEM 41.195312 1715854730.2205
MEM 41.195312 1715854730.3209
MEM 41.195312 1715854730.4213
MEM 41.195312 1715854730.5217
MEM 41.195312 1715854730.6221
MEM 41.195312 1715854730.7225
MEM 41.195312 1715854730.8229
MEM 41.195312 1715854730.9233
MEM 41.195312 1715854731.0236
MEM 41.195312 1715854731.1240
MEM 41.195312 1715854731.2244
MEM 41.195312 1715854731.3247
MEM 41.195312 1715854731.4251
MEM 41.195312 1715854731.5256
MEM 41.195312 1715854731.6261
MEM 41.195312 1715854731.7267
MEM 41.195312 1715854731.8271
MEM 41.195312 1715854731.9275
MEM 41.195312 1715854732.0279
MEM 41.195312 1715854732.1283
MEM 41.195312 1715854732.2287
MEM 41.195312 1715854732.3290
MEM 41.195312 1715854732.4294
MEM 41.195312 1715854732.5298
MEM 41.195312 1715854732.6302
MEM 41.195312 1715854732.7306
MEM 41.195312 1715854732.8310
MEM 41.195312 1715854732.9314
MEM 41.195312 1715854733.0317
MEM 41.195312 1715854733.1321
MEM 41.195312 1715854733.2325
MEM 41.195312 1715854733.3329
MEM 41.195312 1715854733.4332
MEM 41.195312 1715854733.5336
MEM 41.195312 1715854733.6340
MEM 41.195312 1715854733.7348
MEM 41.195312 1715854733.8355
MEM 41.195312 1715854733.9360
MEM 41.195312 1715854734.0363
MEM 41.195312 1715854734.1366
MEM 41.195312 1715854734.2370
MEM 41.195312 1715854734.3373
MEM 41.195312 1715854734.4377
MEM 41.195312 1715854734.5380
MEM 41.195312 1715854734.6384
MEM 41.195312 1715854734.7388
MEM 41.195312 1715854734.8392
MEM 41.195312 1715854734.9396
MEM 41.195312 1715854735.0400
MEM 41.195312 1715854735.1403
MEM 41.195312 1715854735.2407
MEM 41.195312 1715854735.3412
MEM 41.195312 1715854735.4416
MEM 41.195312 1715854735.5423
MEM 41.195312 1715854735.6427
MEM 41.195312 1715854735.7430
MEM 41.195312 1715854735.8435
MEM 41.195312 1715854735.9441
MEM 41.195312 1715854736.0445
MEM 41.195312 1715854736.1448
MEM 41.195312 1715854736.2452
MEM 41.195312 1715854736.3456
MEM 41.195312 1715854736.4461
MEM 41.195312 1715854736.5469
MEM 41.195312 1715854736.6474
MEM 41.195312 1715854736.7477
MEM 41.195312 1715854736.8480
MEM 41.195312 1715854736.9483
MEM 41.195312 1715854737.0487
MEM 41.195312 1715854737.1490
MEM 41.195312 1715854737.2494
MEM 41.195312 1715854737.3498
MEM 41.195312 1715854737.4502
MEM 41.195312 1715854737.5507
MEM 41.195312 1715854737.6512
MEM 41.195312 1715854737.7516
MEM 41.195312 1715854737.8520
MEM 41.195312 1715854737.9526
MEM 41.195312 1715854738.0529
MEM 41.195312 1715854738.1533
MEM 41.195312 1715854738.2537
MEM 41.195312 1715854738.3541
MEM 41.195312 1715854738.4545
MEM 41.195312 1715854738.5549
MEM 41.195312 1715854738.6553
MEM 41.195312 1715854738.7557
MEM 41.195312 1715854738.8563
MEM 41.195312 1715854738.9568
MEM 41.195312 1715854739.0572
MEM 41.195312 1715854739.1576
MEM 41.195312 1715854739.2580
MEM 41.195312 1715854739.3586
MEM 41.195312 1715854739.4590
MEM 41.195312 1715854739.5593
MEM 41.195312 1715854739.6597
MEM 41.195312 1715854739.7601
MEM 41.195312 1715854739.8605
MEM 41.195312 1715854739.9609
MEM 41.195312 1715854740.0614
MEM 41.195312 1715854740.1618
MEM 41.195312 1715854740.2623
MEM 41.195312 1715854740.3628
MEM 41.195312 1715854740.4632
MEM 41.195312 1715854740.5636
MEM 41.195312 1715854740.6640
MEM 41.195312 1715854740.7644
MEM 41.195312 1715854740.8648
MEM 41.195312 1715854740.9652
MEM 41.195312 1715854741.0656
MEM 41.195312 1715854741.1660
MEM 41.195312 1715854741.2664
MEM 41.195312 1715854741.3669
MEM 41.195312 1715854741.4672
MEM 41.195312 1715854741.5676
MEM 41.195312 1715854741.6681
MEM 41.195312 1715854741.7685
MEM 41.195312 1715854741.8690
MEM 41.195312 1715854741.9695
MEM 41.195312 1715854742.0700
MEM 41.195312 1715854742.1705
MEM 41.195312 1715854742.2709
MEM 41.195312 1715854742.3713
MEM 41.195312 1715854742.4717
MEM 41.195312 1715854742.5721
MEM 41.195312 1715854742.6726
MEM 41.195312 1715854742.7730
MEM 41.195312 1715854742.8734
MEM 41.195312 1715854742.9739
MEM 41.195312 1715854743.0743
MEM 41.195312 1715854743.1747
MEM 41.195312 1715854743.2752
MEM 41.195312 1715854743.3756
MEM 41.195312 1715854743.4761
MEM 41.195312 1715854743.5765
MEM 41.195312 1715854743.6769
MEM 41.195312 1715854743.7773
MEM 41.195312 1715854743.8777
MEM 41.195312 1715854743.9781
MEM 41.195312 1715854744.0785
MEM 41.195312 1715854744.1789
MEM 41.195312 1715854744.2793
MEM 41.195312 1715854744.3797
MEM 41.195312 1715854744.4801
MEM 41.195312 1715854744.5804
MEM 41.195312 1715854744.6808
MEM 41.195312 1715854744.7812
MEM 41.195312 1715854744.8817
MEM 41.195312 1715854744.9821
MEM 41.195312 1715854745.0825
MEM 41.195312 1715854745.1829
MEM 41.195312 1715854745.2834
MEM 41.195312 1715854745.3838
MEM 41.195312 1715854745.4841
MEM 41.195312 1715854745.5845
MEM 41.195312 1715854745.6850
MEM 41.195312 1715854745.7854
MEM 41.195312 1715854745.8858
MEM 41.195312 1715854745.9862
MEM 41.195312 1715854746.0866
MEM 41.195312 1715854746.1871
MEM 41.195312 1715854746.2875
MEM 41.195312 1715854746.3880
MEM 41.195312 1715854746.4884
MEM 41.195312 1715854746.5888
MEM 41.195312 1715854746.6893
MEM 41.195312 1715854746.7898
MEM 41.195312 1715854746.8901
MEM 41.195312 1715854746.9905
MEM 41.195312 1715854747.0909
MEM 41.195312 1715854747.1912
MEM 41.195312 1715854747.2916
MEM 41.195312 1715854747.3920
MEM 41.195312 1715854747.4923
MEM 41.195312 1715854747.5927
MEM 41.195312 1715854747.6931
MEM 41.195312 1715854747.7934
MEM 41.195312 1715854747.8938
MEM 41.195312 1715854747.9942
MEM 41.195312 1715854748.0946
MEM 41.195312 1715854748.1950
MEM 41.195312 1715854748.2954
MEM 41.195312 1715854748.3957
MEM 41.195312 1715854748.4961
MEM 41.195312 1715854748.5965
MEM 41.195312 1715854748.6969
MEM 41.195312 1715854748.7973
MEM 41.195312 1715854748.8977
MEM 41.195312 1715854748.9981
MEM 41.195312 1715854749.0985
MEM 41.195312 1715854749.1989
MEM 41.195312 1715854749.2993
MEM 41.195312 1715854749.3996
MEM 41.195312 1715854749.5000
MEM 41.195312 1715854749.6004
MEM 41.195312 1715854749.7007
MEM 41.195312 1715854749.8011
MEM 41.195312 1715854749.9015
MEM 41.195312 1715854750.0018
MEM 41.195312 1715854750.1022
MEM 41.195312 1715854750.2025
MEM 41.195312 1715854750.3029
MEM 41.195312 1715854750.4032
MEM 41.195312 1715854750.5036
MEM 41.195312 1715854750.6039
MEM 41.195312 1715854750.7043
MEM 41.195312 1715854750.8046
MEM 41.195312 1715854750.9050
MEM 41.195312 1715854751.0054
MEM 41.195312 1715854751.1057
MEM 41.195312 1715854751.2060
MEM 41.195312 1715854751.3063
MEM 41.195312 1715854751.4067
MEM 41.195312 1715854751.5072
MEM 41.195312 1715854751.6076
MEM 41.195312 1715854751.7081
MEM 41.195312 1715854751.8085
MEM 41.195312 1715854751.9089
MEM 41.195312 1715854752.0093
MEM 41.195312 1715854752.1097
MEM 41.195312 1715854752.2102
MEM 41.195312 1715854752.3106
MEM 41.195312 1715854752.4110
MEM 41.195312 1715854752.5114
MEM 41.195312 1715854752.6118
MEM 41.195312 1715854752.7121
MEM 41.195312 1715854752.8126
MEM 41.195312 1715854752.9130
MEM 41.195312 1715854753.0134
MEM 41.195312 1715854753.1138
MEM 41.195312 1715854753.2143
MEM 41.195312 1715854753.3147
MEM 41.195312 1715854753.4152
MEM 41.195312 1715854753.5156
MEM 41.195312 1715854753.6160
MEM 41.195312 1715854753.7164
MEM 41.195312 1715854753.8167
MEM 41.195312 1715854753.9171
MEM 41.195312 1715854754.0175
MEM 41.195312 1715854754.1179
MEM 41.195312 1715854754.2186
MEM 41.195312 1715854754.3191
MEM 41.195312 1715854754.4195
MEM 41.195312 1715854754.5200
MEM 41.195312 1715854754.6204
MEM 41.195312 1715854754.7209
MEM 41.195312 1715854754.8213
MEM 41.195312 1715854754.9217
MEM 41.195312 1715854755.0221
MEM 41.195312 1715854755.1226
MEM 41.195312 1715854755.2229
MEM 41.195312 1715854755.3233
MEM 41.195312 1715854755.4238
MEM 41.195312 1715854755.5241
MEM 41.195312 1715854755.6246
MEM 41.195312 1715854755.7250
MEM 41.195312 1715854755.8254
MEM 41.195312 1715854755.9258
MEM 41.195312 1715854756.0262
MEM 41.195312 1715854756.1266
MEM 41.195312 1715854756.2270
MEM 41.195312 1715854756.3275
MEM 41.195312 1715854756.4279
MEM 41.195312 1715854756.5283
MEM 41.195312 1715854756.6287
MEM 41.195312 1715854756.7291
MEM 41.195312 1715854756.8295
MEM 41.195312 1715854756.9299
MEM 41.195312 1715854757.0303
MEM 41.195312 1715854757.1307
MEM 41.195312 1715854757.2311
MEM 41.195312 1715854757.3316
MEM 41.195312 1715854757.4320
MEM 41.195312 1715854757.5327
MEM 41.195312 1715854757.6331
MEM 41.195312 1715854757.7336
MEM 41.195312 1715854757.8340
MEM 41.195312 1715854757.9344
MEM 41.195312 1715854758.0351
MEM 41.195312 1715854758.1355
MEM 41.195312 1715854758.2359
MEM 41.195312 1715854758.3363
MEM 41.195312 1715854758.4367
MEM 41.195312 1715854758.5370
MEM 41.195312 1715854758.6374
MEM 41.195312 1715854758.7381
MEM 41.195312 1715854758.8384
MEM 41.195312 1715854758.9388
MEM 41.195312 1715854759.0392
MEM 41.195312 1715854759.1397
MEM 41.195312 1715854759.2401
MEM 41.195312 1715854759.3404
MEM 41.195312 1715854759.4409
MEM 41.195312 1715854759.5413
MEM 41.195312 1715854759.6417
MEM 41.195312 1715854759.7421
MEM 41.195312 1715854759.8425
MEM 41.195312 1715854759.9429
MEM 41.195312 1715854760.0434
MEM 41.195312 1715854760.1439
MEM 41.195312 1715854760.2443
MEM 41.195312 1715854760.3447
MEM 41.195312 1715854760.4452
MEM 41.195312 1715854760.5456
MEM 41.195312 1715854760.6460
MEM 41.195312 1715854760.7464
MEM 41.195312 1715854760.8469
MEM 41.195312 1715854760.9474
MEM 41.195312 1715854761.0479
MEM 41.195312 1715854761.1484
MEM 41.195312 1715854761.2488
MEM 41.195312 1715854761.3492
MEM 41.195312 1715854761.4496
MEM 41.195312 1715854761.5501
MEM 41.195312 1715854761.6507
MEM 41.195312 1715854761.7511
MEM 41.195312 1715854761.8515
MEM 41.195312 1715854761.9519
MEM 41.195312 1715854762.0523
MEM 41.195312 1715854762.1528
MEM 41.195312 1715854762.2532
MEM 41.195312 1715854762.3536
MEM 41.195312 1715854762.4542
MEM 41.195312 1715854762.5546
MEM 41.195312 1715854762.6550
MEM 41.195312 1715854762.7554
MEM 41.195312 1715854762.8558
MEM 41.195312 1715854762.9562
MEM 41.195312 1715854763.0566
MEM 41.195312 1715854763.1570
MEM 41.195312 1715854763.2574
MEM 41.195312 1715854763.3578
MEM 41.195312 1715854763.4582
MEM 41.195312 1715854763.5589
MEM 41.195312 1715854763.6593
MEM 41.195312 1715854763.7597
MEM 41.195312 1715854763.8602
MEM 41.195312 1715854763.9605
MEM 41.195312 1715854764.0609
MEM 41.195312 1715854764.1613
MEM 41.195312 1715854764.2617
MEM 41.195312 1715854764.3621
MEM 41.195312 1715854764.4625
MEM 41.195312 1715854764.5628
MEM 41.195312 1715854764.6632
MEM 41.195312 1715854764.7636
MEM 41.195312 1715854764.8639
MEM 41.195312 1715854764.9644
MEM 41.195312 1715854765.0648
MEM 41.195312 1715854765.1652
MEM 41.195312 1715854765.2657
MEM 41.195312 1715854765.3661
MEM 41.195312 1715854765.4665
MEM 41.195312 1715854765.5669
MEM 41.195312 1715854765.6673
MEM 41.195312 1715854765.7677
MEM 41.195312 1715854765.8681
MEM 41.195312 1715854765.9685
MEM 41.195312 1715854766.0689
MEM 41.195312 1715854766.1693
MEM 41.195312 1715854766.2697
MEM 41.195312 1715854766.3701
MEM 41.195312 1715854766.4705
MEM 41.195312 1715854766.5710
MEM 41.195312 1715854766.6714
MEM 41.195312 1715854766.7718
MEM 41.195312 1715854766.8721
MEM 41.195312 1715854766.9725
MEM 41.195312 1715854767.0729
MEM 41.195312 1715854767.1733
MEM 41.195312 1715854767.2737
MEM 41.195312 1715854767.3741
MEM 41.195312 1715854767.4745
MEM 41.195312 1715854767.5749
MEM 41.195312 1715854767.6753
MEM 41.195312 1715854767.7757
MEM 41.195312 1715854767.8761
MEM 41.195312 1715854767.9765
MEM 41.195312 1715854768.0769
MEM 41.195312 1715854768.1773
MEM 41.195312 1715854768.2777
MEM 41.195312 1715854768.3781
MEM 41.195312 1715854768.4785
MEM 41.195312 1715854768.5789
MEM 41.195312 1715854768.6794
MEM 41.195312 1715854768.7799
MEM 41.195312 1715854768.8804
MEM 41.195312 1715854768.9809
MEM 41.195312 1715854769.0814
MEM 41.195312 1715854769.1819
MEM 41.195312 1715854769.2823
MEM 41.195312 1715854769.3827
MEM 41.195312 1715854769.4831
MEM 41.195312 1715854769.5835
MEM 41.195312 1715854769.6839
MEM 41.195312 1715854769.7843
MEM 41.195312 1715854769.8847
MEM 41.195312 1715854769.9851
MEM 41.195312 1715854770.0854
MEM 41.195312 1715854770.1860
MEM 41.195312 1715854770.2865
MEM 41.195312 1715854770.3870
MEM 41.195312 1715854770.4875
MEM 41.195312 1715854770.5881
MEM 41.195312 1715854770.6885
MEM 41.195312 1715854770.7890
MEM 41.195312 1715854770.8894
MEM 41.195312 1715854770.9898
MEM 41.195312 1715854771.0904
MEM 41.195312 1715854771.1909
MEM 41.195312 1715854771.2915
MEM 41.195312 1715854771.3920
MEM 41.195312 1715854771.4924
MEM 41.195312 1715854771.5929
MEM 41.195312 1715854771.6933
MEM 41.195312 1715854771.7937
MEM 41.195312 1715854771.8942
MEM 41.195312 1715854771.9946
MEM 41.195312 1715854772.0950
MEM 41.195312 1715854772.1954
MEM 41.195312 1715854772.2958
MEM 41.195312 1715854772.3963
MEM 41.195312 1715854772.4967
MEM 41.195312 1715854772.5971
MEM 41.195312 1715854772.6974
MEM 41.195312 1715854772.7978
MEM 41.195312 1715854772.8982
MEM 41.195312 1715854772.9986
MEM 41.195312 1715854773.0991
MEM 41.195312 1715854773.1994
MEM 41.195312 1715854773.2998
MEM 41.195312 1715854773.4001
MEM 41.195312 1715854773.5005
MEM 41.195312 1715854773.6009
MEM 41.195312 1715854773.7013
MEM 41.195312 1715854773.8017
MEM 41.195312 1715854773.9021
MEM 41.195312 1715854774.0025
MEM 41.195312 1715854774.1028
MEM 41.195312 1715854774.2032
MEM 41.195312 1715854774.3036
MEM 41.195312 1715854774.4040
MEM 41.195312 1715854774.5043
MEM 41.195312 1715854774.6047
MEM 41.195312 1715854774.7051
MEM 41.195312 1715854774.8054
MEM 41.195312 1715854774.9058
MEM 41.195312 1715854775.0062
MEM 41.195312 1715854775.1065
MEM 41.195312 1715854775.2069
MEM 41.195312 1715854775.3072
MEM 41.195312 1715854775.4076
MEM 41.195312 1715854775.5080
MEM 41.195312 1715854775.6084
MEM 41.195312 1715854775.7088
MEM 41.195312 1715854775.8091
MEM 41.195312 1715854775.9095
MEM 41.195312 1715854776.0099
MEM 41.195312 1715854776.1103
MEM 41.195312 1715854776.2107
MEM 41.195312 1715854776.3111
MEM 41.195312 1715854776.4115
MEM 41.195312 1715854776.5119
MEM 41.195312 1715854776.6123
MEM 41.195312 1715854776.7127
MEM 41.195312 1715854776.8132
MEM 41.195312 1715854776.9135
MEM 41.195312 1715854777.0140
MEM 41.195312 1715854777.1144
MEM 41.195312 1715854777.2148
MEM 41.195312 1715854777.3152
MEM 41.195312 1715854777.4157
MEM 41.195312 1715854777.5162
MEM 41.195312 1715854777.6166
MEM 41.195312 1715854777.7170
MEM 41.195312 1715854777.8175
MEM 41.195312 1715854777.9179
MEM 41.195312 1715854778.0184
MEM 41.195312 1715854778.1189
MEM 41.195312 1715854778.2194
MEM 41.195312 1715854778.3199
MEM 41.195312 1715854778.4203
MEM 41.195312 1715854778.5208
MEM 41.195312 1715854778.6213
MEM 41.195312 1715854778.7218
MEM 41.195312 1715854778.8222
MEM 41.195312 1715854778.9228
MEM 41.195312 1715854779.0233
MEM 41.195312 1715854779.1237
MEM 41.195312 1715854779.2241
MEM 41.195312 1715854779.3244
MEM 41.195312 1715854779.4249
MEM 41.195312 1715854779.5253
MEM 41.195312 1715854779.6258
MEM 41.195312 1715854779.7262
MEM 41.195312 1715854779.8266
MEM 41.195312 1715854779.9270
MEM 41.195312 1715854780.0274
MEM 41.195312 1715854780.1278
MEM 41.195312 1715854780.2280
MEM 41.195312 1715854780.3285
MEM 41.195312 1715854780.4289
MEM 41.195312 1715854780.5293
MEM 41.195312 1715854780.6297
MEM 41.195312 1715854780.7301
MEM 41.195312 1715854780.8305
MEM 41.195312 1715854780.9309
MEM 41.195312 1715854781.0313
MEM 41.195312 1715854781.1318
MEM 41.195312 1715854781.2321
MEM 41.195312 1715854781.3325
MEM 41.195312 1715854781.4329
MEM 41.195312 1715854781.5333
MEM 41.195312 1715854781.6337
MEM 41.195312 1715854781.7342
MEM 41.195312 1715854781.8346
MEM 41.195312 1715854781.9351
MEM 41.195312 1715854782.0355
MEM 41.195312 1715854782.1360
MEM 41.195312 1715854782.2364
MEM 41.195312 1715854782.3367
MEM 41.195312 1715854782.4372
MEM 41.195312 1715854782.5376
MEM 41.195312 1715854782.6380
MEM 41.195312 1715854782.7384
MEM 41.195312 1715854782.8388
MEM 41.195312 1715854782.9393
MEM 41.195312 1715854783.0397
MEM 41.195312 1715854783.1402
MEM 41.195312 1715854783.2406
MEM 41.195312 1715854783.3410
MEM 41.195312 1715854783.4415
MEM 41.195312 1715854783.5419
MEM 41.195312 1715854783.6424
MEM 41.195312 1715854783.7428
MEM 41.195312 1715854783.8432
MEM 41.195312 1715854783.9437
MEM 41.195312 1715854784.0441
MEM 41.195312 1715854784.1445
MEM 41.195312 1715854784.2450
MEM 41.195312 1715854784.3454
MEM 41.195312 1715854784.4459
MEM 41.195312 1715854784.5463
MEM 41.195312 1715854784.6468
MEM 41.195312 1715854784.7472
MEM 41.195312 1715854784.8477
MEM 41.195312 1715854784.9481
MEM 41.195312 1715854785.0486
MEM 41.195312 1715854785.1490
MEM 41.195312 1715854785.2495
MEM 41.195312 1715854785.3500
MEM 41.195312 1715854785.4504
MEM 41.195312 1715854785.5509
MEM 41.195312 1715854785.6514
MEM 41.195312 1715854785.7519
MEM 41.195312 1715854785.8523
MEM 41.195312 1715854785.9527
MEM 41.195312 1715854786.0532
MEM 41.195312 1715854786.1537
MEM 41.195312 1715854786.2541
MEM 41.195312 1715854786.3546
MEM 41.195312 1715854786.4550
MEM 41.195312 1715854786.5555
MEM 41.195312 1715854786.6560
MEM 41.195312 1715854786.7564
MEM 41.195312 1715854786.8569
MEM 41.195312 1715854786.9574
MEM 41.195312 1715854787.0578
MEM 41.195312 1715854787.1583
MEM 41.195312 1715854787.2588
MEM 41.195312 1715854787.3593
MEM 41.195312 1715854787.4598
MEM 41.195312 1715854787.5604
MEM 41.195312 1715854787.6608
MEM 41.195312 1715854787.7613
MEM 41.195312 1715854787.8617
MEM 41.195312 1715854787.9621
MEM 41.195312 1715854788.0626
MEM 41.195312 1715854788.1631
MEM 41.195312 1715854788.2636
MEM 41.195312 1715854788.3641
MEM 41.195312 1715854788.4646
MEM 41.195312 1715854788.5650
MEM 41.195312 1715854788.6655
MEM 41.195312 1715854788.7660
MEM 41.195312 1715854788.8665
MEM 41.195312 1715854788.9669
MEM 41.195312 1715854789.0674
MEM 41.195312 1715854789.1678
MEM 41.195312 1715854789.2681
MEM 41.195312 1715854789.3685
MEM 41.195312 1715854789.4690
MEM 41.195312 1715854789.5694
MEM 41.195312 1715854789.6699
MEM 41.195312 1715854789.7703
MEM 41.195312 1715854789.8707
MEM 41.195312 1715854789.9712
MEM 41.195312 1715854790.0717
MEM 41.195312 1715854790.1722
MEM 41.195312 1715854790.2727
MEM 41.195312 1715854790.3731
MEM 41.195312 1715854790.4736
MEM 41.195312 1715854790.5741
MEM 41.195312 1715854790.6746
MEM 41.195312 1715854790.7751
MEM 41.195312 1715854790.8755
MEM 41.195312 1715854790.9761
MEM 41.195312 1715854791.0765
MEM 41.195312 1715854791.1770
MEM 41.195312 1715854791.2775
MEM 41.195312 1715854791.3780
MEM 41.195312 1715854791.4785
MEM 41.195312 1715854791.5790
MEM 41.195312 1715854791.6795
